wavelength_nm,value
414.13,0.0132
417.32,0.0145
420.52,0.0166
423.72,0.014
426.91,0.0169
430.11,0.0171
433.31,0.0142
436.5,0.0182
439.7,0.0163
442.9,0.0152
446.09,0.0164
449.29,0.0147
452.49,0.0161
455.68,0.0141
458.88,0.0161
462.08,0.0151
465.27,0.0146
468.47,0.0142
471.67,0.0141
474.86,0.016
478.06,0.0163
481.26,0.0169
484.45,0.0166
487.65,0.016
490.85,0.0166
494.04,0.0165
497.24,0.0171
500.43,0.0187
503.63,0.0165
506.83,0.0177
510.03,0.018
513.22,0.0185
516.42,0.0192
519.61,0.0183
522.81,0.0192
526.01,0.0199
529.2,0.0196
532.4,0.0198
535.6,0.0215
538.79,0.0222
541.99,0.0225
545.19,0.0228
548.38,0.022
551.58,0.0232
554.78,0.0233
557.97,0.0249
561.17,0.0223
564.37,0.0229
567.56,0.0231
570.76,0.0238
573.96,0.0236
577.15,0.0226
580.35,0.0229
583.55,0.0238
586.74,0.0243
589.94,0.0233
593.14,0.0231
596.33,0.0227
599.53,0.0236
602.73,0.0208
605.92,0.0221
609.12,0.0225
612.32,0.0221
615.51,0.0209
618.71,0.0201
621.91,0.022
625.1,0.0221
628.3,0.0227
631.5,0.0208
634.69,0.0208
637.89,0.0201
641.09,0.0217
644.28,0.0218
647.48,0.0219
650.67,0.0211
653.87,0.0205
657.07,0.0204
660.27,0.0188
663.46,0.0187
666.66,0.0189
669.85,0.0186
673.05,0.0184
676.25,0.0186
679.45,0.0178
682.64,0.0186
685.84,0.0212
689.03,0.0211
692.23,0.021
695.43,0.0209
698.62,0.0207
701.82,0.0206
705.02,0.0205
708.21,0.0203
711.41,0.0202
714.61,0.0201
717.8,0.02
721.0,0.0198
724.2,0.0197
727.39,0.0196
730.59,0.0194
733.79,0.0193
736.98,0.0192
740.18,0.0191
743.38,0.0199
746.57,0.0202
749.77,0.0206
752.97,0.0206
756.16,0.0205
759.36,0.0204
762.56,0.0204
765.75,0.0203
768.95,0.0203
772.15,0.0202
775.34,0.0211
778.54,0.0215
781.74,0.02
784.93,0.0215
788.13,0.0224
791.33,0.0224
794.52,0.0225
797.72,0.0225
800.92,0.0225
804.11,0.0226
807.31,0.0226
810.51,0.0226
813.7,0.0227
816.9,0.0227
820.1,0.0228
823.29,0.0228
826.49,0.0228
829.68,0.0229
832.88,0.0229
836.08,0.0229
839.28,0.023
842.47,0.023
845.67,0.0231
848.86,0.024
852.06,0.0218
855.26,0.0205
858.46,0.0223
861.65,0.0246
864.85,0.0228
868.04,0.0228
871.24,0.0217
874.44,0.0234
877.63,0.0211
880.83,0.0233
884.03,0.0229
887.22,0.0214
890.42,0.023
893.62,0.0228
896.81,0.0228
900.01,0.0225
903.21,0.0222
906.4,0.022
909.6,0.0217
912.8,0.0215
915.99,0.0212
919.19,0.0209
922.39,0.0207
925.58,0.0204
928.78,0.0202
931.98,0.0199
935.17,0.0196
938.37,0.0194
941.57,0.0191
944.76,0.0189
947.96,0.0186
951.16,0.0183
954.35,0.0181
957.55,0.0178
960.75,0.0176
963.94,0.0173
967.14,0.0171
970.1,0.0168
975.54,0.0166
