wavelength_nm,value
414.13,0.0224
417.32,0.0251
420.52,0.0265
423.72,0.022
426.91,0.0245
430.11,0.0286
433.31,0.0235
436.5,0.0236
439.7,0.0287
442.9,0.0277
446.09,0.026
449.29,0.027
452.49,0.0282
455.68,0.0276
458.88,0.0276
462.08,0.0306
465.27,0.029
468.47,0.0291
471.67,0.0283
474.86,0.0303
478.06,0.0319
481.26,0.0335
484.45,0.034
487.65,0.0338
490.85,0.0323
494.04,0.0334
497.24,0.034
500.43,0.0378
503.63,0.037
506.83,0.0402
510.03,0.0458
513.22,0.0486
516.42,0.0548
519.61,0.0557
522.81,0.0626
526.01,0.0692
529.2,0.0686
532.4,0.0763
535.6,0.0816
538.79,0.0844
541.99,0.0864
545.19,0.0877
548.38,0.0892
551.58,0.0902
554.78,0.0927
557.97,0.0946
561.17,0.0906
564.37,0.0889
567.56,0.089
570.76,0.0859
573.96,0.0841
577.15,0.0811
580.35,0.0787
583.55,0.078
586.74,0.0779
589.94,0.08
593.14,0.076
596.33,0.0764
599.53,0.0766
602.73,0.0775
605.92,0.0737
609.12,0.0763
612.32,0.0734
615.51,0.0731
618.71,0.0723
621.91,0.0711
625.1,0.0705
628.3,0.0721
631.5,0.0692
634.69,0.0715
637.89,0.0711
641.09,0.0697
644.28,0.0694
647.48,0.0697
650.67,0.063
653.87,0.0621
657.07,0.0626
660.27,0.0587
663.46,0.0587
666.66,0.0589
669.85,0.0577
673.05,0.0581
676.25,0.0562
679.45,0.0582
682.64,0.0573
685.84,0.0665
689.03,0.0819
692.23,0.0972
695.43,0.1126
698.62,0.1279
701.82,0.1433
705.02,0.1586
708.21,0.174
711.41,0.1893
714.61,0.2047
717.8,0.22
721.0,0.2354
724.2,0.2507
727.39,0.2661
730.59,0.2814
733.79,0.2968
736.98,0.3121
740.18,0.3275
743.38,0.3386
746.57,0.3501
749.77,0.3619
752.97,0.3655
756.16,0.369
759.36,0.3725
762.56,0.3761
765.75,0.3796
768.95,0.3831
772.15,0.3867
775.34,0.3948
778.54,0.3971
781.74,0.3926
784.93,0.3999
788.13,0.4034
791.33,0.4054
794.52,0.4073
797.72,0.4093
800.92,0.4113
804.11,0.4133
807.31,0.4152
810.51,0.4172
813.7,0.4192
816.9,0.4211
820.1,0.4231
823.29,0.4251
826.49,0.427
829.68,0.429
832.88,0.431
836.08,0.4329
839.28,0.4349
842.47,0.4369
845.67,0.4342
848.86,0.4478
852.06,0.4355
855.26,0.4367
858.46,0.4234
861.65,0.4415
864.85,0.4612
868.04,0.4525
871.24,0.449
874.44,0.4413
877.63,0.4355
880.83,0.4471
884.03,0.4561
887.22,0.4541
890.42,0.4631
893.62,0.4693
896.81,0.4695
900.01,0.4678
903.21,0.4663
906.4,0.4644
909.6,0.4626
912.8,0.4609
915.99,0.4591
919.19,0.457
922.39,0.4549
925.58,0.4529
928.78,0.4509
931.98,0.4489
935.17,0.4458
938.37,0.4429
941.57,0.4401
944.76,0.4378
947.96,0.4353
951.16,0.4328
954.35,0.4303
957.55,0.428
960.75,0.4257
963.94,0.4233
967.14,0.4209
970.1,0.4183
975.54,0.4162
980.98,0.4126
986.42,0.4092
991.86,0.4059
997.3,0.4028
1002.74,0.4038
1008.18,0.4003
1013.62,0.4135
1019.06,0.4242
1024.5,0.4281
1029.95,0.4249
1035.39,0.4192
1040.83,0.4205
1046.27,0.4289
1051.71,0.4355
1057.15,0.4499
1062.59,0.4539
1068.03,0.4581
1073.47,0.4433
1078.91,0.4458
1084.35,0.4434
1089.79,0.4379
1095.23,0.4336
1100.67,0.4299
1106.11,0.4258
1111.55,0.4217
1116.99,0.4171
1122.43,0.4113
1127.87,0.4043
1133.32,0.3962
1138.76,0.3865
1144.2,0.3768
1149.64,0.3678
1155.08,0.3592
1160.52,0.3512
1165.96,0.3449
1171.4,0.3393
1176.84,0.3341
1182.28,0.3306
1187.72,0.3415
1193.16,0.3524
1198.6,0.3754
1204.04,0.3559
1209.48,0.3681
1214.92,0.3645
1220.36,0.3783
1225.8,0.3879
1231.24,0.3885
1236.69,0.3992
1242.13,0.407
1247.57,0.413
1253.01,0.4211
1258.45,0.4336
1263.89,0.44
1269.33,0.4223
1274.77,0.402
1280.21,0.4207
1285.65,0.4189
1291.09,0.4218
1296.53,0.4241
1301.97,0.4256
1307.41,0.4108
1312.85,0.4086
1318.29,0.3786
1323.73,0.3741
1329.17,0.4378
1334.61,0.4131
1340.06,0.399
1345.5,0.385
1350.94,0.3672
1356.38,0.3495
1361.82,0.332
1367.26,0.3148
1372.7,0.298
1378.14,0.2776
1383.58,0.2552
1389.02,0.2337
1394.46,0.2132
1399.9,0.1935
1405.34,0.1775
1410.78,0.1627
1416.22,0.1486
1421.66,0.1386
1427.1,0.1294
1432.54,0.1211
1437.98,0.1143
1443.43,0.1076
1448.87,0.1033
1454.31,0.0996
1459.75,0.0958
1465.19,0.093
1470.63,0.0895
1476.07,0.0843
1481.51,0.0779
1486.95,0.0805
1492.39,0.083
1497.83,0.0898
1503.27,0.1047
1508.71,0.1045
1514.15,0.1221
1519.59,0.1253
1525.03,0.136
1530.47,0.1419
1535.91,0.1518
1541.35,0.1583
1546.8,0.1647
1552.24,0.1705
1557.68,0.177
1563.12,0.1785
1568.56,0.1919
1574.0,0.1894
1579.44,0.1871
1584.88,0.1943
1590.32,0.1958
1595.76,0.2
1601.2,0.2092
1606.64,0.2104
1612.08,0.2164
1617.52,0.2119
1622.96,0.2171
1628.4,0.2245
1633.84,0.2249
1639.28,0.2314
1644.72,0.2284
1650.17,0.2308
1655.61,0.2305
1661.05,0.2339
1666.49,0.2342
1671.93,0.2348
1677.37,0.2387
1682.81,0.2378
1688.25,0.2338
1693.69,0.2274
1699.13,0.2288
1704.57,0.2262
1710.01,0.2188
1715.45,0.2187
1720.89,0.2187
1726.33,0.2103
1731.77,0.208
1737.21,0.2147
1742.65,0.2034
1748.09,0.203
1753.54,0.2011
1758.98,0.1941
1764.42,0.1933
1769.86,0.1747
1775.3,0.181
1780.74,0.1682
1786.18,0.1646
1791.62,0.1607
1797.06,0.1559
1802.5,0.1492
1807.94,0.1225
1813.38,0.0968
1818.82,0.0721
1824.26,0.0484
1829.7,0.0437
1835.14,0.042
1840.58,0.0404
1846.02,0.0388
1851.46,0.0373
1856.91,0.0363
1862.35,0.0352
1867.79,0.0342
1873.23,0.0331
1878.67,0.032
1884.11,0.031
1889.55,0.0299
1894.99,0.0288
1900.43,0.0278
1905.87,0.027
1911.31,0.0263
1916.75,0.0255
1922.19,0.0249
1927.63,0.0244
1933.07,0.0239
1938.51,0.0233
1943.95,0.0227
1949.39,0.0223
1954.83,0.0238
1960.28,0.0252
1965.72,0.0262
1971.16,0.0258
1976.6,0.0249
1982.04,0.0244
1987.48,0.0364
1992.92,0.0484
1998.36,0.0537
2003.8,0.0814
2009.24,0.058
2014.68,0.0814
2020.12,0.0687
2025.56,0.0716
2031.0,0.0695
2036.44,0.0713
2041.88,0.071
2047.32,0.0682
2052.76,0.0792
2058.2,0.0754
2063.65,0.0788
2069.09,0.0763
2074.53,0.082
2079.97,0.0818
2085.41,0.0858
2090.85,0.0845
2096.29,0.0848
2101.73,0.0886
2107.17,0.0849
2112.61,0.0899
2118.05,0.0943
2123.49,0.0954
2128.93,0.0961
2134.37,0.0955
2139.81,0.0975
2145.25,0.0977
2150.69,0.0999
2156.13,0.1046
2161.57,0.1046
2167.02,0.1068
2172.46,0.1063
2177.9,0.1031
2183.34,0.1051
2188.78,0.1101
2194.22,0.1067
2199.66,0.1146
2205.1,0.1141
2210.54,0.1106
2215.98,0.1141
2221.42,0.1139
2226.86,0.1102
2232.3,0.1068
2237.74,0.1033
2243.18,0.104
2248.62,0.1013
2254.06,0.1001
2259.5,0.094
2264.94,0.096
2270.39,0.095
2275.83,0.0884
2281.27,0.089
2286.71,0.0851
2292.15,0.0827
2297.59,0.0848
2303.03,0.0862
2308.47,0.0823
2313.91,0.0729
2319.35,0.0821
2324.79,0.0789
2330.23,0.0722
2335.67,0.068
2341.11,0.0771
2346.55,0.0706
2351.99,0.0681
2357.43,0.0704
2362.87,0.0601
2368.32,0.0645
2373.76,0.0631
2379.2,0.0587
2384.64,0.0648
2390.08,0.0655
2395.52,0.0576
2400.96,0.0511
2406.4,0.0511
2411.84,0.0457
2417.28,0.0801
2422.72,0.0724
2428.16,0.0484
2433.6,0.0724
2439.04,0.046
2444.48,0.027
2449.92,0.0913
2455.36,0.0712
2460.8,0.0271
2466.24,0.0558
2471.69,0.1344
2477.13,0.101
