wavelength_nm,value
414.13,0.0148
417.32,0.0135
420.52,0.0144
423.72,0.0127
426.91,0.0156
430.11,0.017
433.31,0.0131
436.5,0.0138
439.7,0.0156
442.9,0.0124
446.09,0.0137
449.29,0.0138
452.49,0.0142
455.68,0.0126
458.88,0.0153
462.08,0.0158
465.27,0.016
468.47,0.0162
471.67,0.013
474.86,0.0138
478.06,0.0146
481.26,0.0165
484.45,0.0159
487.65,0.0147
490.85,0.0147
494.04,0.0147
497.24,0.0159
500.43,0.0193
503.63,0.0155
506.83,0.0166
510.03,0.0176
513.22,0.0176
516.42,0.0191
519.61,0.0179
522.81,0.0179
526.01,0.0184
529.2,0.0183
532.4,0.019
535.6,0.0191
538.79,0.0211
541.99,0.021
545.19,0.0205
548.38,0.0198
551.58,0.0216
554.78,0.0223
557.97,0.0227
561.17,0.0213
564.37,0.0227
567.56,0.0219
570.76,0.0221
573.96,0.023
577.15,0.0227
580.35,0.0218
583.55,0.0212
586.74,0.0227
589.94,0.0214
593.14,0.0213
596.33,0.0223
599.53,0.0214
602.73,0.0198
605.92,0.022
609.12,0.0191
612.32,0.0201
615.51,0.0206
618.71,0.0194
621.91,0.0199
625.1,0.0204
628.3,0.0191
631.5,0.0209
634.69,0.0186
637.89,0.0206
641.09,0.0199
644.28,0.021
647.48,0.0211
650.67,0.0187
653.87,0.0195
657.07,0.02
660.27,0.0165
663.46,0.0181
666.66,0.0183
669.85,0.018
673.05,0.0175
676.25,0.0178
679.45,0.0166
682.64,0.0182
685.84,0.0199
689.03,0.0199
692.23,0.0199
695.43,0.0198
698.62,0.0198
701.82,0.0198
705.02,0.0198
708.21,0.0198
711.41,0.0198
714.61,0.0198
717.8,0.0197
721.0,0.0197
724.2,0.0197
727.39,0.0197
730.59,0.0197
733.79,0.0197
736.98,0.0196
740.18,0.0196
743.38,0.0202
746.57,0.0217
749.77,0.0215
752.97,0.0215
756.16,0.0214
759.36,0.0213
762.56,0.0213
765.75,0.0212
768.95,0.0211
772.15,0.0211
775.34,0.0213
778.54,0.0219
781.74,0.0207
784.93,0.0231
788.13,0.0217
791.33,0.0217
794.52,0.0217
797.72,0.0217
800.92,0.0217
804.11,0.0216
807.31,0.0216
810.51,0.0216
813.7,0.0216
816.9,0.0216
820.1,0.0216
823.29,0.0216
826.49,0.0216
829.68,0.0216
832.88,0.0216
836.08,0.0216
839.28,0.0216
842.47,0.0216
845.67,0.023
848.86,0.0214
852.06,0.0204
855.26,0.0228
858.46,0.0189
861.65,0.0206
864.85,0.0231
868.04,0.0206
871.24,0.0226
874.44,0.0213
877.63,0.0214
880.83,0.0254
884.03,0.0188
887.22,0.0232
890.42,0.0215
893.62,0.0224
896.81,0.0224
900.01,0.0221
903.21,0.0218
906.4,0.0215
909.6,0.0212
912.8,0.0209
915.99,0.0206
919.19,0.0203
922.39,0.02
925.58,0.0197
928.78,0.0194
931.98,0.0191
935.17,0.0188
938.37,0.0186
941.57,0.0183
944.76,0.018
947.96,0.0177
951.16,0.0174
954.35,0.0171
957.55,0.0168
960.75,0.0165
963.94,0.0162
967.14,0.0159
970.1,0.0156
975.54,0.0153
980.98,0.0148
986.42,0.0143
991.86,0.0138
997.3,0.0133
1002.74,0.0128
1008.18,0.0135
1013.62,0.0141
1019.06,0.0137
1024.5,0.0134
1029.95,0.0143
1035.39,0.0138
1040.83,0.0144
1046.27,0.0137
1051.71,0.0137
1057.15,0.0148
1062.59,0.0164
1068.03,0.0154
1073.47,0.0146
1078.91,0.0144
1084.35,0.0144
1089.79,0.0143
1095.23,0.0142
1100.67,0.0141
1106.11,0.0141
1111.55,0.014
1116.99,0.0139
1122.43,0.0139
1127.87,0.0138
1133.32,0.0137
1138.76,0.0136
1144.2,0.0136
1149.64,0.0135
1155.08,0.0134
1160.52,0.0133
1165.96,0.0133
1171.4,0.0132
1176.84,0.0131
1182.28,0.0131
1187.72,0.013
1193.16,0.0129
1198.6,0.0142
1204.04,0.014
1209.48,0.0144
1214.92,0.0141
1220.36,0.0146
1225.8,0.0142
1231.24,0.015
1236.69,0.015
1242.13,0.0148
1247.57,0.0155
1253.01,0.0154
1258.45,0.016
