wavelength_nm,value
414.13,0.0083
417.32,0.0096
420.52,0.0128
423.72,0.0088
426.91,0.0128
430.11,0.0141
433.31,0.0093
436.5,0.0116
439.7,0.0129
442.9,0.0117
446.09,0.01
449.29,0.0087
452.49,0.0121
455.68,0.0114
458.88,0.0126
462.08,0.0121
465.27,0.0107
468.47,0.0108
471.67,0.0109
474.86,0.0117
478.06,0.0116
481.26,0.0126
484.45,0.0124
487.65,0.0116
490.85,0.0119
494.04,0.0123
497.24,0.0119
500.43,0.0129
503.63,0.0131
506.83,0.0131
510.03,0.0131
513.22,0.0147
516.42,0.0163
519.61,0.0147
522.81,0.015
526.01,0.0169
529.2,0.0168
532.4,0.0186
535.6,0.0185
538.79,0.0187
541.99,0.0203
545.19,0.0188
548.38,0.0201
551.58,0.0195
554.78,0.0201
557.97,0.0214
561.17,0.019
564.37,0.018
567.56,0.0189
570.76,0.0185
573.96,0.0172
577.15,0.017
580.35,0.0166
583.55,0.0162
586.74,0.0161
589.94,0.0168
593.14,0.0163
596.33,0.0168
599.53,0.0151
602.73,0.0154
605.92,0.016
609.12,0.0153
612.32,0.0153
615.51,0.0149
618.71,0.0142
621.91,0.0152
625.1,0.0146
628.3,0.0148
631.5,0.015
634.69,0.0141
637.89,0.0142
641.09,0.014
644.28,0.0132
647.48,0.0145
650.67,0.0133
653.87,0.0138
657.07,0.0126
660.27,0.013
663.46,0.0121
666.66,0.0135
669.85,0.0128
673.05,0.0127
676.25,0.0117
679.45,0.0128
682.64,0.0136
685.84,0.0141
689.03,0.0193
692.23,0.0244
695.43,0.0296
698.62,0.0347
701.82,0.0399
705.02,0.045
708.21,0.0501
711.41,0.0553
714.61,0.0604
717.8,0.0656
721.0,0.0707
724.2,0.0759
727.39,0.081
730.59,0.0862
733.79,0.0913
736.98,0.0965
740.18,0.1016
743.38,0.1073
746.57,0.1165
749.77,0.1163
752.97,0.1184
756.16,0.1204
759.36,0.1224
762.56,0.1244
765.75,0.1264
768.95,0.1285
772.15,0.1305
775.34,0.1332
778.54,0.1406
781.74,0.1358
784.93,0.1382
788.13,0.1346
791.33,0.1349
794.52,0.1352
797.72,0.1356
800.92,0.1359
804.11,0.1362
807.31,0.1365
810.51,0.1368
813.7,0.1371
816.9,0.1374
820.1,0.1377
823.29,0.138
826.49,0.1384
829.68,0.1387
832.88,0.139
836.08,0.1393
839.28,0.1396
842.47,0.1399
845.67,0.1459
848.86,0.1488
852.06,0.1406
855.26,0.1507
858.46,0.1413
861.65,0.1455
864.85,0.1547
868.04,0.1526
871.24,0.139
874.44,0.146
877.63,0.1539
880.83,0.1445
884.03,0.1516
887.22,0.1506
890.42,0.1498
893.62,0.1525
896.81,0.1527
900.01,0.1522
903.21,0.1519
906.4,0.1512
909.6,0.1507
912.8,0.1502
915.99,0.1496
919.19,0.1489
922.39,0.148
925.58,0.1473
928.78,0.1466
931.98,0.1458
935.17,0.1446
938.37,0.1435
941.57,0.1425
944.76,0.1416
947.96,0.1406
951.16,0.1395
954.35,0.1385
957.55,0.1377
960.75,0.1369
963.94,0.1361
967.14,0.1353
970.1,0.1345
975.54,0.1339
980.98,0.1328
986.42,0.132
991.86,0.1312
997.3,0.1302
1002.74,0.1305
1008.18,0.1345
1013.62,0.1396
1019.06,0.1413
1024.5,0.1419
1029.95,0.1431
1035.39,0.1443
1040.83,0.1437
1046.27,0.1486
1051.71,0.1518
1057.15,0.1553
1062.59,0.1548
1068.03,0.1551
1073.47,0.1521
1078.91,0.1492
1084.35,0.1483
1089.79,0.1447
1095.23,0.1422
1100.67,0.1401
1106.11,0.1378
1111.55,0.1354
1116.99,0.1326
1122.43,0.1296
1127.87,0.1263
1133.32,0.1226
1138.76,0.1179
1144.2,0.1131
1149.64,0.1088
1155.08,0.1051
1160.52,0.1017
1165.96,0.0986
1171.4,0.096
1176.84,0.0935
1182.28,0.0914
1187.72,0.0924
1193.16,0.0933
1198.6,0.0944
1204.04,0.0977
1209.48,0.0993
1214.92,0.1026
1220.36,0.1032
1225.8,0.1077
1231.24,0.1102
1236.69,0.1116
1242.13,0.1127
1247.57,0.1146
1253.01,0.113
1258.45,0.1128
1263.89,0.1144
1269.33,0.124
1274.77,0.1214
1280.21,0.119
1285.65,0.1164
1291.09,0.1124
1296.53,0.1087
1301.97,0.1041
1307.41,0.1002
1312.85,0.0945
1318.29,0.0891
1323.73,0.0804
1329.17,0.0745
1334.61,0.0708
1340.06,0.0685
1345.5,0.0661
1350.94,0.063
1356.38,0.0598
1361.82,0.0568
1367.26,0.0541
1372.7,0.0514
1378.14,0.0479
1383.58,0.044
1389.02,0.0401
1394.46,0.0365
1399.9,0.033
1405.34,0.0302
1410.78,0.0277
1416.22,0.0253
1421.66,0.0237
1427.1,0.0223
1432.54,0.021
1437.98,0.0202
1443.43,0.0194
1448.87,0.019
1454.31,0.0187
1459.75,0.0185
1465.19,0.0186
1470.63,0.0185
1476.07,0.0183
1481.51,0.0179
1486.95,0.0198
1492.39,0.0217
1497.83,0.0205
1503.27,0.022
1508.71,0.0228
1514.15,0.0241
1519.59,0.0264
1525.03,0.0273
1530.47,0.0271
1535.91,0.0282
1541.35,0.0299
1546.8,0.0311
1552.24,0.0314
1557.68,0.0327
1563.12,0.0329
1568.56,0.0338
1574.0,0.0338
1579.44,0.035
1584.88,0.0349
1590.32,0.0357
1595.76,0.0356
1601.2,0.0379
1606.64,0.0382
1612.08,0.0404
1617.52,0.0403
1622.96,0.0408
1628.4,0.0408
1633.84,0.042
1639.28,0.0427
1644.72,0.0425
1650.17,0.0454
1655.61,0.044
1661.05,0.0434
1666.49,0.0436
1671.93,0.0439
1677.37,0.0442
1682.81,0.044
1688.25,0.0435
1693.69,0.0408
1699.13,0.039
1704.57,0.0399
1710.01,0.0384
1715.45,0.0404
1720.89,0.0382
1726.33,0.0383
1731.77,0.0365
1737.21,0.0382
1742.65,0.0346
1748.09,0.0362
1753.54,0.0355
1758.98,0.0348
1764.42,0.0338
1769.86,0.0295
1775.3,0.03
1780.74,0.028
1786.18,0.0273
1791.62,0.0266
1797.06,0.0259
1802.5,0.0248
1807.94,0.0204
1813.38,0.0162
1818.82,0.0122
1824.26,0.0082
1829.7,0.0074
1835.14,0.007
1840.58,0.0067
1846.02,0.0063
1851.46,0.006
1856.91,0.0058
1862.35,0.0057
1867.79,0.0055
1873.23,0.0053
1878.67,0.0051
1884.11,0.0049
1889.55,0.0047
1894.99,0.0045
1900.43,0.0044
1905.87,0.0043
1911.31,0.0043
1916.75,0.0042
1922.19,0.0042
1927.63,0.0042
1933.07,0.0043
1938.51,0.0043
1943.95,0.0043
1949.39,0.0043
1954.83,0.0046
1960.28,0.0049
1965.72,0.0051
1971.16,0.0052
1976.6,0.0052
1982.04,0.0052
1987.48,0.0082
1992.92,0.0112
1998.36,0.017
2003.8,0.027
2009.24,0.0276
2014.68,0.0207
2020.12,0.0244
2025.56,0.0131
2031.0,0.0153
2036.44,0.0177
2041.88,0.0157
2047.32,0.0119
2052.76,0.0162
2058.2,0.0144
2063.65,0.0167
2069.09,0.0159
2074.53,0.0188
2079.97,0.0172
2085.41,0.0149
2090.85,0.0164
2096.29,0.0143
2101.73,0.018
2107.17,0.0
2112.61,0.0144
