wavelength_nm,value
414.13,0.013
417.32,0.0117
420.52,0.0107
423.72,0.0121
426.91,0.0113
430.11,0.0184
433.31,0.0101
436.5,0.0099
439.7,0.0117
442.9,0.0123
446.09,0.0126
449.29,0.0107
452.49,0.0106
455.68,0.0103
458.88,0.012
462.08,0.0113
465.27,0.0117
468.47,0.0107
471.67,0.0107
474.86,0.0107
478.06,0.0117
481.26,0.0115
484.45,0.0116
487.65,0.0112
490.85,0.0113
494.04,0.0108
497.24,0.0116
500.43,0.0133
503.63,0.0124
506.83,0.012
510.03,0.011
513.22,0.0116
516.42,0.0124
519.61,0.0117
522.81,0.0113
526.01,0.0118
529.2,0.0114
532.4,0.0111
535.6,0.0123
538.79,0.0119
541.99,0.0117
545.19,0.0121
548.38,0.0121
551.58,0.0128
554.78,0.0123
557.97,0.0123
561.17,0.0128
564.37,0.0126
567.56,0.0121
570.76,0.0113
573.96,0.0116
577.15,0.011
580.35,0.0115
583.55,0.0112
586.74,0.0115
589.94,0.0123
593.14,0.0107
596.33,0.0103
599.53,0.0104
602.73,0.0104
605.92,0.0111
609.12,0.0116
612.32,0.0105
615.51,0.0107
618.71,0.0105
621.91,0.0105
625.1,0.0111
628.3,0.0102
631.5,0.0109
634.69,0.011
637.89,0.0106
641.09,0.0099
644.28,0.0108
647.48,0.0102
650.67,0.0101
653.87,0.0097
657.07,0.0106
660.27,0.0096
663.46,0.0104
666.66,0.0093
669.85,0.0093
673.05,0.0104
676.25,0.0109
679.45,0.0108
682.64,0.0105
685.84,0.011
689.03,0.0112
692.23,0.0113
695.43,0.0115
698.62,0.0117
701.82,0.0118
705.02,0.012
708.21,0.0121
711.41,0.0123
714.61,0.0125
717.8,0.0126
721.0,0.0128
724.2,0.0129
727.39,0.0131
730.59,0.0133
733.79,0.0134
736.98,0.0136
740.18,0.0137
743.38,0.0163
746.57,0.0165
749.77,0.0176
752.97,0.0174
756.16,0.0172
759.36,0.017
762.56,0.0168
765.75,0.0166
768.95,0.0164
772.15,0.0162
775.34,0.0177
778.54,0.0165
781.74,0.017
784.93,0.018
788.13,0.0185
791.33,0.0184
794.52,0.0184
797.72,0.0184
800.92,0.0183
804.11,0.0183
807.31,0.0182
810.51,0.0182
813.7,0.0181
816.9,0.0181
820.1,0.018
823.29,0.018
826.49,0.018
829.68,0.0179
832.88,0.0179
836.08,0.0178
839.28,0.0178
842.47,0.0177
845.67,0.0181
848.86,0.0191
852.06,0.0173
855.26,0.0166
858.46,0.0164
861.65,0.0195
864.85,0.019
868.04,0.0174
871.24,0.0193
874.44,0.0181
877.63,0.0173
880.83,0.0181
884.03,0.0207
887.22,0.0178
890.42,0.0186
893.62,0.0181
896.81,0.0181
900.01,0.0179
903.21,0.0177
906.4,0.0175
909.6,0.0173
912.8,0.0171
915.99,0.0169
919.19,0.0167
922.39,0.0165
925.58,0.0163
928.78,0.0161
931.98,0.0159
935.17,0.0157
938.37,0.0156
941.57,0.0154
944.76,0.0152
947.96,0.015
951.16,0.0148
954.35,0.0146
957.55,0.0144
960.75,0.0142
963.94,0.014
967.14,0.0138
970.1,0.0136
975.54,0.0135
980.98,0.0131
986.42,0.0128
991.86,0.0125
997.3,0.0121
1002.74,0.0118
1008.18,0.0129
1013.62,0.0134
1019.06,0.0132
1024.5,0.0115
1029.95,0.0125
1035.39,0.0128
1040.83,0.0137
1046.27,0.0129
1051.71,0.0134
1057.15,0.0135
1062.59,0.0124
1068.03,0.0135
1073.47,0.0126
1078.91,0.0129
1084.35,0.0129
1089.79,0.0128
1095.23,0.0128
1100.67,0.0127
1106.11,0.0127
1111.55,0.0127
1116.99,0.0126
1122.43,0.0126
1127.87,0.0125
1133.32,0.0125
1138.76,0.0125
1144.2,0.0124
1149.64,0.0124
1155.08,0.0123
1160.52,0.0123
1165.96,0.0123
1171.4,0.0122
1176.84,0.0122
1182.28,0.0122
1187.72,0.0121
1193.16,0.0121
1198.6,0.0114
1204.04,0.0114
1209.48,0.0115
1214.92,0.0116
1220.36,0.0105
1225.8,0.0114
1231.24,0.011
1236.69,0.0107
1242.13,0.0113
1247.57,0.011
1253.01,0.0109
1258.45,0.011
1263.89,0.0126
1269.33,0.0127
1274.77,0.0121
1280.21,0.0111
1285.65,0.011
1291.09,0.0115
1296.53,0.0117
1301.97,0.0108
1307.41,0.0114
1312.85,0.0109
1318.29,0.0104
1323.73,0.0106
1329.17,0.0113
1334.61,0.0112
1340.06,0.011
1345.5,0.0108
1350.94,0.0107
1356.38,0.0105
1361.82,0.0103
1367.26,0.0101
1372.7,0.01
1378.14,0.0098
1383.58,0.0096
1389.02,0.0095
1394.46,0.0093
1399.9,0.0091
1405.34,0.009
1410.78,0.0088
1416.22,0.0087
1421.66,0.0085
1427.1,0.0083
1432.54,0.0082
1437.98,0.008
1443.43,0.0079
1448.87,0.0077
1454.31,0.0076
1459.75,0.0074
1465.19,0.0073
1470.63,0.0071
1476.07,0.007
1481.51,0.0068
1486.95,0.0066
1492.39,0.0065
1497.83,0.0059
1503.27,0.0065
1508.71,0.0065
1514.15,0.006
1519.59,0.006
1525.03,0.007
1530.47,0.0065
1535.91,0.0065
1541.35,0.0069
1546.8,0.0075
1552.24,0.0071
1557.68,0.0075
1563.12,0.0066
1568.56,0.007
1574.0,0.0073
1579.44,0.0072
1584.88,0.0058
1590.32,0.0054
1595.76,0.0058
1601.2,0.0072
1606.64,0.0059
1612.08,0.0073
1617.52,0.007
1622.96,0.0067
1628.4,0.0067
1633.84,0.0073
1639.28,0.0056
1644.72,0.0077
1650.17,0.0087
1655.61,0.0063
1661.05,0.0073
1666.49,0.0083
1671.93,0.0067
1677.37,0.0061
1682.81,0.0064
1688.25,0.0063
1693.69,0.0062
1699.13,0.0058
1704.57,0.0055
1710.01,0.0075
1715.45,0.0061
1720.89,0.0066
1726.33,0.0057
1731.77,0.0053
1737.21,0.0078
1742.65,0.0062
1748.09,0.0061
1753.54,0.0051
1758.98,0.0045
1764.42,0.0069
1769.86,0.0049
1775.3,0.004
1780.74,0.004
1786.18,0.0041
1791.62,0.0041
1797.06,0.0042
1802.5,0.0042
1807.94,0.0043
1813.38,0.0043
1818.82,0.0044
1824.26,0.0044
1829.7,0.0045
1835.14,0.0045
1840.58,0.0046
1846.02,0.0046
1851.46,0.0047
1856.91,0.0047
1862.35,0.0048
1867.79,0.0048
1873.23,0.0049
1878.67,0.0049
1884.11,0.005
1889.55,0.005
1894.99,0.0051
1900.43,0.0052
1905.87,0.0052
1911.31,0.0053
1916.75,0.0053
1922.19,0.0054
1927.63,0.0054
1933.07,0.0055
1938.51,0.0055
1943.95,0.0056
1949.39,0.0057
1954.83,0.0057
1960.28,0.0058
1965.72,0.0058
1971.16,0.0059
1976.6,0.006
1982.04,0.006
1987.48,0.0061
1992.92,0.0061
1998.36,0.0004
2003.8,0.0176
2009.24,0.0024
2014.68,0.0
2020.12,0.0587
2025.56,0.003
2031.0,0.0035
2036.44,0.0069
2041.88,0.0029
2047.32,0.0059
2052.76,0.0013
2058.2,0.0056
2063.65,0.0057
2069.09,0.0048
2074.53,0.0
2079.97,0.0032
2085.41,0.0044
2090.85,0.0056
2096.29,0.0031
2101.73,0.0018
2107.17,0.0025
2112.61,0.0027
2118.05,0.0032
2123.49,0.0012
2128.93,0.005
2134.37,0.0053
2139.81,0.0014
2145.25,0.0004
2150.69,0.0055
2156.13,0.0052
2161.57,0.0046
2167.02,0.0041
2172.46,0.0055
2177.9,0.0037
2183.34,0.0032
2188.78,0.0069
2194.22,0.0049
2199.66,0.0011
2205.1,0.0011
2210.54,0.0031
2215.98,0.0045
2221.42,0.004
2226.86,0.0078
2232.3,0.0017
2237.74,0.0021
2243.18,0.0021
2248.62,0.003
2254.06,0.0056
2259.5,0.0007
2264.94,0.0024
2270.39,0.0766
2275.83,0.0047
2281.27,0.0066
2286.71,0.0027
2292.15,0.0752
2297.59,0.0077
2303.03,0.0097
2308.47,0.0028
2313.91,0.0003
2319.35,0.0723
2324.79,0.0008
2330.23,0.0009
2335.67,0.0053
2341.11,0.0045
2346.55,0.0056
2351.99,0.0001
2357.43,0.0053
2362.87,0.0033
2368.32,0.0007
2373.76,0.0056
2379.2,0.001
2384.64,0.0643
2390.08,0.0051
2395.52,0.0084
2400.96,0.0058
2406.4,0.0007
