wavelength_nm,value
414.13,0.036
417.32,0.0397
420.52,0.0426
423.72,0.0419
426.91,0.0469
430.11,0.0523
433.31,0.0467
436.5,0.0516
439.7,0.0535
442.9,0.0523
446.09,0.058
449.29,0.0519
452.49,0.058
455.68,0.0559
458.88,0.059
462.08,0.0568
465.27,0.0561
468.47,0.0605
471.67,0.0626
474.86,0.0644
478.06,0.0648
481.26,0.0689
484.45,0.0697
487.65,0.0688
490.85,0.0688
494.04,0.0699
497.24,0.0719
500.43,0.0754
503.63,0.073
506.83,0.0764
510.03,0.0772
513.22,0.0813
516.42,0.0843
519.61,0.0793
522.81,0.079
526.01,0.0848
529.2,0.0823
532.4,0.0873
535.6,0.0884
538.79,0.0933
541.99,0.0939
545.19,0.0936
548.38,0.0956
551.58,0.0965
554.78,0.0985
557.97,0.1019
561.17,0.101
564.37,0.0983
567.56,0.1004
570.76,0.1023
573.96,0.1029
577.15,0.1029
580.35,0.1047
583.55,0.1056
586.74,0.1087
589.94,0.1126
593.14,0.1081
596.33,0.1112
599.53,0.1121
602.73,0.114
605.92,0.1178
609.12,0.1174
612.32,0.1175
615.51,0.1179
618.71,0.1161
621.91,0.1182
625.1,0.1246
628.3,0.1229
631.5,0.1232
634.69,0.1247
637.89,0.126
641.09,0.1309
644.28,0.1312
647.48,0.1313
650.67,0.1299
653.87,0.1316
657.07,0.1336
660.27,0.1269
663.46,0.1332
666.66,0.138
669.85,0.1376
673.05,0.1389
676.25,0.1407
679.45,0.1413
682.64,0.1422
685.84,0.1548
689.03,0.1557
692.23,0.1565
695.43,0.1574
698.62,0.1582
701.82,0.1591
705.02,0.1599
708.21,0.1607
711.41,0.1616
714.61,0.1624
717.8,0.1633
721.0,0.1641
724.2,0.165
727.39,0.1658
730.59,0.1667
733.79,0.1675
736.98,0.1683
740.18,0.1692
743.38,0.1713
746.57,0.1735
749.77,0.1792
752.97,0.1801
756.16,0.1811
759.36,0.182
762.56,0.1829
765.75,0.1839
768.95,0.1848
772.15,0.1858
775.34,0.1918
778.54,0.195
781.74,0.1956
784.93,0.1957
788.13,0.1991
791.33,0.1999
794.52,0.2008
797.72,0.2017
800.92,0.2026
804.11,0.2034
807.31,0.2043
810.51,0.2052
813.7,0.2061
816.9,0.2069
820.1,0.2078
823.29,0.2087
826.49,0.2096
829.68,0.2104
832.88,0.2113
836.08,0.2122
839.28,0.2131
842.47,0.2139
845.67,0.2136
848.86,0.2228
852.06,0.2161
855.26,0.2175
858.46,0.2098
861.65,0.2161
864.85,0.2241
868.04,0.2233
871.24,0.2098
874.44,0.2141
877.63,0.2161
880.83,0.2221
884.03,0.2302
887.22,0.2314
890.42,0.2177
893.62,0.2253
896.81,0.2251
900.01,0.2251
903.21,0.2249
906.4,0.2249
909.6,0.2249
912.8,0.2248
915.99,0.2248
919.19,0.2249
922.39,0.2251
925.58,0.2252
928.78,0.2252
931.98,0.2253
935.17,0.2255
938.37,0.2257
941.57,0.2258
944.76,0.2258
947.96,0.2261
951.16,0.2264
954.35,0.2266
957.55,0.2267
960.75,0.2267
963.94,0.2267
967.14,0.2266
970.1,0.2266
975.54,0.2265
980.98,0.2263
986.42,0.2259
991.86,0.2255
997.3,0.2255
1002.74,0.2259
1008.18,0.2244
1013.62,0.2275
1019.06,0.2349
1024.5,0.2345
1029.95,0.2336
1035.39,0.2307
1040.83,0.2302
1046.27,0.233
1051.71,0.2369
1057.15,0.2428
1062.59,0.2443
1068.03,0.2463
1073.47,0.2388
1078.91,0.2402
1084.35,0.2385
1089.79,0.2389
1095.23,0.2385
1100.67,0.2377
1106.11,0.2371
1111.55,0.2365
1116.99,0.2362
1122.43,0.2357
1127.87,0.2348
1133.32,0.2341
1138.76,0.2341
1144.2,0.2343
1149.64,0.2342
1155.08,0.2333
1160.52,0.2323
1165.96,0.2316
1171.4,0.2308
1176.84,0.2298
1182.28,0.2292
1187.72,0.2314
1193.16,0.2336
1198.6,0.2534
1204.04,0.2418
1209.48,0.2489
1214.92,0.2466
1220.36,0.2525
1225.8,0.2576
1231.24,0.2588
1236.69,0.2663
1242.13,0.271
1247.57,0.2731
1253.01,0.2776
1258.45,0.2821
1263.89,0.2865
1269.33,0.2779
1274.77,0.2649
1280.21,0.2782
1285.65,0.2765
1291.09,0.2842
1296.53,0.285
1301.97,0.2868
1307.41,0.2838
1312.85,0.2844
1318.29,0.2681
1323.73,0.2703
1329.17,0.3204
1334.61,0.3145
1340.06,0.3079
1345.5,0.3009
1350.94,0.2936
1356.38,0.2861
1361.82,0.2787
1367.26,0.2715
1372.7,0.2647
1378.14,0.2582
1383.58,0.2522
1389.02,0.2464
1394.46,0.2408
1399.9,0.2354
1405.34,0.2301
1410.78,0.2248
1416.22,0.2195
1421.66,0.2142
1427.1,0.209
1432.54,0.2039
1437.98,0.1989
1443.43,0.1942
1448.87,0.1896
1454.31,0.1853
1459.75,0.181
1465.19,0.1768
1470.63,0.1725
1476.07,0.168
1481.51,0.1633
1486.95,0.1581
1492.39,0.1528
1497.83,0.1669
1503.27,0.1903
1508.71,0.1854
1514.15,0.2133
1519.59,0.2185
1525.03,0.23
1530.47,0.2325
1535.91,0.2449
1541.35,0.2513
1546.8,0.2553
1552.24,0.261
1557.68,0.2618
1563.12,0.2597
1568.56,0.2757
1574.0,0.2664
1579.44,0.2588
1584.88,0.2618
1590.32,0.2645
1595.76,0.2638
1601.2,0.2739
1606.64,0.2712
1612.08,0.2778
1617.52,0.2688
1622.96,0.2729
1628.4,0.2798
1633.84,0.2815
1639.28,0.2832
1644.72,0.2798
1650.17,0.2793
1655.61,0.281
1661.05,0.2836
1666.49,0.2834
1671.93,0.2835
1677.37,0.2872
1682.81,0.2866
1688.25,0.2843
1693.69,0.2822
1699.13,0.2833
1704.57,0.2808
1710.01,0.2782
1715.45,0.2776
1720.89,0.2758
1726.33,0.2715
1731.77,0.2694
1737.21,0.2797
1742.65,0.2715
1748.09,0.2725
1753.54,0.2717
1758.98,0.262
1764.42,0.2692
1769.86,0.2418
1775.3,0.2458
1780.74,0.2435
1786.18,0.2409
1791.62,0.238
1797.06,0.2349
1802.5,0.2317
1807.94,0.2284
1813.38,0.225
1818.82,0.2217
1824.26,0.2185
1829.7,0.2155
1835.14,0.2126
1840.58,0.2098
1846.02,0.2072
1851.46,0.2048
1856.91,0.2025
1862.35,0.2002
1867.79,0.1981
1873.23,0.196
1878.67,0.1939
1884.11,0.1918
1889.55,0.1897
1894.99,0.1876
1900.43,0.1856
1905.87,0.1835
1911.31,0.1816
1916.75,0.1797
1922.19,0.1779
1927.63,0.1762
1933.07,0.1746
1938.51,0.1732
1943.95,0.1718
1949.39,0.1705
1954.83,0.1693
1960.28,0.168
1965.72,0.1667
1971.16,0.1652
1976.6,0.1637
1982.04,0.162
1987.48,0.16
1992.92,0.158
1998.36,0.1428
2003.8,0.2032
2009.24,0.17
2014.68,0.202
2020.12,0.2041
2025.56,0.2036
2031.0,0.2026
2036.44,0.1979
2041.88,0.1997
2047.32,0.1883
2052.76,0.2007
2058.2,0.1965
2063.65,0.2039
2069.09,0.2051
2074.53,0.2096
2079.97,0.2032
2085.41,0.2085
2090.85,0.2051
2096.29,0.2058
2101.73,0.2098
2107.17,0.2061
2112.61,0.2063
2118.05,0.2098
2123.49,0.2114
2128.93,0.2209
2134.37,0.2175
