wavelength_nm,value
414.13,0.047
417.32,0.0505
420.52,0.0541
423.72,0.0524
426.91,0.056
430.11,0.0588
433.31,0.0521
436.5,0.0551
439.7,0.0543
442.9,0.0577
446.09,0.058
449.29,0.0588
452.49,0.0614
455.68,0.0621
458.88,0.0662
462.08,0.0683
465.27,0.0674
468.47,0.0678
471.67,0.0711
474.86,0.0708
478.06,0.073
481.26,0.0744
484.45,0.0768
487.65,0.0773
490.85,0.0738
494.04,0.0772
497.24,0.079
500.43,0.0844
503.63,0.0812
506.83,0.0831
510.03,0.0849
513.22,0.0876
516.42,0.0931
519.61,0.0874
522.81,0.0907
526.01,0.0916
529.2,0.091
532.4,0.0946
535.6,0.101
538.79,0.1027
541.99,0.1018
545.19,0.1015
548.38,0.1063
551.58,0.1056
554.78,0.1084
557.97,0.1119
561.17,0.1101
564.37,0.1113
567.56,0.1119
570.76,0.1124
573.96,0.1139
577.15,0.1148
580.35,0.1155
583.55,0.1189
586.74,0.1216
589.94,0.1252
593.14,0.1231
596.33,0.1241
599.53,0.1242
602.73,0.1276
605.92,0.1282
609.12,0.1302
612.32,0.1275
615.51,0.1324
618.71,0.1302
621.91,0.1331
625.1,0.1404
628.3,0.1372
631.5,0.1374
634.69,0.1386
637.89,0.1368
641.09,0.141
644.28,0.1438
647.48,0.1476
650.67,0.1434
653.87,0.1421
657.07,0.1464
660.27,0.1385
663.46,0.1438
666.66,0.1461
669.85,0.1497
673.05,0.1505
676.25,0.1524
679.45,0.1483
682.64,0.1526
685.84,0.1673
689.03,0.1681
692.23,0.1688
695.43,0.1696
698.62,0.1703
701.82,0.171
705.02,0.1718
708.21,0.1725
711.41,0.1732
714.61,0.174
717.8,0.1747
721.0,0.1754
724.2,0.1762
727.39,0.1769
730.59,0.1776
733.79,0.1784
736.98,0.1791
740.18,0.1799
743.38,0.1826
746.57,0.1855
749.77,0.1882
752.97,0.1894
756.16,0.1906
759.36,0.1918
762.56,0.193
765.75,0.1942
768.95,0.1954
772.15,0.1966
775.34,0.1946
778.54,0.1994
781.74,0.2008
784.93,0.1994
788.13,0.2031
791.33,0.204
794.52,0.2049
797.72,0.2058
800.92,0.2067
804.11,0.2076
807.31,0.2084
810.51,0.2093
813.7,0.2102
816.9,0.2111
820.1,0.212
823.29,0.2129
826.49,0.2138
829.68,0.2146
832.88,0.2155
836.08,0.2164
839.28,0.2173
842.47,0.2182
845.67,0.2209
848.86,0.2213
852.06,0.2203
855.26,0.2244
858.46,0.2181
861.65,0.2183
864.85,0.24
868.04,0.2177
871.24,0.2248
874.44,0.2136
877.63,0.219
880.83,0.2234
884.03,0.2238
887.22,0.2228
890.42,0.2201
893.62,0.2253
896.81,0.2251
900.01,0.2253
903.21,0.2253
906.4,0.2256
909.6,0.2257
912.8,0.2259
915.99,0.2261
919.19,0.2264
922.39,0.2268
925.58,0.2271
928.78,0.2274
931.98,0.2277
935.17,0.2281
938.37,0.2285
941.57,0.2288
944.76,0.2291
947.96,0.2295
951.16,0.2301
954.35,0.2306
957.55,0.2309
960.75,0.2311
963.94,0.2313
967.14,0.2315
970.1,0.2316
975.54,0.2317
980.98,0.2319
986.42,0.2318
991.86,0.2318
997.3,0.2322
1002.74,0.2329
1008.18,0.2368
1013.62,0.2396
1019.06,0.2421
1024.5,0.2428
1029.95,0.2415
1035.39,0.2401
1040.83,0.2417
1046.27,0.2438
1051.71,0.2471
1057.15,0.2488
1062.59,0.2514
1068.03,0.2525
1073.47,0.2482
1078.91,0.2423
1084.35,0.2415
1089.79,0.2429
1095.23,0.2434
1100.67,0.2435
1106.11,0.2438
1111.55,0.2442
1116.99,0.2448
1122.43,0.2452
1127.87,0.2452
1133.32,0.2454
1138.76,0.2464
1144.2,0.2476
1149.64,0.2484
1155.08,0.2485
1160.52,0.2484
1165.96,0.2486
1171.4,0.2486
1176.84,0.2485
1182.28,0.2488
1187.72,0.2521
1193.16,0.2553
1198.6,0.2554
1204.04,0.2563
1209.48,0.2654
1214.92,0.271
1220.36,0.2713
1225.8,0.2785
1231.24,0.2804
1236.69,0.2805
1242.13,0.2808
1247.57,0.283
1253.01,0.2832
1258.45,0.275
1263.89,0.2788
1269.33,0.2991
1274.77,0.2907
1280.21,0.293
1285.65,0.2886
1291.09,0.2846
1296.53,0.2804
1301.97,0.2757
1307.41,0.2708
1312.85,0.2695
1318.29,0.2611
1323.73,0.2507
1329.17,0.2414
1334.61,0.2405
1340.06,0.239
1345.5,0.2372
1350.94,0.2351
1356.38,0.2329
1361.82,0.2306
1367.26,0.2285
1372.7,0.2267
1378.14,0.2251
1383.58,0.2238
1389.02,0.2227
1394.46,0.2219
1399.9,0.2212
1405.34,0.2205
1410.78,0.2199
1416.22,0.2193
1421.66,0.2187
1427.1,0.2181
1432.54,0.2177
1437.98,0.2175
1443.43,0.2175
1448.87,0.2178
1454.31,0.2183
1459.75,0.2191
1465.19,0.2199
1470.63,0.2208
1476.07,0.2215
1481.51,0.2219
1486.95,0.2217
1492.39,0.2216
1497.83,0.2271
1503.27,0.2327
1508.71,0.2332
1514.15,0.2524
1519.59,0.2573
1525.03,0.2579
1530.47,0.2623
1535.91,0.2694
1541.35,0.2755
1546.8,0.2785
1552.24,0.2786
1557.68,0.2831
1563.12,0.2757
1568.56,0.2901
1574.0,0.2849
1579.44,0.2825
1584.88,0.2802
1590.32,0.2821
1595.76,0.279
1601.2,0.2934
1606.64,0.295
1612.08,0.3045
1617.52,0.2885
1622.96,0.295
1628.4,0.2954
1633.84,0.2954
1639.28,0.3001
1644.72,0.2989
1650.17,0.3003
1655.61,0.3004
1661.05,0.3021
1666.49,0.3008
1671.93,0.3013
1677.37,0.305
1682.81,0.3047
1688.25,0.2999
1693.69,0.2996
1699.13,0.3005
1704.57,0.2977
1710.01,0.2979
1715.45,0.2969
1720.89,0.2939
1726.33,0.2928
1731.77,0.2852
1737.21,0.2958
1742.65,0.2862
1748.09,0.2913
1753.54,0.2877
1758.98,0.2829
1764.42,0.2802
1769.86,0.2576
1775.3,0.2607
1780.74,0.2588
1786.18,0.2565
1791.62,0.254
1797.06,0.2513
1802.5,0.2484
1807.94,0.2454
1813.38,0.2424
1818.82,0.2394
1824.26,0.2366
1829.7,0.2338
1835.14,0.2312
1840.58,0.2288
1846.02,0.2266
1851.46,0.2245
1856.91,0.2226
1862.35,0.2207
1867.79,0.219
1873.23,0.2173
1878.67,0.2156
1884.11,0.2139
1889.55,0.2122
1894.99,0.2105
1900.43,0.2088
1905.87,0.2072
1911.31,0.2056
1916.75,0.2042
1922.19,0.2028
1927.63,0.2016
1933.07,0.2005
1938.51,0.1996
1943.95,0.1987
1949.39,0.1979
1954.83,0.1972
1960.28,0.1965
1965.72,0.1957
1971.16,0.1949
1976.6,0.1938
1982.04,0.1926
1987.48,0.1911
1992.92,0.1895
1998.36,0.2137
2003.8,0.2315
2009.24,0.1806
2014.68,0.1968
2020.12,0.1753
2025.56,0.1943
2031.0,0.2043
2036.44,0.2165
2041.88,0.223
2047.32,0.2267
2052.76,0.2339
2058.2,0.2052
2063.65,0.2194
2069.09,0.2068
2074.53,0.208
2079.97,0.2097
2085.41,0.2162
2090.85,0.2185
2096.29,0.2184
2101.73,0.2225
2107.17,0.2171
2112.61,0.2227
2118.05,0.2208
2123.49,0.223
2128.93,0.226
2134.37,0.2296
2139.81,0.2322
2145.25,0.2341
2150.69,0.2377
2156.13,0.2312
2161.57,0.2405
2167.02,0.2354
2172.46,0.2343
2177.9,0.2385
2183.34,0.2328
2188.78,0.2277
2194.22,0.24
2199.66,0.2393
2205.1,0.2305
2210.54,0.2337
2215.98,0.2355
2221.42,0.2405
2226.86,0.2401
2232.3,0.2391
2237.74,0.2352
2243.18,0.2321
2248.62,0.2256
2254.06,0.2216
2259.5,0.2214
2264.94,0.2226
2270.39,0.2105
2275.83,0.2075
2281.27,0.2102
2286.71,0.212
2292.15,0.2129
2297.59,0.2078
2303.03,0.2044
2308.47,0.2038
2313.91,0.2142
2319.35,0.2066
2324.79,0.1773
2330.23,0.188
2335.67,0.2028
2341.11,0.2122
2346.55,0.1912
2351.99,0.1831
2357.43,0.1687
2362.87,0.1807
2368.32,0.2121
2373.76,0.1809
2379.2,0.1734
2384.64,0.1809
2390.08,0.1579
2395.52,0.1723
2400.96,0.171
2406.4,0.1989
2411.84,0.1871
2417.28,0.1869
2422.72,0.113
2428.16,0.1608
