wavelength_nm,value
414.13,0.0229
417.32,0.0228
420.52,0.027
423.72,0.0235
426.91,0.0253
430.11,0.0305
433.31,0.0217
436.5,0.0252
439.7,0.027
442.9,0.0249
446.09,0.0287
449.29,0.0231
452.49,0.0263
455.68,0.0271
458.88,0.0269
462.08,0.0252
465.27,0.0269
468.47,0.0263
471.67,0.0276
474.86,0.0288
478.06,0.0283
481.26,0.0301
484.45,0.0316
487.65,0.0312
490.85,0.0284
494.04,0.0293
497.24,0.0305
500.43,0.033
503.63,0.0323
506.83,0.0339
510.03,0.0345
513.22,0.0343
516.42,0.0383
519.61,0.0379
522.81,0.0355
526.01,0.0391
529.2,0.0379
532.4,0.0404
535.6,0.04
538.79,0.0434
541.99,0.0425
545.19,0.0443
548.38,0.045
551.58,0.0451
554.78,0.0453
557.97,0.0496
561.17,0.0441
564.37,0.048
567.56,0.0458
570.76,0.0482
573.96,0.0479
577.15,0.0469
580.35,0.0468
583.55,0.0482
586.74,0.0472
589.94,0.0487
593.14,0.0473
596.33,0.0474
599.53,0.0461
602.73,0.0478
605.92,0.0472
609.12,0.0471
612.32,0.0444
615.51,0.0433
618.71,0.0437
621.91,0.0449
625.1,0.0443
628.3,0.0448
631.5,0.0435
634.69,0.0424
637.89,0.0437
641.09,0.0425
644.28,0.0433
647.48,0.0442
650.67,0.04
653.87,0.0418
657.07,0.0411
660.27,0.0353
663.46,0.0381
666.66,0.0363
669.85,0.0347
673.05,0.0337
676.25,0.0325
679.45,0.034
682.64,0.0362
685.84,0.0411
689.03,0.0405
692.23,0.04
695.43,0.0395
698.62,0.0389
701.82,0.0384
705.02,0.0379
708.21,0.0373
711.41,0.0368
714.61,0.0363
717.8,0.0357
721.0,0.0352
724.2,0.0347
727.39,0.0341
730.59,0.0336
733.79,0.0331
736.98,0.0325
740.18,0.032
743.38,0.031
746.57,0.0312
749.77,0.0325
752.97,0.0326
756.16,0.0327
759.36,0.0328
762.56,0.0329
765.75,0.033
768.95,0.0331
772.15,0.0332
775.34,0.0335
778.54,0.0339
781.74,0.0335
784.93,0.0341
788.13,0.0349
791.33,0.0345
794.52,0.0341
797.72,0.0337
800.92,0.0333
804.11,0.0329
807.31,0.0325
810.51,0.0322
813.7,0.0318
816.9,0.0314
820.1,0.031
823.29,0.0306
826.49,0.0302
829.68,0.0298
832.88,0.0294
836.08,0.029
839.28,0.0286
842.47,0.0282
845.67,0.0265
848.86,0.028
852.06,0.0249
855.26,0.0225
858.46,0.0262
861.65,0.0212
864.85,0.0267
868.04,0.0223
871.24,0.024
874.44,0.0241
877.63,0.0228
880.83,0.0232
884.03,0.0226
887.22,0.0246
890.42,0.0225
893.62,0.0259
896.81,0.0259
900.01,0.0255
903.21,0.0251
906.4,0.0247
909.6,0.0243
912.8,0.0239
915.99,0.0235
919.19,0.023
922.39,0.0226
925.58,0.0222
928.78,0.0218
931.98,0.0214
935.17,0.021
938.37,0.0206
941.57,0.0202
944.76,0.0198
947.96,0.0194
951.16,0.019
954.35,0.0185
957.55,0.0181
960.75,0.0177
963.94,0.0173
967.14,0.0169
970.1,0.0165
975.54,0.0161
980.98,0.0154
986.42,0.0147
991.86,0.014
997.3,0.0133
1002.74,0.0126
1008.18,0.0124
1013.62,0.0119
1019.06,0.0128
1024.5,0.0133
1029.95,0.013
1035.39,0.013
1040.83,0.0127
1046.27,0.0128
1051.71,0.0133
1057.15,0.0129
1062.59,0.0133
1068.03,0.0137
1073.47,0.0133
1078.91,0.0137
1084.35,0.0135
1089.79,0.0134
1095.23,0.0132
1100.67,0.013
1106.11,0.0128
1111.55,0.0127
1116.99,0.0125
1122.43,0.0123
1127.87,0.0121
1133.32,0.012
1138.76,0.0118
1144.2,0.0116
1149.64,0.0114
1155.08,0.0112
1160.52,0.0111
1165.96,0.0109
1171.4,0.0107
1176.84,0.0105
1182.28,0.0104
1187.72,0.0102
1193.16,0.01
1198.6,0.0114
1204.04,0.011
1209.48,0.0101
1214.92,0.01
1220.36,0.0107
1225.8,0.0114
1231.24,0.0115
1236.69,0.0118
1242.13,0.0116
1247.57,0.0119
1253.01,0.012
1258.45,0.0116
1263.89,0.0123
1269.33,0.0122
1274.77,0.0114
1280.21,0.0114
1285.65,0.0113
1291.09,0.0109
1296.53,0.0124
1301.97,0.0117
1307.41,0.0108
1312.85,0.0114
