wavelength_nm,value
414.13,0.0252
417.32,0.0287
420.52,0.0244
423.72,0.0297
426.91,0.0297
430.11,0.0352
433.31,0.0288
436.5,0.033
439.7,0.0329
442.9,0.0348
446.09,0.0372
449.29,0.033
452.49,0.0354
455.68,0.0376
458.88,0.038
462.08,0.0382
465.27,0.0372
468.47,0.0385
471.67,0.0379
474.86,0.0401
478.06,0.0427
481.26,0.0456
484.45,0.0441
487.65,0.0469
490.85,0.0435
494.04,0.0441
497.24,0.0482
500.43,0.0518
503.63,0.0496
506.83,0.0503
510.03,0.0518
513.22,0.054
516.42,0.0576
519.61,0.0547
522.81,0.0525
526.01,0.0595
529.2,0.0584
532.4,0.0621
535.6,0.0647
538.79,0.0688
541.99,0.0693
545.19,0.0682
548.38,0.0675
551.58,0.0705
554.78,0.0729
557.97,0.0749
561.17,0.0769
564.37,0.0761
567.56,0.0765
570.76,0.0795
573.96,0.0792
577.15,0.0789
580.35,0.0788
583.55,0.0797
586.74,0.0842
589.94,0.0827
593.14,0.079
596.33,0.0797
599.53,0.0807
602.73,0.0789
605.92,0.0801
609.12,0.0821
612.32,0.0793
615.51,0.0799
618.71,0.0807
621.91,0.0808
625.1,0.0837
628.3,0.0839
631.5,0.0828
634.69,0.0821
637.89,0.0827
641.09,0.0861
644.28,0.0876
647.48,0.0901
650.67,0.0851
653.87,0.0862
657.07,0.0862
660.27,0.0822
663.46,0.0819
666.66,0.0825
669.85,0.0856
673.05,0.0855
676.25,0.0845
679.45,0.0858
682.64,0.0839
685.84,0.0944
689.03,0.0917
692.23,0.089
695.43,0.0863
698.62,0.0836
701.82,0.0809
705.02,0.0782
708.21,0.0755
711.41,0.0728
714.61,0.0701
717.8,0.0675
721.0,0.0648
724.2,0.0621
727.39,0.0594
730.59,0.0567
733.79,0.054
736.98,0.0513
740.18,0.0486
743.38,0.0499
746.57,0.0506
749.77,0.0522
752.97,0.0522
756.16,0.0523
759.36,0.0523
762.56,0.0524
765.75,0.0524
768.95,0.0525
772.15,0.0525
775.34,0.0558
778.54,0.0508
781.74,0.0532
784.93,0.055
788.13,0.0552
791.33,0.0544
794.52,0.0536
797.72,0.0528
800.92,0.052
804.11,0.0512
807.31,0.0504
810.51,0.0496
813.7,0.0488
816.9,0.048
820.1,0.0472
823.29,0.0464
826.49,0.0456
829.68,0.0448
832.88,0.044
836.08,0.0432
839.28,0.0424
842.47,0.0416
845.67,0.0458
848.86,0.0435
852.06,0.0378
855.26,0.0437
858.46,0.0426
861.65,0.0401
864.85,0.0419
868.04,0.0374
871.24,0.0338
874.44,0.0357
877.63,0.0373
880.83,0.0343
884.03,0.0351
887.22,0.034
890.42,0.0299
893.62,0.0303
896.81,0.0303
900.01,0.0299
903.21,0.0294
906.4,0.029
909.6,0.0285
912.8,0.0281
915.99,0.0276
919.19,0.0272
922.39,0.0267
925.58,0.0262
928.78,0.0258
931.98,0.0253
935.17,0.0249
938.37,0.0244
941.57,0.024
944.76,0.0235
947.96,0.0231
951.16,0.0226
954.35,0.0222
957.55,0.0217
960.75,0.0213
963.94,0.0208
967.14,0.0203
970.1,0.0199
975.54,0.0195
980.98,0.0187
986.42,0.0179
991.86,0.0171
