wavelength_nm,value
414.13,0.0131
417.32,0.0167
420.52,0.0172
423.72,0.0147
426.91,0.0177
430.11,0.02
433.31,0.015
436.5,0.0178
439.7,0.0168
442.9,0.0197
446.09,0.018
449.29,0.0159
452.49,0.0168
455.68,0.0175
458.88,0.0176
462.08,0.0172
465.27,0.0162
468.47,0.0167
471.67,0.0154
474.86,0.017
478.06,0.0185
481.26,0.0172
484.45,0.0197
487.65,0.0172
490.85,0.0164
494.04,0.0183
497.24,0.019
500.43,0.0186
503.63,0.0179
506.83,0.02
510.03,0.018
513.22,0.0213
516.42,0.0239
519.61,0.0224
522.81,0.0239
526.01,0.026
529.2,0.026
532.4,0.0281
535.6,0.0309
538.79,0.0305
541.99,0.0317
545.19,0.0313
548.38,0.0316
551.58,0.0318
554.78,0.0333
557.97,0.0345
561.17,0.0318
564.37,0.0318
567.56,0.0316
570.76,0.0299
573.96,0.0295
577.15,0.0285
580.35,0.0284
583.55,0.0286
586.74,0.0284
589.94,0.0283
593.14,0.0276
596.33,0.028
599.53,0.0269
602.73,0.0267
605.92,0.0286
609.12,0.026
612.32,0.0259
615.51,0.0256
618.71,0.0256
621.91,0.0251
625.1,0.0255
628.3,0.0254
631.5,0.0245
634.69,0.024
637.89,0.0253
641.09,0.0254
644.28,0.0247
647.48,0.0241
650.67,0.0222
653.87,0.0226
657.07,0.0211
660.27,0.0212
663.46,0.0205
666.66,0.023
669.85,0.0217
673.05,0.0208
676.25,0.0216
679.45,0.0204
682.64,0.0226
685.84,0.0245
689.03,0.0352
692.23,0.0459
695.43,0.0566
698.62,0.0672
701.82,0.0779
705.02,0.0886
708.21,0.0993
711.41,0.11
714.61,0.1207
717.8,0.1314
721.0,0.1421
724.2,0.1527
727.39,0.1634
730.59,0.1741
733.79,0.1848
736.98,0.1955
740.18,0.2062
743.38,0.2212
746.57,0.2329
749.77,0.2467
752.97,0.2518
756.16,0.2569
759.36,0.2619
762.56,0.267
765.75,0.2721
768.95,0.2772
772.15,0.2822
775.34,0.2863
778.54,0.2824
781.74,0.2892
784.93,0.2892
788.13,0.287
791.33,0.2884
794.52,0.2899
797.72,0.2914
800.92,0.2929
804.11,0.2944
807.31,0.2958
810.51,0.2973
813.7,0.2988
816.9,0.3003
820.1,0.3018
823.29,0.3032
826.49,0.3047
829.68,0.3062
832.88,0.3077
836.08,0.3091
839.28,0.3106
842.47,0.3121
845.67,0.3256
848.86,0.3299
852.06,0.3228
855.26,0.3267
858.46,0.3176
861.65,0.3302
864.85,0.3267
868.04,0.3243
871.24,0.3181
874.44,0.3294
877.63,0.3349
880.83,0.3376
884.03,0.3307
887.22,0.337
890.42,0.3305
893.62,0.3465
896.81,0.3471
900.01,0.3474
903.21,0.348
906.4,0.3479
909.6,0.348
912.8,0.3483
915.99,0.3482
919.19,0.3477
922.39,0.347
925.58,0.3466
928.78,0.3462
931.98,0.3457
935.17,0.3439
938.37,0.3425
941.57,0.3413
944.76,0.3406
947.96,0.3394
951.16,0.3379
954.35,0.3365
957.55,0.3357
960.75,0.3352
963.94,0.3346
967.14,0.3341
970.1,0.3336
975.54,0.3334
980.98,0.3332
986.42,0.3339
991.86,0.3345
997.3,0.3345
1002.74,0.3377
1008.18,0.3422
1013.62,0.3481
1019.06,0.3584
1024.5,0.3595
1029.95,0.3591
1035.39,0.3559
1040.83,0.3567
1046.27,0.363
1051.71,0.3707
1057.15,0.3809
1062.59,0.3835
1068.03,0.3829
1073.47,0.3746
1078.91,0.3768
1084.35,0.3771
1089.79,0.3687
1095.23,0.364
1100.67,0.3607
1106.11,0.3564
1111.55,0.352
1116.99,0.3464
1122.43,0.3402
1127.87,0.3337
1133.32,0.3256
1138.76,0.3143
1144.2,0.3026
1149.64,0.2926
1155.08,0.2845
1160.52,0.2773
1165.96,0.271
1171.4,0.2659
1176.84,0.2612
1182.28,0.2574
1187.72,0.2615
1193.16,0.2656
1198.6,0.2847
1204.04,0.2718
1209.48,0.2773
1214.92,0.2778
1220.36,0.2848
1225.8,0.2914
1231.24,0.296
1236.69,0.3063
1242.13,0.3061
1247.57,0.314
1253.01,0.3153
1258.45,0.3292
1263.89,0.3343
1269.33,0.3222
1274.77,0.3075
1280.21,0.3199
1285.65,0.3164
1291.09,0.3194
1296.53,0.3212
1301.97,0.3203
1307.41,0.3108
1312.85,0.3075
1318.29,0.2811
1323.73,0.2793
1329.17,0.3248
1334.61,0.3075
1340.06,0.2952
1345.5,0.2832
1350.94,0.2674
1356.38,0.2516
1361.82,0.2369
1367.26,0.2238
1372.7,0.211
1378.14,0.1946
1383.58,0.1762
1389.02,0.1587
1394.46,0.142
1399.9,0.1262
1405.34,0.1138
1410.78,0.1025
1416.22,0.0919
1421.66,0.0845
1427.1,0.0778
1432.54,0.0721
1437.98,0.068
1443.43,0.0638
1448.87,0.061
1454.31,0.0583
1459.75,0.0556
1465.19,0.0538
1470.63,0.0513
1476.07,0.0481
1481.51,0.0442
1486.95,0.0444
1492.39,0.0446
1497.83,0.0497
1503.27,0.0582
1508.71,0.0582
1514.15,0.0691
1519.59,0.0719
1525.03,0.0777
1530.47,0.0811
1535.91,0.0864
1541.35,0.0917
1546.8,0.0959
1552.24,0.1015
1557.68,0.1043
1563.12,0.106
1568.56,0.1154
1574.0,0.1137
1579.44,0.1149
1584.88,0.1177
1590.32,0.1218
1595.76,0.1233
1601.2,0.129
1606.64,0.1297
1612.08,0.135
1617.52,0.1324
1622.96,0.1349
1628.4,0.1418
1633.84,0.1422
1639.28,0.1449
1644.72,0.1458
1650.17,0.1443
1655.61,0.1436
1661.05,0.1472
1666.49,0.1445
1671.93,0.1447
1677.37,0.1477
1682.81,0.1475
1688.25,0.1447
1693.69,0.1437
1699.13,0.1408
1704.57,0.1371
1710.01,0.1362
1715.45,0.1334
1720.89,0.1319
1726.33,0.1275
1731.77,0.123
1737.21,0.1261
1742.65,0.1233
1748.09,0.1241
1753.54,0.1218
1758.98,0.1187
1764.42,0.1155
1769.86,0.1074
1775.3,0.1093
1780.74,0.1019
1786.18,0.0987
1791.62,0.0955
1797.06,0.0922
1802.5,0.0877
1807.94,0.072
1813.38,0.0569
1818.82,0.0424
1824.26,0.0286
1829.7,0.0254
1835.14,0.0238
1840.58,0.0223
1846.02,0.0208
1851.46,0.0196
1856.91,0.0187
1862.35,0.0179
1867.79,0.0172
1873.23,0.0164
1878.67,0.0156
1884.11,0.0147
1889.55,0.0139
1894.99,0.0131
1900.43,0.0123
1905.87,0.0121
1911.31,0.0119
1916.75,0.0116
1922.19,0.0115
1927.63,0.0115
1933.07,0.0114
1938.51,0.0113
1943.95,0.0112
1949.39,0.011
1954.83,0.0114
1960.28,0.0116
1965.72,0.0117
1971.16,0.0114
1976.6,0.011
1982.04,0.0106
1987.48,0.0157
1992.92,0.0208
1998.36,0.0252
2003.8,0.0378
2009.24,0.0314
2014.68,0.0406
2020.12,0.0421
2025.56,0.0351
2031.0,0.0328
2036.44,0.0333
2041.88,0.0345
2047.32,0.0304
2052.76,0.0382
2058.2,0.0381
2063.65,0.0383
2069.09,0.0399
2074.53,0.0414
2079.97,0.0411
2085.41,0.0419
2090.85,0.0416
2096.29,0.0423
2101.73,0.0462
2107.17,0.0458
2112.61,0.0469
2118.05,0.0466
2123.49,0.0479
2128.93,0.0476
2134.37,0.0502
2139.81,0.05
2145.25,0.0475
2150.69,0.0522
2156.13,0.0517
2161.57,0.0502
2167.02,0.0554
2172.46,0.0539
2177.9,0.0513
2183.34,0.0538
2188.78,0.0598
2194.22,0.0581
2199.66,0.0623
2205.1,0.0625
2210.54,0.0623
2215.98,0.0585
2221.42,0.061
2226.86,0.0567
2232.3,0.0587
2237.74,0.0603
2243.18,0.0541
2248.62,0.0517
2254.06,0.0546
2259.5,0.0542
2264.94,0.051
2270.39,0.0495
2275.83,0.0453
2281.27,0.047
2286.71,0.0457
2292.15,0.0472
2297.59,0.0438
2303.03,0.0471
2308.47,0.0419
2313.91,0.0379
2319.35,0.0427
2324.79,0.0375
2330.23,0.0352
2335.67,0.031
2341.11,0.0382
2346.55,0.0346
2351.99,0.0391
2357.43,0.0318
2362.87,0.0276
2368.32,0.0327
2373.76,0.0371
2379.2,0.0345
2384.64,0.0405
2390.08,0.041
2395.52,0.0336
2400.96,0.0301
2406.4,0.0363
2411.84,0.0308
2417.28,0.0351
2422.72,0.0384
2428.16,0.0345
2433.6,0.056
2439.04,0.015
2444.48,0.0259
2449.92,0.0612
2455.36,0.0182
2460.8,0.0472
2466.24,0.0629
2471.69,0.0908
2477.13,0.1296
2482.57,0.1912
2488.01,0.2217
2493.45,0.6565
2498.89,0.2665
