wavelength_nm,value
414.13,0.0175
417.32,0.0278
420.52,0.0267
423.72,0.0291
426.91,0.0286
430.11,0.0302
433.31,0.0283
436.5,0.0301
439.7,0.032
442.9,0.0318
446.09,0.0336
449.29,0.0295
452.49,0.0328
455.68,0.0299
458.88,0.0343
462.08,0.0331
465.27,0.0313
468.47,0.0319
471.67,0.0304
474.86,0.0315
478.06,0.0337
481.26,0.0354
484.45,0.0354
487.65,0.0347
490.85,0.0354
494.04,0.0341
497.24,0.0383
500.43,0.0391
503.63,0.0388
506.83,0.0408
510.03,0.0426
513.22,0.0408
516.42,0.0463
519.61,0.0453
522.81,0.0459
526.01,0.047
529.2,0.0469
532.4,0.0473
535.6,0.0503
538.79,0.0531
541.99,0.0534
545.19,0.0521
548.38,0.0546
551.58,0.0542
554.78,0.0565
557.97,0.0565
561.17,0.057
564.37,0.0576
567.56,0.0589
570.76,0.0577
573.96,0.0566
577.15,0.0587
580.35,0.0584
583.55,0.0581
586.74,0.0605
589.94,0.06
593.14,0.0594
596.33,0.0571
599.53,0.057
602.73,0.0559
605.92,0.0576
609.12,0.0552
612.32,0.0565
615.51,0.054
618.71,0.0543
621.91,0.0549
625.1,0.0545
628.3,0.0551
631.5,0.0541
634.69,0.0535
637.89,0.0532
641.09,0.054
644.28,0.0549
647.48,0.0561
650.67,0.0526
653.87,0.0527
657.07,0.051
660.27,0.0469
663.46,0.0466
666.66,0.046
669.85,0.0424
673.05,0.0438
676.25,0.0436
679.45,0.0437
682.64,0.0452
685.84,0.0509
689.03,0.0498
692.23,0.0487
695.43,0.0475
698.62,0.0464
701.82,0.0453
705.02,0.0441
708.21,0.043
711.41,0.0419
714.61,0.0407
717.8,0.0396
721.0,0.0385
724.2,0.0374
727.39,0.0362
730.59,0.0351
733.79,0.034
736.98,0.0328
740.18,0.0317
743.38,0.0317
746.57,0.0324
749.77,0.0335
752.97,0.0335
756.16,0.0336
759.36,0.0336
762.56,0.0337
765.75,0.0337
768.95,0.0337
772.15,0.0338
775.34,0.035
778.54,0.0351
781.74,0.0336
784.93,0.035
788.13,0.0364
791.33,0.0359
794.52,0.0354
797.72,0.0348
800.92,0.0343
804.11,0.0338
807.31,0.0332
810.51,0.0327
813.7,0.0322
816.9,0.0316
820.1,0.0311
823.29,0.0306
826.49,0.0301
829.68,0.0295
832.88,0.029
836.08,0.0285
839.28,0.0279
842.47,0.0274
845.67,0.0253
848.86,0.03
852.06,0.0282
855.26,0.0276
858.46,0.026
861.65,0.0228
864.85,0.0258
868.04,0.0238
871.24,0.0248
874.44,0.0271
877.63,0.0251
880.83,0.0243
884.03,0.0242
887.22,0.0229
890.42,0.0237
893.62,0.0232
896.81,0.0232
900.01,0.0227
903.21,0.0223
906.4,0.0218
909.6,0.0213
912.8,0.0209
915.99,0.0204
919.19,0.0199
922.39,0.0195
925.58,0.019
928.78,0.0185
931.98,0.0181
935.17,0.0176
938.37,0.0171
941.57,0.0167
944.76,0.0162
947.96,0.0157
951.16,0.0153
954.35,0.0148
957.55,0.0143
960.75,0.0139
963.94,0.0134
967.14,0.013
970.1,0.0125
975.54,0.0121
980.98,0.0113
986.42,0.0105
991.86,0.0097
997.3,0.0089
1002.74,0.0081
1008.18,0.0076
1013.62,0.009
1019.06,0.0081
1024.5,0.0079
1029.95,0.01
1035.39,0.0094
1040.83,0.0099
1046.27,0.0094
1051.71,0.0109
1057.15,0.0097
1062.59,0.0106
1068.03,0.0125
1073.47,0.0108
1078.91,0.0105
1084.35,0.0103
1089.79,0.0101
1095.23,0.0099
1100.67,0.0097
1106.11,0.0095
1111.55,0.0093
1116.99,0.0091
1122.43,0.0089
1127.87,0.0087
1133.32,0.0085
1138.76,0.0083
1144.2,0.0081
1149.64,0.0079
1155.08,0.0077
1160.52,0.0075
1165.96,0.0073
1171.4,0.0071
1176.84,0.0069
1182.28,0.0067
1187.72,0.0065
1193.16,0.0063
1198.6,0.0067
1204.04,0.0074
1209.48,0.006
1214.92,0.0073
1220.36,0.0069
1225.8,0.0062
1231.24,0.0072
1236.69,0.0076
1242.13,0.0067
1247.57,0.0077
1253.01,0.007
1258.45,0.0072
1263.89,0.0069
1269.33,0.008
1274.77,0.0065
1280.21,0.0071
1285.65,0.007
1291.09,0.0074
1296.53,0.0083
1301.97,0.0073
1307.41,0.0072
1312.85,0.006
1318.29,0.0067
1323.73,0.0065
1329.17,0.0088
1334.61,0.0085
1340.06,0.0081
1345.5,0.0078
1350.94,0.0075
1356.38,0.0072
1361.82,0.0068
1367.26,0.0065
1372.7,0.0062
1378.14,0.0059
1383.58,0.0056
1389.02,0.0052
1394.46,0.0049
1399.9,0.0046
1405.34,0.0043
1410.78,0.004
1416.22,0.0037
1421.66,0.0033
1427.1,0.003
1432.54,0.0027
1437.98,0.0024
1443.43,0.0021
1448.87,0.0018
1454.31,0.0015
1459.75,0.0011
1465.19,0.0008
1470.63,0.0005
1476.07,0.0002
1481.51,0.0
1486.95,0.0
1492.39,0.0
1497.83,0.0021
1503.27,0.0018
1508.71,0.0025
1514.15,0.002
1519.59,0.0033
1525.03,0.0041
1530.47,0.0033
1535.91,0.0037
1541.35,0.0035
1546.8,0.0041
1552.24,0.0034
1557.68,0.0046
1563.12,0.0038
1568.56,0.004
1574.0,0.0045
1579.44,0.0039
1584.88,0.0029
1590.32,0.0038
1595.76,0.0039
1601.2,0.0039
1606.64,0.0039
1612.08,0.004
1617.52,0.0042
1622.96,0.0036
1628.4,0.0044
1633.84,0.0046
1639.28,0.0051
1644.72,0.0043
1650.17,0.0034
1655.61,0.004
1661.05,0.0034
1666.49,0.0056
1671.93,0.0049
1677.37,0.0033
1682.81,0.0039
1688.25,0.0037
1693.69,0.0045
1699.13,0.0034
1704.57,0.0047
1710.01,0.0037
1715.45,0.0048
1720.89,0.0038
1726.33,0.0035
1731.77,0.0028
1737.21,0.0044
1742.65,0.0024
1748.09,0.0023
1753.54,0.0026
1758.98,0.0044
1764.42,0.0005
1769.86,0.0008
1775.3,0.0
1780.74,0.0
1786.18,0.0
1791.62,0.0
1797.06,0.0
1802.5,0.0
1807.94,0.0
1813.38,0.0
1818.82,0.0
1824.26,0.0
1829.7,0.0
1835.14,0.0
1840.58,0.0
1846.02,0.0
1851.46,0.0
1856.91,0.0
1862.35,0.0
1867.79,0.0
1873.23,0.0
1878.67,0.0
1884.11,0.0
1889.55,0.0
1894.99,0.0
1900.43,0.0
1905.87,0.0
1911.31,0.0
1916.75,0.0
1922.19,0.0
1927.63,0.0
1933.07,0.0001
1938.51,0.0001
1943.95,0.0001
1949.39,0.0001
1954.83,0.0001
1960.28,0.0002
1965.72,0.0002
1971.16,0.0002
1976.6,0.0002
1982.04,0.0003
1987.48,0.0003
1992.92,0.0003
1998.36,0.045
2003.8,0.0717
2009.24,0.0545
2014.68,0.0642
2020.12,0.0635
2025.56,0.0
2031.0,0.0007
2036.44,0.0002
2041.88,0.0
2047.32,0.0008
2052.76,0.0642
2058.2,0.0001
2063.65,0.0654
2069.09,0.0
2074.53,0.0022
2079.97,0.0015
2085.41,0.0001
2090.85,0.0683
2096.29,0.0
2101.73,0.0021
2107.17,0.002
2112.61,0.0022
2118.05,0.0716
