wavelength_nm,value
414.13,0.0252
417.32,0.0189
420.52,0.023
423.72,0.0211
426.91,0.0277
430.11,0.0269
433.31,0.0241
436.5,0.0264
439.7,0.0299
442.9,0.0261
446.09,0.0287
449.29,0.0273
452.49,0.0278
455.68,0.0301
458.88,0.0296
462.08,0.0302
465.27,0.0267
468.47,0.0288
471.67,0.0307
474.86,0.0293
478.06,0.033
481.26,0.0332
484.45,0.0345
487.65,0.0321
490.85,0.0307
494.04,0.0323
497.24,0.0335
500.43,0.0378
503.63,0.0339
506.83,0.0386
510.03,0.0387
513.22,0.0386
516.42,0.0423
519.61,0.0402
522.81,0.0411
526.01,0.0422
529.2,0.0414
532.4,0.0455
535.6,0.0428
538.79,0.0472
541.99,0.048
545.19,0.05
548.38,0.0487
551.58,0.0504
554.78,0.0526
557.97,0.0518
561.17,0.0507
564.37,0.0515
567.56,0.0518
570.76,0.0529
573.96,0.0552
577.15,0.0543
580.35,0.0536
583.55,0.0542
586.74,0.0542
589.94,0.0557
593.14,0.054
596.33,0.0525
599.53,0.0511
602.73,0.0538
605.92,0.0524
609.12,0.0515
612.32,0.0503
615.51,0.05
618.71,0.0484
621.91,0.0499
625.1,0.049
628.3,0.0477
631.5,0.0489
634.69,0.0489
637.89,0.0483
641.09,0.0499
644.28,0.05
647.48,0.0496
650.67,0.0486
653.87,0.0484
657.07,0.0472
660.27,0.0426
663.46,0.0422
666.66,0.0412
669.85,0.0384
673.05,0.0385
676.25,0.0385
679.45,0.038
682.64,0.0395
685.84,0.0463
689.03,0.0454
692.23,0.0444
695.43,0.0435
698.62,0.0425
701.82,0.0416
705.02,0.0406
708.21,0.0397
711.41,0.0387
714.61,0.0378
717.8,0.0369
721.0,0.0359
724.2,0.035
727.39,0.034
730.59,0.0331
733.79,0.0321
736.98,0.0312
740.18,0.0303
743.38,0.0307
746.57,0.0309
749.77,0.03
752.97,0.0301
756.16,0.0302
759.36,0.0303
762.56,0.0304
765.75,0.0305
768.95,0.0305
772.15,0.0306
775.34,0.0312
778.54,0.0317
781.74,0.0302
784.93,0.0303
788.13,0.0326
791.33,0.0322
794.52,0.0317
797.72,0.0312
800.92,0.0307
804.11,0.0302
807.31,0.0297
810.51,0.0292
813.7,0.0288
816.9,0.0283
820.1,0.0278
823.29,0.0273
826.49,0.0268
829.68,0.0263
832.88,0.0259
836.08,0.0254
839.28,0.0249
842.47,0.0244
845.67,0.0248
848.86,0.0258
852.06,0.0251
855.26,0.0227
858.46,0.0238
861.65,0.0245
864.85,0.0248
868.04,0.0227
871.24,0.0202
874.44,0.0223
877.63,0.0196
880.83,0.0224
884.03,0.0222
887.22,0.0256
890.42,0.0196
893.62,0.0202
896.81,0.0202
900.01,0.0198
903.21,0.0194
906.4,0.019
909.6,0.0186
912.8,0.0182
915.99,0.0178
919.19,0.0174
922.39,0.017
925.58,0.0166
928.78,0.0162
931.98,0.0158
935.17,0.0154
938.37,0.015
941.57,0.0146
944.76,0.0142
947.96,0.0138
951.16,0.0134
954.35,0.013
957.55,0.0126
960.75,0.0122
963.94,0.0118
967.14,0.0114
970.1,0.011
975.54,0.0106
980.98,0.01
986.42,0.0093
991.86,0.0086
997.3,0.0079
1002.74,0.0073
1008.18,0.0076
1013.62,0.0078
1019.06,0.0076
1024.5,0.0089
1029.95,0.0086
1035.39,0.0083
1040.83,0.0086
1046.27,0.0102
1051.71,0.0099
1057.15,0.0094
1062.59,0.0109
1068.03,0.0116
1073.47,0.0105
1078.91,0.0106
1084.35,0.0104
1089.79,0.0102
1095.23,0.01
1100.67,0.0099
1106.11,0.0097
1111.55,0.0095
1116.99,0.0093
1122.43,0.0092
1127.87,0.009
1133.32,0.0088
1138.76,0.0086
1144.2,0.0084
1149.64,0.0083
1155.08,0.0081
1160.52,0.0079
1165.96,0.0077
1171.4,0.0075
1176.84,0.0074
1182.28,0.0072
1187.72,0.007
1193.16,0.0068
1198.6,0.0075
1204.04,0.0066
1209.48,0.0069
1214.92,0.0065
1220.36,0.0065
1225.8,0.0065
1231.24,0.0067
1236.69,0.0072
1242.13,0.0078
1247.57,0.0081
