wavelength_nm,value
414.13,0.0476
417.32,0.0463
420.52,0.0508
423.72,0.0582
426.91,0.0587
430.11,0.0682
433.31,0.0578
436.5,0.0643
439.7,0.0639
442.9,0.0658
446.09,0.0657
449.29,0.0615
452.49,0.0654
455.68,0.0654
458.88,0.0707
462.08,0.0711
465.27,0.0722
468.47,0.0724
471.67,0.0752
474.86,0.0737
478.06,0.0805
481.26,0.0812
484.45,0.0848
487.65,0.0852
490.85,0.0866
494.04,0.0838
497.24,0.0877
500.43,0.0952
503.63,0.0925
506.83,0.0942
510.03,0.0945
513.22,0.098
516.42,0.1037
519.61,0.0973
522.81,0.0964
526.01,0.1025
529.2,0.102
532.4,0.1063
535.6,0.1069
538.79,0.1099
541.99,0.1117
545.19,0.1112
548.38,0.1143
551.58,0.1117
554.78,0.1179
557.97,0.1245
561.17,0.1172
564.37,0.1208
567.56,0.1237
570.76,0.1242
573.96,0.124
577.15,0.1248
580.35,0.1267
583.55,0.1298
586.74,0.1313
589.94,0.1347
593.14,0.1288
596.33,0.1336
599.53,0.135
602.73,0.1364
605.92,0.1394
609.12,0.1385
612.32,0.1405
615.51,0.1401
618.71,0.1429
621.91,0.1443
625.1,0.1484
628.3,0.1486
631.5,0.1454
634.69,0.1492
637.89,0.1503
641.09,0.1573
644.28,0.1558
647.48,0.1642
650.67,0.1541
653.87,0.1554
657.07,0.1601
660.27,0.1506
663.46,0.1579
666.66,0.1645
669.85,0.1636
673.05,0.1645
676.25,0.1671
679.45,0.1673
682.64,0.1689
685.84,0.1801
689.03,0.1809
692.23,0.1817
695.43,0.1825
698.62,0.1832
701.82,0.184
705.02,0.1848
708.21,0.1855
711.41,0.1863
714.61,0.1871
717.8,0.1879
721.0,0.1886
724.2,0.1894
727.39,0.1902
730.59,0.191
733.79,0.1917
736.98,0.1925
740.18,0.1933
743.38,0.1955
746.57,0.1966
749.77,0.2046
752.97,0.2056
756.16,0.2066
759.36,0.2075
762.56,0.2085
765.75,0.2094
768.95,0.2104
772.15,0.2114
775.34,0.2171
778.54,0.2204
781.74,0.2149
784.93,0.2193
788.13,0.2218
791.33,0.2231
794.52,0.2244
797.72,0.2256
800.92,0.2269
804.11,0.2282
807.31,0.2295
810.51,0.2308
813.7,0.2321
816.9,0.2334
820.1,0.2347
823.29,0.236
826.49,0.2373
829.68,0.2386
832.88,0.2399
836.08,0.2412
839.28,0.2425
842.47,0.2438
845.67,0.2419
848.86,0.2436
852.06,0.2436
855.26,0.2393
858.46,0.2334
861.65,0.2396
864.85,0.2459
868.04,0.2467
871.24,0.2332
874.44,0.2346
877.63,0.2378
880.83,0.2361
884.03,0.2368
887.22,0.2345
890.42,0.2409
893.62,0.2502
896.81,0.25
900.01,0.2496
903.21,0.2491
906.4,0.2488
909.6,0.2485
912.8,0.2481
915.99,0.2478
919.19,0.2476
922.39,0.2475
925.58,0.2473
928.78,0.247
931.98,0.2468
935.17,0.2468
938.37,0.2466
941.57,0.2464
944.76,0.2462
947.96,0.2461
951.16,0.2461
954.35,0.2461
957.55,0.2459
960.75,0.2456
963.94,0.2453
967.14,0.2449
970.1,0.2445
975.54,0.2441
980.98,0.2434
986.42,0.2424
991.86,0.2415
997.3,0.241
1002.74,0.2408
1008.18,0.2392
1013.62,0.2463
1019.06,0.2494
1024.5,0.2494
1029.95,0.2471
1035.39,0.2434
1040.83,0.2421
1046.27,0.2465
1051.71,0.2502
1057.15,0.2571
1062.59,0.2588
1068.03,0.2613
1073.47,0.2515
1078.91,0.2546
1084.35,0.2531
1089.79,0.2539
1095.23,0.2537
1100.67,0.2531
1106.11,0.2528
1111.55,0.2524
1116.99,0.2524
1122.43,0.2522
1127.87,0.2515
1133.32,0.251
1138.76,0.2513
1144.2,0.2518
1149.64,0.252
1155.08,0.2514
1160.52,0.2506
1165.96,0.2502
1171.4,0.2495
1176.84,0.2488
1182.28,0.2484
1187.72,0.251
1193.16,0.2536
1198.6,0.2695
1204.04,0.26
1209.48,0.2678
1214.92,0.2653
1220.36,0.273
1225.8,0.2772
1231.24,0.2799
1236.69,0.2867
1242.13,0.2906
1247.57,0.2922
1253.01,0.2983
1258.45,0.3056
1263.89,0.3094
1269.33,0.2968
1274.77,0.285
1280.21,0.2991
1285.65,0.2981
1291.09,0.3031
1296.53,0.3073
1301.97,0.3085
1307.41,0.3048
1312.85,0.3053
1318.29,0.2909
1323.73,0.2934
1329.17,0.3401
1334.61,0.3342
1340.06,0.3277
1345.5,0.3207
1350.94,0.3134
1356.38,0.3059
1361.82,0.2985
1367.26,0.2913
