wavelength_nm,value
414.13,0.028
417.32,0.0299
420.52,0.032
423.72,0.0329
426.91,0.039
430.11,0.0363
433.31,0.0294
436.5,0.033
439.7,0.0326
442.9,0.0358
446.09,0.0341
449.29,0.0313
452.49,0.0348
455.68,0.0324
458.88,0.0353
462.08,0.0337
465.27,0.0323
468.47,0.0324
471.67,0.0346
474.86,0.0365
478.06,0.036
481.26,0.0368
484.45,0.0369
487.65,0.0373
490.85,0.0355
494.04,0.0351
497.24,0.0399
500.43,0.0406
503.63,0.042
506.83,0.0418
510.03,0.044
513.22,0.0467
516.42,0.0533
519.61,0.0536
522.81,0.0552
526.01,0.0605
529.2,0.0621
532.4,0.0673
535.6,0.0689
538.79,0.0751
541.99,0.0736
545.19,0.0741
548.38,0.0781
551.58,0.0772
554.78,0.0781
557.97,0.0804
561.17,0.0782
564.37,0.0765
567.56,0.0736
570.76,0.0747
573.96,0.0705
577.15,0.0695
580.35,0.066
583.55,0.0646
586.74,0.0674
589.94,0.065
593.14,0.0632
596.33,0.0635
599.53,0.0645
602.73,0.064
605.92,0.0641
609.12,0.0644
612.32,0.0629
615.51,0.0614
618.71,0.0614
621.91,0.0588
625.1,0.0609
628.3,0.0604
631.5,0.0593
634.69,0.0589
637.89,0.059
641.09,0.0577
644.28,0.057
647.48,0.0567
650.67,0.0529
653.87,0.0533
657.07,0.0525
660.27,0.0498
663.46,0.0507
666.66,0.0501
669.85,0.0489
673.05,0.0473
676.25,0.0473
679.45,0.0472
682.64,0.0485
685.84,0.0548
689.03,0.0684
692.23,0.082
695.43,0.0955
698.62,0.1091
701.82,0.1227
705.02,0.1362
708.21,0.1498
711.41,0.1634
714.61,0.1769
717.8,0.1905
721.0,0.2041
724.2,0.2176
727.39,0.2312
730.59,0.2448
733.79,0.2584
736.98,0.2719
740.18,0.2855
743.38,0.2952
746.57,0.3096
749.77,0.3175
752.97,0.3199
756.16,0.3223
759.36,0.3247
762.56,0.3271
765.75,0.3295
768.95,0.3319
772.15,0.3343
775.34,0.3439
778.54,0.3523
781.74,0.3545
784.93,0.3505
788.13,0.3561
791.33,0.3576
794.52,0.359
797.72,0.3605
800.92,0.362
804.11,0.3634
807.31,0.3649
810.51,0.3664
813.7,0.3678
816.9,0.3693
820.1,0.3708
823.29,0.3722
826.49,0.3737
829.68,0.3752
832.88,0.3766
836.08,0.3781
839.28,0.3796
842.47,0.381
845.67,0.3846
848.86,0.3928
852.06,0.3891
855.26,0.3913
858.46,0.3709
861.65,0.3836
864.85,0.4019
868.04,0.3953
871.24,0.3817
874.44,0.39
877.63,0.39
880.83,0.3851
884.03,0.3931
887.22,0.3976
890.42,0.4039
893.62,0.4057
896.81,0.4061
900.01,0.4056
903.21,0.4053
906.4,0.4046
909.6,0.4041
912.8,0.4036
915.99,0.4029
919.19,0.402
922.39,0.401
925.58,0.4
928.78,0.3992
931.98,0.3982
935.17,0.3963
938.37,0.3944
941.57,0.3928
944.76,0.3916
947.96,0.3902
951.16,0.3886
954.35,0.3871
957.55,0.3858
960.75,0.3847
963.94,0.3835
967.14,0.3823
970.1,0.381
975.54,0.3801
980.98,0.3786
986.42,0.3775
991.86,0.3765
997.3,0.3754
1002.74,0.3781
1008.18,0.3882
1013.62,0.3918
1019.06,0.3951
1024.5,0.398
1029.95,0.3959
1035.39,0.3937
1040.83,0.3976
1046.27,0.406
1051.71,0.4111
1057.15,0.4117
1062.59,0.4134
1068.03,0.4135
1073.47,0.4067
1078.91,0.3994
1084.35,0.3999
1089.79,0.3956
1095.23,0.3934
1100.67,0.3919
1106.11,0.3899
1111.55,0.3879
1116.99,0.3852
1122.43,0.3815
1127.87,0.3768
1133.32,0.3709
1138.76,0.3628
1144.2,0.3545
1149.64,0.3472
1155.08,0.3408
1160.52,0.335
1165.96,0.3306
1171.4,0.3271
1176.84,0.3241
1182.28,0.3225
1187.72,0.3341
1193.16,0.3456
1198.6,0.3483
1204.04,0.3551
1209.48,0.3637
1214.92,0.3718
1220.36,0.375
1225.8,0.3803
1231.24,0.3876
1236.69,0.3883
1242.13,0.3882
1247.57,0.3916
1253.01,0.391
1258.45,0.3841
1263.89,0.3862
1269.33,0.4167
1274.77,0.4067
1280.21,0.3996
1285.65,0.3967
1291.09,0.3857
1296.53,0.3785
1301.97,0.3685
1307.41,0.3557
1312.85,0.3455
1318.29,0.3298
1323.73,0.3052
1329.17,0.2891
1334.61,0.2751
1340.06,0.2674
1345.5,0.2598
1350.94,0.2493
1356.38,0.2388
1361.82,0.2285
1367.26,0.2187
1372.7,0.2091
1378.14,0.1966
1383.58,0.1822
1389.02,0.1683
1394.46,0.1549
1399.9,0.142
1405.34,0.1317
1410.78,0.1223
1416.22,0.1133
1421.66,0.1075
1427.1,0.1022
1432.54,0.0977
1437.98,0.0947
1443.43,0.0917
1448.87,0.0908
1454.31,0.0906
1459.75,0.0904
1465.19,0.0918
1470.63,0.0927
1476.07,0.0926
1481.51,0.0917
1486.95,0.1036
1492.39,0.1155
1497.83,0.121
1503.27,0.1288
1508.71,0.1335
1514.15,0.1449
1519.59,0.1491
1525.03,0.1563
1530.47,0.1632
1535.91,0.1716
1541.35,0.178
1546.8,0.1827
1552.24,0.1883
1557.68,0.1938
1563.12,0.194
1568.56,0.2069
1574.0,0.2072
1579.44,0.2036
1584.88,0.2084
1590.32,0.2148
1595.76,0.2159
1601.2,0.2279
1606.64,0.2306
1612.08,0.2394
1617.52,0.231
1622.96,0.2358
1628.4,0.2418
1633.84,0.2432
1639.28,0.249
1644.72,0.2484
1650.17,0.2466
1655.61,0.2495
1661.05,0.2508
1666.49,0.2498
1671.93,0.2499
1677.37,0.2529
1682.81,0.2504
1688.25,0.2451
1693.69,0.243
1699.13,0.2397
1704.57,0.2345
1710.01,0.2312
1715.45,0.2284
1720.89,0.2242
1726.33,0.2237
1731.77,0.216
1737.21,0.2222
1742.65,0.2139
1748.09,0.214
1753.54,0.2095
1758.98,0.2025
1764.42,0.1978
1769.86,0.1781
1775.3,0.1795
1780.74,0.1671
1786.18,0.1632
1791.62,0.159
1797.06,0.1542
1802.5,0.1475
1807.94,0.1212
1813.38,0.0959
1818.82,0.0715
1824.26,0.0481
1829.7,0.0433
1835.14,0.0414
1840.58,0.0395
1846.02,0.0377
1851.46,0.0361
1856.91,0.035
1862.35,0.0339
1867.79,0.0328
1873.23,0.0317
1878.67,0.0306
1884.11,0.0295
1889.55,0.0283
1894.99,0.0272
1900.43,0.0262
1905.87,0.0256
1911.31,0.025
1916.75,0.0244
1922.19,0.0239
1927.63,0.0236
1933.07,0.0233
1938.51,0.0229
1943.95,0.0225
1949.39,0.0222
1954.83,0.0237
1960.28,0.0249
1965.72,0.0259
1971.16,0.0256
1976.6,0.0249
1982.04,0.0245
1987.48,0.037
1992.92,0.0495
1998.36,0.0632
2003.8,0.1
2009.24,0.0629
2014.68,0.0678
2020.12,0.0657
2025.56,0.0609
2031.0,0.065
2036.44,0.0695
2041.88,0.0751
2047.32,0.0765
2052.76,0.0776
