wavelength_nm,value
414.13,0.0152
417.32,0.0152
420.52,0.0164
423.72,0.0189
426.91,0.017
430.11,0.0206
433.31,0.018
436.5,0.0202
439.7,0.0212
442.9,0.022
446.09,0.0205
449.29,0.0199
452.49,0.0199
455.68,0.0183
458.88,0.0226
462.08,0.022
465.27,0.0212
468.47,0.0213
471.67,0.0217
474.86,0.0218
478.06,0.022
481.26,0.0241
484.45,0.0237
487.65,0.0234
490.85,0.0227
494.04,0.0222
497.24,0.0249
500.43,0.0265
503.63,0.0267
506.83,0.0291
510.03,0.0295
513.22,0.0339
516.42,0.0378
519.61,0.0409
522.81,0.0455
526.01,0.0518
529.2,0.0528
532.4,0.0567
535.6,0.0608
538.79,0.065
541.99,0.0664
545.19,0.069
548.38,0.0694
551.58,0.0693
554.78,0.0729
557.97,0.0741
561.17,0.0731
564.37,0.0682
567.56,0.0684
570.76,0.069
573.96,0.0643
577.15,0.0606
580.35,0.0599
583.55,0.0592
586.74,0.0588
589.94,0.0596
593.14,0.0574
596.33,0.0579
599.53,0.0562
602.73,0.0567
605.92,0.0555
609.12,0.0561
612.32,0.0534
615.51,0.0546
618.71,0.0549
621.91,0.0529
625.1,0.0536
628.3,0.054
631.5,0.0536
634.69,0.0517
637.89,0.0515
641.09,0.0514
644.28,0.0492
647.48,0.0494
650.67,0.0462
653.87,0.0441
657.07,0.0435
660.27,0.041
663.46,0.0422
666.66,0.0389
669.85,0.0384
673.05,0.038
676.25,0.0409
679.45,0.0384
682.64,0.0387
685.84,0.0461
689.03,0.0614
692.23,0.0766
695.43,0.0919
698.62,0.1072
701.82,0.1224
705.02,0.1377
708.21,0.1529
711.41,0.1682
714.61,0.1835
717.8,0.1987
721.0,0.214
724.2,0.2293
727.39,0.2445
730.59,0.2598
733.79,0.2751
736.98,0.2903
740.18,0.3056
743.38,0.3152
746.57,0.3271
749.77,0.3314
752.97,0.3348
756.16,0.3381
759.36,0.3415
762.56,0.3448
765.75,0.3481
768.95,0.3515
772.15,0.3548
775.34,0.3615
778.54,0.3661
781.74,0.3658
784.93,0.3685
788.13,0.3697
791.33,0.3717
794.52,0.3737
797.72,0.3757
800.92,0.3777
804.11,0.3797
807.31,0.3817
810.51,0.3837
813.7,0.3857
816.9,0.3877
820.1,0.3898
823.29,0.3918
826.49,0.3938
829.68,0.3958
832.88,0.3978
836.08,0.3998
839.28,0.4018
842.47,0.4038
845.67,0.3949
848.86,0.4094
852.06,0.4046
855.26,0.3918
858.46,0.4086
861.65,0.3989
864.85,0.4224
868.04,0.4218
871.24,0.3961
874.44,0.4074
877.63,0.4139
880.83,0.4029
884.03,0.4144
887.22,0.4205
890.42,0.4155
893.62,0.4326
896.81,0.4332
900.01,0.4315
903.21,0.43
906.4,0.4279
909.6,0.426
912.8,0.4242
915.99,0.4222
919.19,0.4197
922.39,0.4171
925.58,0.4147
928.78,0.4123
931.98,0.4099
935.17,0.4062
938.37,0.4027
941.57,0.3995
944.76,0.3968
947.96,0.3937
951.16,0.3904
954.35,0.3872
957.55,0.3845
960.75,0.382
963.94,0.3794
967.14,0.3768
970.1,0.3743
975.54,0.3721
980.98,0.3685
986.42,0.3655
991.86,0.3624
997.3,0.3591
1002.74,0.3592
1008.18,0.3556
1013.62,0.367
1019.06,0.3782
1024.5,0.379
1029.95,0.3779
1035.39,0.3768
1040.83,0.3776
1046.27,0.3838
1051.71,0.3921
1057.15,0.4009
1062.59,0.4073
1068.03,0.408
1073.47,0.3957
1078.91,0.3973
1084.35,0.3968
1089.79,0.3895
1095.23,0.385
1100.67,0.3817
1106.11,0.3777
1111.55,0.3735
1116.99,0.3684
1122.43,0.3624
1127.87,0.3559
1133.32,0.3479
1138.76,0.3372
1144.2,0.3263
1149.64,0.3167
1155.08,0.3086
1160.52,0.3012
1165.96,0.295
1171.4,0.2898
1176.84,0.2851
1182.28,0.2816
1187.72,0.2881
1193.16,0.2947
1198.6,0.3198
1204.04,0.3059
1209.48,0.3132
1214.92,0.3116
1220.36,0.3201
1225.8,0.3305
1231.24,0.3318
1236.69,0.3411
1242.13,0.3484
1247.57,0.3537
1253.01,0.359
1258.45,0.3702
1263.89,0.3787
1269.33,0.3602
1274.77,0.3392
1280.21,0.3576
1285.65,0.3542
1291.09,0.3604
1296.53,0.3642
1301.97,0.3646
1307.41,0.3521
1312.85,0.3481
1318.29,0.3204
1323.73,0.3184
1329.17,0.3733
1334.61,0.3531
1340.06,0.3398
1345.5,0.3268
1350.94,0.3099
1356.38,0.293
1361.82,0.2769
1367.26,0.262
1372.7,0.2475
1378.14,0.2293
1383.58,0.2089
1389.02,0.1895
1394.46,0.1709
1399.9,0.1533
1405.34,0.1392
1410.78,0.1264
1416.22,0.1143
1421.66,0.1058
1427.1,0.0981
1432.54,0.0913
1437.98,0.0862
1443.43,0.0812
1448.87,0.0778
1454.31,0.0748
1459.75,0.0717
1465.19,0.0697
1470.63,0.067
1476.07,0.0633
1481.51,0.0587
1486.95,0.0602
1492.39,0.0617
1497.83,0.0702
1503.27,0.0838
1508.71,0.0841
1514.15,0.0989
1519.59,0.1034
1525.03,0.1119
1530.47,0.1163
1535.91,0.1249
1541.35,0.1321
1546.8,0.1363
1552.24,0.1417
1557.68,0.1471
1563.12,0.1487
1568.56,0.1613
1574.0,0.1584
1579.44,0.1579
1584.88,0.1619
1590.32,0.1676
1595.76,0.1674
1601.2,0.1758
1606.64,0.1794
1612.08,0.1833
1617.52,0.1774
1622.96,0.1817
1628.4,0.1903
1633.84,0.19
1639.28,0.1948
1644.72,0.1929
1650.17,0.1934
1655.61,0.1924
1661.05,0.1941
1666.49,0.197
1671.93,0.1967
1677.37,0.199
1682.81,0.1966
1688.25,0.1937
1693.69,0.1911
1699.13,0.1888
1704.57,0.1861
1710.01,0.1819
1715.45,0.1813
1720.89,0.1814
1726.33,0.1737
1731.77,0.1726
1737.21,0.1746
1742.65,0.1707
1748.09,0.1666
1753.54,0.1669
1758.98,0.1607
1764.42,0.159
1769.86,0.1446
1775.3,0.1442
1780.74,0.1342
1786.18,0.1304
1791.62,0.1266
1797.06,0.1224
1802.5,0.1167
1807.94,0.0958
1813.38,0.0756
1818.82,0.0564
1824.26,0.0379
1829.7,0.0338
1835.14,0.032
1840.58,0.0303
1846.02,0.0286
1851.46,0.0271
1856.91,0.0261
1862.35,0.0251
1867.79,0.0241
1873.23,0.0232
1878.67,0.0222
1884.11,0.0211
1889.55,0.0201
1894.99,0.0191
1900.43,0.0182
1905.87,0.0178
1911.31,0.0173
1916.75,0.0169
1922.19,0.0166
1927.63,0.0164
1933.07,0.0162
1938.51,0.016
1943.95,0.0157
1949.39,0.0154
1954.83,0.0161
1960.28,0.0166
1965.72,0.017
1971.16,0.0165
1976.6,0.0159
1982.04,0.0154
1987.48,0.0228
1992.92,0.0302
1998.36,0.024
2003.8,0.0271
2009.24,0.0314
2014.68,0.0294
2020.12,0.0421
2025.56,0.0471
2031.0,0.0483
2036.44,0.0502
2041.88,0.0507
2047.32,0.0498
2052.76,0.053
2058.2,0.0537
2063.65,0.0566
2069.09,0.0545
2074.53,0.0616
2079.97,0.0584
2085.41,0.0642
2090.85,0.0636
2096.29,0.0644
2101.73,0.0666
2107.17,0.0648
2112.61,0.069
2118.05,0.0684
2123.49,0.0696
2128.93,0.0742
2134.37,0.0714
2139.81,0.0763
2145.25,0.0759
2150.69,0.0782
2156.13,0.0755
2161.57,0.0756
2167.02,0.0823
2172.46,0.0808
2177.9,0.0794
2183.34,0.0817
2188.78,0.0833
2194.22,0.0811
2199.66,0.0857
2205.1,0.0845
2210.54,0.085
2215.98,0.0857
2221.42,0.0838
2226.86,0.0829
2232.3,0.0808
2237.74,0.0787
2243.18,0.0843
2248.62,0.0799
2254.06,0.0725
2259.5,0.068
2264.94,0.0631
2270.39,0.0657
2275.83,0.0626
2281.27,0.0689
2286.71,0.0614
2292.15,0.0566
2297.59,0.061
2303.03,0.0527
2308.47,0.0618
2313.91,0.0473
2319.35,0.0568
2324.79,0.0515
2330.23,0.0479
2335.67,0.0442
2341.11,0.0426
2346.55,0.0419
2351.99,0.0485
2357.43,0.0435
2362.87,0.034
2368.32,0.0286
2373.76,0.0294
2379.2,0.0312
2384.64,0.0348
2390.08,0.0301
2395.52,0.0219
2400.96,0.0255
2406.4,0.0192
2411.84,0.0048
2417.28,0.0033
2422.72,0.0192
2428.16,0.0126
2433.6,0.0047
2439.04,0.0176
2444.48,0.0399
2449.92,0.0809
2455.36,0.0572
2460.8,0.0013
2466.24,0.0118
2471.69,0.0181
2477.13,0.0716
2482.57,0.2724
2488.01,0.4177
2493.45,0.7446
2498.89,0.2224
