wavelength_nm,value
414.13,0.0182
417.32,0.0151
420.52,0.0168
423.72,0.0178
426.91,0.0184
430.11,0.0179
433.31,0.0193
436.5,0.0177
439.7,0.0193
442.9,0.0179
446.09,0.0198
449.29,0.0173
452.49,0.017
455.68,0.0179
458.88,0.0198
462.08,0.0197
465.27,0.0178
468.47,0.0184
471.67,0.0175
474.86,0.018
478.06,0.0196
481.26,0.0211
484.45,0.0207
487.65,0.0187
490.85,0.0192
494.04,0.02
497.24,0.0191
500.43,0.0213
503.63,0.0206
506.83,0.0237
510.03,0.0231
513.22,0.0245
516.42,0.0276
519.61,0.0281
522.81,0.0304
526.01,0.0343
529.2,0.0357
532.4,0.0388
535.6,0.0415
538.79,0.0427
541.99,0.044
545.19,0.046
548.38,0.0462
551.58,0.0453
554.78,0.045
557.97,0.047
561.17,0.0444
564.37,0.0439
567.56,0.0422
570.76,0.0406
573.96,0.0378
577.15,0.0374
580.35,0.0358
583.55,0.0347
586.74,0.035
589.94,0.0353
593.14,0.0341
596.33,0.0332
599.53,0.033
602.73,0.0333
605.92,0.0337
609.12,0.0334
612.32,0.0301
615.51,0.0298
618.71,0.0296
621.91,0.0288
625.1,0.0288
628.3,0.0293
631.5,0.0291
634.69,0.0285
637.89,0.0289
641.09,0.0282
644.28,0.0272
647.48,0.028
650.67,0.027
653.87,0.0262
657.07,0.0255
660.27,0.0231
663.46,0.0231
666.66,0.0236
669.85,0.0241
673.05,0.0232
676.25,0.024
679.45,0.0242
682.64,0.0231
685.84,0.0249
689.03,0.0384
692.23,0.0519
695.43,0.0654
698.62,0.0789
701.82,0.0924
705.02,0.1058
708.21,0.1193
711.41,0.1328
714.61,0.1463
717.8,0.1598
721.0,0.1733
724.2,0.1868
727.39,0.2002
730.59,0.2137
733.79,0.2272
736.98,0.2407
740.18,0.2542
743.38,0.2714
746.57,0.2874
749.77,0.2953
752.97,0.2986
756.16,0.3019
759.36,0.3052
762.56,0.3085
765.75,0.3118
768.95,0.3151
772.15,0.3183
775.34,0.327
778.54,0.3318
781.74,0.3349
784.93,0.3284
788.13,0.3406
791.33,0.3415
794.52,0.3424
797.72,0.3434
800.92,0.3443
804.11,0.3452
807.31,0.3462
810.51,0.3471
813.7,0.348
816.9,0.349
820.1,0.3499
823.29,0.3508
826.49,0.3518
829.68,0.3527
832.88,0.3537
836.08,0.3546
839.28,0.3555
842.47,0.3565
845.67,0.3688
848.86,0.3664
852.06,0.3691
855.26,0.3639
858.46,0.3503
861.65,0.3633
864.85,0.3886
868.04,0.3732
871.24,0.3594
874.44,0.3681
877.63,0.3625
880.83,0.3724
884.03,0.3804
887.22,0.3863
890.42,0.3758
893.62,0.3785
896.81,0.3792
900.01,0.3821
903.21,0.3852
906.4,0.3877
909.6,0.3904
