wavelength_nm,value
414.13,0.0389
417.32,0.0379
420.52,0.0391
423.72,0.0418
426.91,0.0416
430.11,0.0482
433.31,0.0434
436.5,0.0494
439.7,0.0473
442.9,0.0462
446.09,0.0486
449.29,0.0466
452.49,0.0492
455.68,0.0494
458.88,0.051
462.08,0.0502
465.27,0.0545
468.47,0.0525
471.67,0.0542
474.86,0.0562
478.06,0.059
481.26,0.0573
484.45,0.0604
487.65,0.0605
490.85,0.0609
494.04,0.0617
497.24,0.0629
500.43,0.067
503.63,0.064
506.83,0.0659
510.03,0.0684
513.22,0.0697
516.42,0.0759
519.61,0.071
522.81,0.0697
526.01,0.0758
529.2,0.073
532.4,0.0762
535.6,0.0782
538.79,0.083
541.99,0.0819
545.19,0.0819
548.38,0.0826
551.58,0.0845
554.78,0.0866
557.97,0.0904
561.17,0.086
564.37,0.0873
567.56,0.0896
570.76,0.0916
573.96,0.0895
577.15,0.0907
580.35,0.092
583.55,0.0937
586.74,0.095
589.94,0.0957
593.14,0.0948
596.33,0.0966
599.53,0.096
602.73,0.0994
605.92,0.1011
609.12,0.0997
612.32,0.0993
615.51,0.1027
618.71,0.0995
621.91,0.0997
625.1,0.1062
628.3,0.1048
631.5,0.1041
634.69,0.1069
637.89,0.1064
641.09,0.1074
644.28,0.1084
647.48,0.1121
650.67,0.1101
653.87,0.1096
657.07,0.1134
660.27,0.1066
663.46,0.1104
666.66,0.1141
669.85,0.1149
673.05,0.1168
676.25,0.1172
679.45,0.1184
682.64,0.1201
685.84,0.13
689.03,0.1315
692.23,0.1331
695.43,0.1347
698.62,0.1362
701.82,0.1378
705.02,0.1393
708.21,0.1409
711.41,0.1425
714.61,0.144
717.8,0.1456
721.0,0.1471
724.2,0.1487
727.39,0.1503
730.59,0.1518
733.79,0.1534
736.98,0.155
740.18,0.1565
743.38,0.1593
746.57,0.1639
749.77,0.1661
752.97,0.1662
756.16,0.1663
759.36,0.1664
762.56,0.1665
765.75,0.1665
768.95,0.1666
772.15,0.1667
775.34,0.1745
778.54,0.1777
781.74,0.177
784.93,0.1721
788.13,0.1766
791.33,0.1775
794.52,0.1783
797.72,0.1792
800.92,0.18
804.11,0.1809
807.31,0.1817
810.51,0.1826
813.7,0.1834
816.9,0.1843
820.1,0.1851
823.29,0.186
826.49,0.1868
829.68,0.1877
832.88,0.1885
836.08,0.1894
839.28,0.1902
842.47,0.1911
845.67,0.2002
848.86,0.1968
