wavelength_nm,value
414.13,0.0263
417.32,0.0312
420.52,0.0331
423.72,0.0356
426.91,0.0382
430.11,0.0384
433.31,0.033
436.5,0.0375
439.7,0.0382
442.9,0.035
446.09,0.0402
449.29,0.0369
452.49,0.0391
455.68,0.0406
458.88,0.0413
462.08,0.0445
465.27,0.0422
468.47,0.0416
471.67,0.0458
474.86,0.0476
478.06,0.0495
481.26,0.0525
484.45,0.0537
487.65,0.0544
490.85,0.0531
494.04,0.053
497.24,0.0563
500.43,0.0605
503.63,0.058
506.83,0.0585
510.03,0.0601
513.22,0.0634
516.42,0.0703
519.61,0.0658
522.81,0.0657
526.01,0.07
529.2,0.0704
532.4,0.0726
535.6,0.0741
538.79,0.0788
541.99,0.0789
545.19,0.0797
548.38,0.0805
551.58,0.0838
554.78,0.0833
557.97,0.0868
561.17,0.0856
564.37,0.0881
567.56,0.0895
570.76,0.089
573.96,0.0917
577.15,0.0889
580.35,0.0928
583.55,0.0938
586.74,0.0958
589.94,0.0978
593.14,0.0976
596.33,0.0957
599.53,0.0959
602.73,0.0936
605.92,0.0986
609.12,0.0967
612.32,0.0938
615.51,0.0971
618.71,0.0945
621.91,0.0968
625.1,0.0989
628.3,0.0972
631.5,0.0976
634.69,0.1011
637.89,0.0997
641.09,0.1003
644.28,0.1037
647.48,0.1075
650.67,0.1054
653.87,0.1009
657.07,0.1019
660.27,0.0949
663.46,0.0998
666.66,0.0989
669.85,0.0998
673.05,0.0989
676.25,0.1011
679.45,0.1027
682.64,0.1023
685.84,0.1103
689.03,0.1071
692.23,0.104
695.43,0.1009
698.62,0.0977
701.82,0.0946
705.02,0.0915
708.21,0.0883
711.41,0.0852
714.61,0.0821
717.8,0.079
721.0,0.0758
724.2,0.0727
727.39,0.0696
730.59,0.0664
733.79,0.0633
736.98,0.0602
740.18,0.057
743.38,0.0555
746.57,0.0569
749.77,0.0574
752.97,0.0576
756.16,0.0578
759.36,0.0581
762.56,0.0583
765.75,0.0585
768.95,0.0588
772.15,0.059
775.34,0.0602
778.54,0.0596
781.74,0.0611
784.93,0.0605
788.13,0.0619
791.33,0.0612
794.52,0.0604
797.72,0.0596
800.92,0.0589
804.11,0.0581
807.31,0.0574
810.51,0.0566
813.7,0.0558
816.9,0.0551
820.1,0.0543
823.29,0.0536
826.49,0.0528
829.68,0.052
832.88,0.0513
836.08,0.0505
839.28,0.0498
842.47,0.049
845.67,0.0462
848.86,0.0458
852.06,0.0417
855.26,0.0432
