wavelength_nm,value
414.13,0.0242
417.32,0.0258
420.52,0.0286
423.72,0.0295
426.91,0.0298
430.11,0.0361
433.31,0.0295
436.5,0.03
439.7,0.0315
442.9,0.03
446.09,0.0347
449.29,0.0326
452.49,0.0341
455.68,0.0331
458.88,0.0357
462.08,0.0372
465.27,0.0329
468.47,0.0358
471.67,0.0352
474.86,0.0364
478.06,0.0389
481.26,0.0389
484.45,0.0407
487.65,0.0405
490.85,0.0395
494.04,0.0415
497.24,0.0437
500.43,0.0485
503.63,0.0436
506.83,0.0458
510.03,0.0479
513.22,0.047
516.42,0.051
519.61,0.0495
522.81,0.0501
526.01,0.0547
529.2,0.0518
532.4,0.0554
535.6,0.0553
538.79,0.0589
541.99,0.0575
545.19,0.0588
548.38,0.0601
551.58,0.0607
554.78,0.06
557.97,0.0626
561.17,0.0626
564.37,0.0631
567.56,0.0619
570.76,0.0644
573.96,0.0627
577.15,0.0633
580.35,0.0621
583.55,0.0661
586.74,0.0672
589.94,0.0666
593.14,0.0642
596.33,0.0661
599.53,0.0632
602.73,0.0659
605.92,0.0634
609.12,0.0626
612.32,0.0618
615.51,0.065
618.71,0.0602
621.91,0.0619
625.1,0.0637
628.3,0.0595
631.5,0.0624
634.69,0.0618
637.89,0.0608
641.09,0.0597
644.28,0.0624
647.48,0.0624
650.67,0.0609
653.87,0.0616
657.07,0.0591
660.27,0.0559
663.46,0.0551
666.66,0.0536
669.85,0.0545
673.05,0.0506
676.25,0.0497
679.45,0.0534
682.64,0.0521
685.84,0.0593
689.03,0.0582
692.23,0.0571
695.43,0.0559
698.62,0.0548
701.82,0.0537
705.02,0.0525
708.21,0.0514
711.41,0.0503
714.61,0.0491
717.8,0.048
721.0,0.0469
724.2,0.0457
727.39,0.0446
730.59,0.0435
733.79,0.0424
736.98,0.0412
740.18,0.0401
743.38,0.0406
746.57,0.0409
749.77,0.0415
752.97,0.0416
756.16,0.0416
759.36,0.0417
762.56,0.0418
765.75,0.0419
