wavelength_nm,value
414.13,0.0176
417.32,0.0158
420.52,0.0183
423.72,0.0191
426.91,0.019
430.11,0.021
433.31,0.0174
436.5,0.0206
439.7,0.0206
442.9,0.0197
446.09,0.0172
449.29,0.0158
452.49,0.0175
455.68,0.0186
458.88,0.0206
462.08,0.0179
465.27,0.0173
468.47,0.0192
471.67,0.0178
474.86,0.0185
478.06,0.019
481.26,0.0191
484.45,0.0183
487.65,0.0187
490.85,0.0171
494.04,0.0194
497.24,0.0189
500.43,0.0201
503.63,0.018
506.83,0.0196
510.03,0.0206
513.22,0.0232
516.42,0.0241
519.61,0.0225
522.81,0.0251
526.01,0.0285
529.2,0.0298
532.4,0.0291
535.6,0.0327
538.79,0.0335
541.99,0.0328
545.19,0.0335
548.38,0.0339
551.58,0.0344
554.78,0.0361
557.97,0.0371
561.17,0.0336
564.37,0.033
567.56,0.0332
570.76,0.0331
573.96,0.0294
577.15,0.0284
580.35,0.0293
583.55,0.028
586.74,0.0278
589.94,0.028
593.14,0.0275
596.33,0.0266
599.53,0.0257
602.73,0.0271
605.92,0.0273
609.12,0.0263
612.32,0.026
615.51,0.0258
618.71,0.0241
621.91,0.0255
625.1,0.024
628.3,0.0244
631.5,0.0248
634.69,0.025
637.89,0.0257
641.09,0.0237
644.28,0.024
647.48,0.0249
650.67,0.0232
653.87,0.023
657.07,0.0218
660.27,0.0205
663.46,0.0213
666.66,0.0219
669.85,0.0199
673.05,0.0203
676.25,0.0208
679.45,0.0207
682.64,0.0206
685.84,0.0254
689.03,0.0365
692.23,0.0477
695.43,0.0588
698.62,0.0699
701.82,0.0811
705.02,0.0922
708.21,0.1033
711.41,0.1145
714.61,0.1256
717.8,0.1367
721.0,0.1479
724.2,0.159
727.39,0.1701
730.59,0.1812
733.79,0.1924
736.98,0.2035
740.18,0.2146
743.38,0.234
746.57,0.2534
749.77,0.2755
752.97,0.2814
756.16,0.2874
759.36,0.2933
762.56,0.2992
765.75,0.3051
768.95,0.311
772.15,0.317
775.34,0.3277
778.54,0.3307
781.74,0.3271
784.93,0.3335
788.13,0.3335
791.33,0.335
794.52,0.3365
797.72,0.338
800.92,0.3395
804.11,0.341
807.31,0.3425
810.51,0.344
813.7,0.3455
816.9,0.347
820.1,0.3484
823.29,0.3499
826.49,0.3514
829.68,0.3529
832.88,0.3544
836.08,0.3559
839.28,0.3574
842.47,0.3589
845.67,0.3606
848.86,0.3669
852.06,0.3617
855.26,0.36
858.46,0.3433
861.65,0.3603
864.85,0.3825
868.04,0.3711
871.24,0.358
874.44,0.3622
877.63,0.3619
880.83,0.3654
884.03,0.3716
887.22,0.3694
890.42,0.3614
893.62,0.3588
896.81,0.3595
900.01,0.3597
903.21,0.3603
906.4,0.3601
909.6,0.3601
912.8,0.3603
915.99,0.3601
919.19,0.3595
922.39,0.3586
925.58,0.358
928.78,0.3575
931.98,0.3568
935.17,0.3549
938.37,0.3532
941.57,0.3518
944.76,0.351
947.96,0.3495
951.16,0.3477
954.35,0.3462
957.55,0.3452
960.75,0.3446
963.94,0.3439
967.14,0.3432
970.1,0.3426
975.54,0.3423
980.98,0.3421
986.42,0.3427
991.86,0.3432
997.3,0.343
1002.74,0.3462
1008.18,0.3494
1013.62,0.3584
1019.06,0.3672
1024.5,0.3703
1029.95,0.367
1035.39,0.3672
1040.83,0.3677
1046.27,0.3761
1051.71,0.3832
1057.15,0.3936
1062.59,0.3939
1068.03,0.3969
1073.47,0.3862
1078.91,0.3858
1084.35,0.3865
1089.79,0.3775
1095.23,0.3726
1100.67,0.3692
1106.11,0.3648
1111.55,0.3602
1116.99,0.3545
1122.43,0.348
1127.87,0.3413
1133.32,0.333
1138.76,0.3211
1144.2,0.3089
1149.64,0.2983
1155.08,0.2901
1160.52,0.2827
1165.96,0.2762
1171.4,0.271
1176.84,0.2662
1182.28,0.2622
1187.72,0.266
1193.16,0.2697
1198.6,0.2865
1204.04,0.2785
1209.48,0.2846
1214.92,0.2831
1220.36,0.2928
1225.8,0.2996
1231.24,0.3047
1236.69,0.3141
1242.13,0.3201
1247.57,0.3252
1253.01,0.3298
1258.45,0.3393
1263.89,0.3445
1269.33,0.3334
1274.77,0.3144
1280.21,0.3288
1285.65,0.3258
1291.09,0.3286
1296.53,0.3264
1301.97,0.3255
1307.41,0.3143
1312.85,0.3075
1318.29,0.2832
1323.73,0.2749
1329.17,0.3109
1334.61,0.2944
1340.06,0.2824
1345.5,0.2706
1350.94,0.2551
1356.38,0.2397
1361.82,0.2254
1367.26,0.2127
1372.7,0.2003
1378.14,0.1845
1383.58,0.1667
1389.02,0.1497
1394.46,0.1336
1399.9,0.1183
1405.34,0.1064
1410.78,0.0956
1416.22,0.0854
1421.66,0.0783
1427.1,0.0719
1432.54,0.0664
1437.98,0.0626
1443.43,0.0587
1448.87,0.0559
1454.31,0.0533
1459.75,0.0506
1465.19,0.0489
1470.63,0.0464
1476.07,0.0433
1481.51,0.0395
1486.95,0.0391
1492.39,0.0386
1497.83,0.0418
1503.27,0.0488
1508.71,0.0506
1514.15,0.0598
1519.59,0.0629
1525.03,0.0689
1530.47,0.071
1535.91,0.0769
1541.35,0.0828
1546.8,0.0864
1552.24,0.0886
1557.68,0.0941
1563.12,0.0953
1568.56,0.1034
1574.0,0.1017
1579.44,0.1003
1584.88,0.1046
1590.32,0.1085
1595.76,0.1097
1601.2,0.116
1606.64,0.1172
1612.08,0.122
1617.52,0.1199
1622.96,0.1223
1628.4,0.1246
1633.84,0.1276
1639.28,0.1307
1644.72,0.1295
1650.17,0.1286
1655.61,0.1287
1661.05,0.1282
1666.49,0.1088
1671.93,0.1286
1677.37,0.1305
1682.81,0.1293
1688.25,0.1275
1693.69,0.1251
1699.13,0.122
1704.57,0.1203
1710.01,0.1174
1715.45,0.1157
1720.89,0.1135
1726.33,0.1104
1731.77,0.1087
1737.21,0.1113
1742.65,0.1063
1748.09,0.1065
1753.54,0.1032
1758.98,0.0994
1764.42,0.099
1769.86,0.0863
1775.3,0.088
1780.74,0.0821
1786.18,0.0794
1791.62,0.0767
1797.06,0.074
1802.5,0.0703
1807.94,0.0577
1813.38,0.0456
1818.82,0.034
1824.26,0.0229
1829.7,0.0203
1835.14,0.019
1840.58,0.0177
1846.02,0.0165
1851.46,0.0154
1856.91,0.0147
1862.35,0.0141
1867.79,0.0134
1873.23,0.0128
1878.67,0.0121
1884.11,0.0114
1889.55,0.0107
1894.99,0.0101
1900.43,0.0095
1905.87,0.0093
1911.31,0.0091
1916.75,0.0089
1922.19,0.0088
1927.63,0.0088
1933.07,0.0088
1938.51,0.0088
1943.95,0.0086
1949.39,0.0085
1954.83,0.0088
1960.28,0.0089
1965.72,0.0089
1971.16,0.0087
1976.6,0.0083
1982.04,0.0079
1987.48,0.0117
1992.92,0.0154
1998.36,0.0085
2003.8,0.0269
2009.24,0.0152
2014.68,0.0171
2020.12,0.0253
2025.56,0.0232
2031.0,0.0241
2036.44,0.0242
2041.88,0.0249
2047.32,0.0224
2052.76,0.0274
2058.2,0.0268
2063.65,0.0253
2069.09,0.0286
2074.53,0.0318
2079.97,0.0303
2085.41,0.0296
2090.85,0.0309
2096.29,0.0307
2101.73,0.0317
2107.17,0.0325
2112.61,0.0328
2118.05,0.0333
2123.49,0.0332
2128.93,0.0371
2134.37,0.0345
2139.81,0.0367
2145.25,0.035
2150.69,0.0358
2156.13,0.0373
2161.57,0.0393
2167.02,0.0384
2172.46,0.0369
2177.9,0.0382
2183.34,0.0401
2188.78,0.0419
2194.22,0.04
2199.66,0.04
2205.1,0.042
2210.54,0.0451
2215.98,0.0431
2221.42,0.0428
2226.86,0.0442
2232.3,0.0386
2237.74,0.0425
2243.18,0.0414
2248.62,0.0374
2254.06,0.0376
2259.5,0.0361
2264.94,0.0343
2270.39,0.0297
2275.83,0.0307
2281.27,0.0286
2286.71,0.0324
2292.15,0.0299
2297.59,0.0316
2303.03,0.0276
2308.47,0.0256
2313.91,0.0226
2319.35,0.0257
2324.79,0.0277
2330.23,0.0232
2335.67,0.0207
2341.11,0.0215
2346.55,0.0209
2351.99,0.0225
2357.43,0.0284
2362.87,0.0216
2368.32,0.0172
2373.76,0.0186
2379.2,0.0166
2384.64,0.0154
2390.08,0.0181
2395.52,0.0177
2400.96,0.0163
2406.4,0.0106
2411.84,0.0123
2417.28,0.01
2422.72,0.0091
2428.16,0.0139
2433.6,0.023
2439.04,0.0063
2444.48,0.0
2449.92,0.0234
2455.36,0.0087
2460.8,0.0081
2466.24,0.0111
2471.69,0.0114
2477.13,0.0684
2482.57,0.2531
2488.01,0.0008
2493.45,0.0609
2498.89,0.2074
