wavelength_nm,value
414.13,0.0386
417.32,0.0397
420.52,0.0385
423.72,0.0393
426.91,0.0384
430.11,0.0505
433.31,0.0407
436.5,0.0463
439.7,0.0454
442.9,0.047
446.09,0.0495
449.29,0.0487
452.49,0.0492
455.68,0.0484
458.88,0.0529
462.08,0.0543
465.27,0.0556
468.47,0.0548
471.67,0.0563
474.86,0.0555
478.06,0.0589
481.26,0.0615
484.45,0.0624
487.65,0.063
490.85,0.0607
494.04,0.0629
497.24,0.0658
500.43,0.0682
503.63,0.0652
506.83,0.0713
510.03,0.0698
513.22,0.0743
516.42,0.0757
519.61,0.0728
522.81,0.0727
526.01,0.0796
529.2,0.0763
532.4,0.0772
535.6,0.0824
538.79,0.0829
541.99,0.085
545.19,0.085
548.38,0.09
551.58,0.0876
554.78,0.0909
557.97,0.0936
561.17,0.089
564.37,0.0935
567.56,0.0953
570.76,0.0967
573.96,0.0969
577.15,0.093
580.35,0.0962
583.55,0.0984
586.74,0.1017
589.94,0.103
593.14,0.1013
596.33,0.103
599.53,0.103
602.73,0.1069
605.92,0.1081
609.12,0.1092
612.32,0.1075
615.51,0.1071
618.71,0.1095
621.91,0.1105
625.1,0.1117
628.3,0.1117
631.5,0.1108
634.69,0.1141
637.89,0.1149
641.09,0.1187
644.28,0.1181
647.48,0.1241
650.67,0.1175
653.87,0.1177
657.07,0.1198
660.27,0.1143
663.46,0.1214
666.66,0.1231
669.85,0.1243
673.05,0.1269
676.25,0.1258
679.45,0.1243
682.64,0.1263
685.84,0.1403
689.03,0.1408
692.23,0.1414
695.43,0.142
698.62,0.1426
701.82,0.1431
705.02,0.1437
708.21,0.1443
711.41,0.1449
714.61,0.1454
717.8,0.146
721.0,0.1466
724.2,0.1472
727.39,0.1478
730.59,0.1483
733.79,0.1489
736.98,0.1495
740.18,0.1501
743.38,0.1486
746.57,0.1528
749.77,0.1549
752.97,0.1564
756.16,0.1579
759.36,0.1594
762.56,0.1609
765.75,0.1624
768.95,0.1639
772.15,0.1654
775.34,0.1624
778.54,0.1642
781.74,0.166
784.93,0.1677
788.13,0.17
791.33,0.1711
794.52,0.1721
797.72,0.1731
800.92,0.1741
804.11,0.1751
807.31,0.1761
810.51,0.1771
813.7,0.1781
816.9,0.1791
820.1,0.1801
823.29,0.1811
826.49,0.1821
829.68,0.1831
832.88,0.1842
836.08,0.1852
839.28,0.1862
842.47,0.1872
845.67,0.1799
848.86,0.1801
852.06,0.1839
855.26,0.1798
858.46,0.1766
861.65,0.1838
864.85,0.1882
868.04,0.1769
871.24,0.171
874.44,0.1819
877.63,0.1837
880.83,0.1822
884.03,0.1868
887.22,0.1843
890.42,0.1813
893.62,0.1915
896.81,0.1914
900.01,0.191
903.21,0.1905
906.4,0.1902
909.6,0.1898
912.8,0.1894
915.99,0.1891
919.19,0.1889
922.39,0.1887
925.58,0.1884
928.78,0.1882
931.98,0.1879
935.17,0.1878
938.37,0.1876
941.57,0.1873
944.76,0.1871
947.96,0.1869
951.16,0.1869
954.35,0.1867
957.55,0.1865
960.75,0.1862
