wavelength_nm,value
414.13,0.0177
417.32,0.02
420.52,0.0195
423.72,0.0187
426.91,0.0213
430.11,0.0232
433.31,0.0206
436.5,0.0177
439.7,0.0185
442.9,0.0187
446.09,0.0194
449.29,0.0189
452.49,0.0195
455.68,0.0186
458.88,0.0198
462.08,0.0206
465.27,0.0193
468.47,0.0183
471.67,0.0187
474.86,0.0178
478.06,0.0204
481.26,0.0225
484.45,0.0232
487.65,0.0226
490.85,0.0215
494.04,0.022
497.24,0.024
500.43,0.026
503.63,0.0223
506.83,0.0257
510.03,0.0255
513.22,0.0272
516.42,0.0296
519.61,0.0277
522.81,0.0283
526.01,0.0311
529.2,0.0299
532.4,0.0322
535.6,0.0329
538.79,0.0353
541.99,0.0353
545.19,0.0354
548.38,0.0361
551.58,0.0365
554.78,0.0382
557.97,0.0401
561.17,0.0409
564.37,0.0391
567.56,0.0405
570.76,0.042
573.96,0.0414
577.15,0.0392
580.35,0.0403
583.55,0.0395
586.74,0.0406
589.94,0.0404
593.14,0.0386
596.33,0.0385
599.53,0.0385
602.73,0.0388
605.92,0.0381
609.12,0.038
612.32,0.036
615.51,0.0355
618.71,0.0328
621.91,0.0347
625.1,0.034
628.3,0.0353
631.5,0.035
634.69,0.035
637.89,0.0344
641.09,0.0348
644.28,0.0352
647.48,0.0361
650.67,0.0344
653.87,0.0341
657.07,0.0331
660.27,0.0298
663.46,0.0295
666.66,0.0285
669.85,0.0264
673.05,0.0239
676.25,0.0244
679.45,0.0255
682.64,0.0256
685.84,0.0296
689.03,0.0292
692.23,0.0288
695.43,0.0284
698.62,0.028
701.82,0.0276
705.02,0.0272
708.21,0.0268
711.41,0.0264
714.61,0.0259
717.8,0.0255
721.0,0.0251
724.2,0.0247
727.39,0.0243
730.59,0.0239
733.79,0.0235
736.98,0.0231
740.18,0.0226
743.38,0.0238
746.57,0.0235
749.77,0.0242
752.97,0.0243
756.16,0.0244
759.36,0.0245
762.56,0.0246
765.75,0.0246
768.95,0.0247
772.15,0.0248
775.34,0.0233
778.54,0.0237
781.74,0.0234
784.93,0.0249
788.13,0.0241
791.33,0.0239
794.52,0.0237
797.72,0.0235
800.92,0.0233
804.11,0.0231
807.31,0.023
810.51,0.0228
813.7,0.0226
816.9,0.0224
820.1,0.0222
823.29,0.022
826.49,0.0219
829.68,0.0217
832.88,0.0215
836.08,0.0213
839.28,0.0211
842.47,0.0209
845.67,0.019
848.86,0.0228
852.06,0.0195
855.26,0.0188
858.46,0.018
861.65,0.0185
864.85,0.0197
868.04,0.0197
871.24,0.0195
874.44,0.0182
877.63,0.0192
880.83,0.0181
884.03,0.0182
887.22,0.0215
890.42,0.0169
893.62,0.0194
896.81,0.0194
900.01,0.0192
903.21,0.0189
906.4,0.0187
909.6,0.0184
912.8,0.0182
915.99,0.0179
919.19,0.0177
922.39,0.0175
925.58,0.0172
928.78,0.017
931.98,0.0167
935.17,0.0165
938.37,0.0162
941.57,0.016
944.76,0.0158
947.96,0.0155
951.16,0.0153
954.35,0.015
957.55,0.0148
960.75,0.0145
963.94,0.0143
967.14,0.0141
970.1,0.0138
975.54,0.0136
980.98,0.0132
986.42,0.0128
991.86,0.0123
997.3,0.0119
1002.74,0.0115
1008.18,0.0115
1013.62,0.0121
1019.06,0.0113
1024.5,0.0128
1029.95,0.0136
1035.39,0.0124
1040.83,0.0124
1046.27,0.0121
1051.71,0.0128
1057.15,0.0123
1062.59,0.0128
1068.03,0.0124
1073.47,0.0135
1078.91,0.0129
1084.35,0.0127
1089.79,0.0126
1095.23,0.0124
1100.67,0.0123
1106.11,0.0121
1111.55,0.0119
1116.99,0.0118
1122.43,0.0116
1127.87,0.0115
1133.32,0.0113
1138.76,0.0112
1144.2,0.011
1149.64,0.0108
1155.08,0.0107
1160.52,0.0105
1165.96,0.0104
1171.4,0.0102
1176.84,0.0101
1182.28,0.0099
1187.72,0.0098
1193.16,0.0096
1198.6,0.0099
1204.04,0.0093
1209.48,0.0099
1214.92,0.01
1220.36,0.0088
1225.8,0.0102
1231.24,0.0095
1236.69,0.01
1242.13,0.011
1247.57,0.0104
1253.01,0.0102
1258.45,0.0094
1263.89,0.0103
1269.33,0.0104
1274.77,0.0101
1280.21,0.0106
1285.65,0.0111
1291.09,0.0109
1296.53,0.0099
1301.97,0.0082
1307.41,0.0098
1312.85,0.0096
1318.29,0.0091
1323.73,0.0083
1329.17,0.0077
1334.61,0.0076
1340.06,0.0074
1345.5,0.0073
1350.94,0.0072
1356.38,0.007
1361.82,0.0069
1367.26,0.0068
1372.7,0.0066
1378.14,0.0065
1383.58,0.0064
1389.02,0.0062
1394.46,0.0061
1399.9,0.006
1405.34,0.0058
1410.78,0.0057
1416.22,0.0056
1421.66,0.0055
1427.1,0.0053
1432.54,0.0052
1437.98,0.0051
1443.43,0.005
1448.87,0.0048
1454.31,0.0047
1459.75,0.0046
1465.19,0.0045
1470.63,0.0043
1476.07,0.0042
1481.51,0.0041
1486.95,0.004
1492.39,0.0038
1497.83,0.0051
1503.27,0.0048
1508.71,0.0053
1514.15,0.0063
1519.59,0.0058
1525.03,0.0063
1530.47,0.0068
1535.91,0.0066
1541.35,0.0072
1546.8,0.0066
1552.24,0.0064
1557.68,0.0067
1563.12,0.0071
1568.56,0.0072
1574.0,0.006
1579.44,0.0067
1584.88,0.0065
1590.32,0.0063
1595.76,0.0062
1601.2,0.0078
1606.64,0.0061
1612.08,0.0071
1617.52,0.0072
1622.96,0.0065
1628.4,0.0061
1633.84,0.0064
1639.28,0.0074
1644.72,0.0071
1650.17,0.0061
1655.61,0.0081
1661.05,0.0059
1666.49,0.0061
1671.93,0.0078
1677.37,0.007
1682.81,0.0059
1688.25,0.0063
1693.69,0.0078
1699.13,0.0065
1704.57,0.0068
1710.01,0.0075
1715.45,0.0071
1720.89,0.0051
1726.33,0.0065
1731.77,0.0064
1737.21,0.0072
1742.65,0.0066
1748.09,0.0065
1753.54,0.0065
1758.98,0.0087
1764.42,0.0048
1769.86,0.0064
1775.3,0.0026
1780.74,0.0027
1786.18,0.0027
1791.62,0.0028
1797.06,0.0028
1802.5,0.0029
1807.94,0.0029
1813.38,0.003
1818.82,0.003
1824.26,0.0031
1829.7,0.0031
1835.14,0.0032
1840.58,0.0032
1846.02,0.0033
1851.46,0.0033
1856.91,0.0034
1862.35,0.0034
1867.79,0.0035
1873.23,0.0036
1878.67,0.0036
1884.11,0.0037
1889.55,0.0037
1894.99,0.0038
1900.43,0.0038
1905.87,0.0039
1911.31,0.0039
1916.75,0.004
1922.19,0.004
1927.63,0.0041
1933.07,0.0042
1938.51,0.0042
1943.95,0.0043
1949.39,0.0043
1954.83,0.0044
1960.28,0.0045
1965.72,0.0045
1971.16,0.0046
1976.6,0.0046
1982.04,0.0047
1987.48,0.0047
1992.92,0.0048
1998.36,0.0007
2003.8,0.053
2009.24,0.0376
2014.68,0.0432
2020.12,0.0003
2025.56,0.0016
2031.0,0.0031
2036.44,0.0046
2041.88,0.005
2047.32,0.0028
2052.76,0.0031
2058.2,0.0063
2063.65,0.0011
2069.09,0.0032
2074.53,0.0002
2079.97,0.0031
2085.41,0.0057
2090.85,0.0004
2096.29,0.0026
2101.73,0.0037
2107.17,0.0048
2112.61,0.0043
2118.05,0.0028
2123.49,0.0045
2128.93,0.0031
2134.37,0.0026
2139.81,0.0028
2145.25,0.0036
2150.69,0.0056
2156.13,0.0032
2161.57,0.0042
2167.02,0.0025
2172.46,0.0031
2177.9,0.0066
2183.34,0.0045
2188.78,0.0062
2194.22,0.0029
2199.66,0.0022
2205.1,0.0021
2210.54,0.0037
2215.98,0.0004
2221.42,0.0026
2226.86,0.0038
2232.3,0.0028
2237.74,0.0005
2243.18,0.0075
2248.62,0.0045
2254.06,0.0015
2259.5,0.0048
2264.94,0.0038
2270.39,0.0019
2275.83,0.0023
2281.27,0.0011
2286.71,0.0051
2292.15,0.0029
2297.59,0.0018
2303.03,0.0033
2308.47,0.0
2313.91,0.0031
2319.35,0.005
2324.79,0.0011
2330.23,0.0037
2335.67,0.0027
2341.11,0.0017
2346.55,0.0
2351.99,0.04
2357.43,0.0
2362.87,0.0074
2368.32,0.0096
2373.76,0.0034
2379.2,0.0
2384.64,0.0
2390.08,0.0337
2395.52,0.0004
2400.96,0.0007
2406.4,0.041
2411.84,0.003
2417.28,0.0181
2422.72,0.0006
2428.16,0.0109
2433.6,0.0069
2439.04,0.0272
2444.48,0.0534
2449.92,0.0535
2455.36,0.0237
2460.8,0.0414
2466.24,0.0415
2471.69,0.0623
2477.13,0.0161
2482.57,0.021
2488.01,0.2132
2493.45,0.2267
2498.89,0.1856
