wavelength_nm,value
414.13,0.0389
417.32,0.039
420.52,0.0405
423.72,0.0387
426.91,0.0427
430.11,0.0467
433.31,0.0433
436.5,0.0444
439.7,0.0453
442.9,0.0469
446.09,0.0447
449.29,0.0458
452.49,0.0486
455.68,0.0474
458.88,0.0494
462.08,0.0516
465.27,0.0529
468.47,0.05
471.67,0.0536
474.86,0.0562
478.06,0.0567
481.26,0.0576
484.45,0.0594
487.65,0.058
490.85,0.0569
494.04,0.0593
497.24,0.0604
500.43,0.0649
503.63,0.0634
506.83,0.0652
510.03,0.0651
513.22,0.0695
516.42,0.0745
519.61,0.0709
522.81,0.0744
526.01,0.0818
529.2,0.0791
532.4,0.0857
535.6,0.0869
538.79,0.0914
541.99,0.095
545.19,0.0927
548.38,0.0939
551.58,0.0943
554.78,0.0961
557.97,0.1008
561.17,0.0962
564.37,0.0976
567.56,0.0985
570.76,0.0982
573.96,0.097
577.15,0.0957
580.35,0.0935
583.55,0.0968
586.74,0.099
589.94,0.1002
593.14,0.0959
596.33,0.0976
599.53,0.0957
602.73,0.0992
605.92,0.1018
609.12,0.0999
612.32,0.1015
615.51,0.1008
618.71,0.0994
621.91,0.1014
625.1,0.1044
628.3,0.1043
631.5,0.1032
634.69,0.1023
637.89,0.1046
641.09,0.1054
644.28,0.1111
647.48,0.1095
650.67,0.106
653.87,0.1062
657.07,0.1072
660.27,0.1006
663.46,0.1046
666.66,0.1067
669.85,0.1072
673.05,0.0991
676.25,0.1076
679.45,0.1088
682.64,0.1104
685.84,0.12
689.03,0.1252
692.23,0.1304
695.43,0.1356
698.62,0.1408
701.82,0.146
705.02,0.1512
708.21,0.1564
711.41,0.1616
714.61,0.1668
717.8,0.172
721.0,0.1772
724.2,0.1824
727.39,0.1876
730.59,0.1928
733.79,0.1979
736.98,0.2031
740.18,0.2083
743.38,0.2114
746.57,0.2199
749.77,0.2243
752.97,0.2258
756.16,0.2273
759.36,0.2288
762.56,0.2303
765.75,0.2318
768.95,0.2333
772.15,0.2348
775.34,0.2383
778.54,0.2396
781.74,0.2387
784.93,0.2389
788.13,0.2383
791.33,0.2396
794.52,0.241
797.72,0.2423
800.92,0.2436
804.11,0.2449
807.31,0.2462
810.51,0.2475
813.7,0.2488
816.9,0.2501
820.1,0.2514
823.29,0.2527
826.49,0.254
829.68,0.2554
832.88,0.2567
836.08,0.258
839.28,0.2593
842.47,0.2606
845.67,0.2591
848.86,0.2704
852.06,0.268
855.26,0.2668
858.46,0.2574
861.65,0.2667
864.85,0.279
868.04,0.2739
871.24,0.2572
874.44,0.2582
877.63,0.2633
880.83,0.2684
884.03,0.2629
887.22,0.2705
890.42,0.2605
893.62,0.2749
896.81,0.2748
900.01,0.2737
903.21,0.2725
906.4,0.2715
909.6,0.2704
912.8,0.2693
915.99,0.2683
919.19,0.2673
922.39,0.2664
925.58,0.2655
928.78,0.2645
931.98,0.2635
935.17,0.2627
938.37,0.2617
941.57,0.2607
944.76,0.2597
947.96,0.2589
951.16,0.2581
954.35,0.2573
957.55,0.2563
960.75,0.2553
963.94,0.2542
967.14,0.2531
970.1,0.2519
975.54,0.2508
980.98,0.2489
986.42,0.2467
991.86,0.2446
997.3,0.2429
