wavelength_nm,value
414.13,0.0249
417.32,0.0267
420.52,0.0271
423.72,0.0293
426.91,0.0306
430.11,0.0377
433.31,0.0259
436.5,0.0329
439.7,0.0352
442.9,0.0337
446.09,0.0355
449.29,0.0316
452.49,0.0347
455.68,0.0331
458.88,0.0327
462.08,0.0346
465.27,0.0354
468.47,0.0337
471.67,0.0344
474.86,0.0375
478.06,0.0362
481.26,0.0374
484.45,0.0382
487.65,0.0361
490.85,0.0383
494.04,0.0373
497.24,0.0401
500.43,0.0431
503.63,0.0412
506.83,0.0434
510.03,0.045
513.22,0.0482
516.42,0.0521
519.61,0.0502
522.81,0.0529
526.01,0.0588
529.2,0.0574
532.4,0.0629
535.6,0.0664
538.79,0.0689
541.99,0.0714
545.19,0.069
548.38,0.0706
551.58,0.0713
554.78,0.072
557.97,0.0755
561.17,0.073
564.37,0.071
567.56,0.0713
570.76,0.0705
573.96,0.07
577.15,0.0675
580.35,0.0645
583.55,0.0661
586.74,0.0646
589.94,0.0678
593.14,0.0658
596.33,0.0656
599.53,0.0658
602.73,0.066
605.92,0.066
609.12,0.0665
612.32,0.065
615.51,0.0663
618.71,0.0632
621.91,0.0649
625.1,0.0673
628.3,0.0667
631.5,0.0663
634.69,0.067
637.89,0.0666
641.09,0.0687
644.28,0.069
647.48,0.0681
650.67,0.0648
653.87,0.0647
657.07,0.0626
660.27,0.0595
663.46,0.0617
666.66,0.0606
669.85,0.0586
673.05,0.0583
676.25,0.0605
679.45,0.0579
682.64,0.0607
685.84,0.0679
689.03,0.0785
692.23,0.0891
695.43,0.0997
698.62,0.1103
701.82,0.1209
705.02,0.1316
708.21,0.1422
711.41,0.1528
714.61,0.1634
717.8,0.174
721.0,0.1846
724.2,0.1952
727.39,0.2059
730.59,0.2165
733.79,0.2271
736.98,0.2377
740.18,0.2483
743.38,0.257
746.57,0.2684
749.77,0.2726
752.97,0.2758
756.16,0.279
759.36,0.2822
762.56,0.2854
765.75,0.2885
768.95,0.2917
772.15,0.2949
775.34,0.2996
778.54,0.3087
781.74,0.301
784.93,0.3078
788.13,0.3085
791.33,0.3101
794.52,0.3116
797.72,0.3131
800.92,0.3147
804.11,0.3162
807.31,0.3177
810.51,0.3193
813.7,0.3208
816.9,0.3223
820.1,0.3239
823.29,0.3254
826.49,0.3269
829.68,0.3285
832.88,0.33
836.08,0.3315
839.28,0.3331
842.47,0.3346
845.67,0.341
848.86,0.3369
852.06,0.347
855.26,0.3394
858.46,0.3239
861.65,0.3399
864.85,0.3548
868.04,0.3476
871.24,0.3393
874.44,0.3494
877.63,0.3393
880.83,0.3447
884.03,0.347
887.22,0.3597
890.42,0.359
893.62,0.3694
896.81,0.3695
900.01,0.3686
903.21,0.3678
906.4,0.3669
909.6,0.3661
912.8,0.3652
915.99,0.3643
919.19,0.3634
922.39,0.3624
925.58,0.3615
928.78,0.3606
931.98,0.3596
935.17,0.3581
938.37,0.3566
941.57,0.3551
944.76,0.3539
947.96,0.3528
951.16,0.3516
954.35,0.3505
957.55,0.3493
960.75,0.3481
963.94,0.3468
967.14,0.3455
