wavelength_nm,value
414.13,0.0246
417.32,0.0219
420.52,0.0224
423.72,0.0233
426.91,0.0233
430.11,0.0282
433.31,0.0234
436.5,0.0256
439.7,0.0266
442.9,0.026
446.09,0.0278
449.29,0.0236
452.49,0.0259
455.68,0.0245
458.88,0.0253
462.08,0.0236
465.27,0.0252
468.47,0.0244
471.67,0.0247
474.86,0.0256
478.06,0.0256
481.26,0.0264
484.45,0.0264
487.65,0.0272
490.85,0.0251
494.04,0.0257
497.24,0.0285
500.43,0.0314
503.63,0.0294
506.83,0.0298
510.03,0.0325
513.22,0.0357
516.42,0.0447
519.61,0.0401
522.81,0.0434
526.01,0.0497
529.2,0.0502
532.4,0.0541
535.6,0.0574
538.79,0.0617
541.99,0.0607
545.19,0.0569
548.38,0.0635
551.58,0.0646
554.78,0.0652
557.97,0.068
561.17,0.0676
564.37,0.0664
567.56,0.0647
570.76,0.0647
573.96,0.0617
577.15,0.061
580.35,0.0602
583.55,0.0573
586.74,0.0585
589.94,0.0602
593.14,0.0586
596.33,0.0567
599.53,0.0584
602.73,0.0573
605.92,0.058
609.12,0.0593
612.32,0.0568
615.51,0.0568
618.71,0.054
621.91,0.054
625.1,0.0544
628.3,0.0561
631.5,0.0547
634.69,0.0536
637.89,0.0549
641.09,0.054
644.28,0.0538
647.48,0.056
650.67,0.0524
653.87,0.0506
657.07,0.0525
660.27,0.0468
663.46,0.0485
666.66,0.0493
669.85,0.0461
673.05,0.0472
676.25,0.0477
679.45,0.0478
682.64,0.0492
685.84,0.054
689.03,0.0634
692.23,0.0728
695.43,0.0823
698.62,0.0917
701.82,0.1012
705.02,0.1106
708.21,0.12
711.41,0.1295
714.61,0.1389
717.8,0.1483
721.0,0.1578
724.2,0.1672
727.39,0.1766
730.59,0.1861
733.79,0.1955
736.98,0.2049
740.18,0.2144
743.38,0.2198
746.57,0.2314
749.77,0.2335
752.97,0.2356
756.16,0.2378
759.36,0.2399
762.56,0.242
765.75,0.2442
768.95,0.2463
772.15,0.2484
775.34,0.2553
778.54,0.2603
781.74,0.2586
784.93,0.2579
788.13,0.2612
791.33,0.2623
794.52,0.2635
797.72,0.2646
800.92,0.2657
804.11,0.2668
807.31,0.2679
810.51,0.269
813.7,0.2701
816.9,0.2712
820.1,0.2723
823.29,0.2734
826.49,0.2745
829.68,0.2756
832.88,0.2767
836.08,0.2778
839.28,0.2789
842.47,0.28
845.67,0.2833
848.86,0.2939
852.06,0.2894
855.26,0.2884
858.46,0.2785
861.65,0.287
864.85,0.302
868.04,0.2919
871.24,0.2855
874.44,0.2898
877.63,0.2904
880.83,0.2921
884.03,0.2971
887.22,0.2984
890.42,0.2922
893.62,0.3138
896.81,0.3139
900.01,0.3134
903.21,0.3129
906.4,0.3124
909.6,0.3118
912.8,0.3113
915.99,0.3107
919.19,0.3101
922.39,0.3094
925.58,0.3088
928.78,0.3081
931.98,0.3074
935.17,0.3062
938.37,0.3051
941.57,0.3039
944.76,0.3031
947.96,0.3022
951.16,0.3013
954.35,0.3004
957.55,0.2995
960.75,0.2987
963.94,0.2978
967.14,0.2968
970.1,0.2958
975.54,0.295
980.98,0.2937
986.42,0.2924
991.86,0.2912
997.3,0.2902
1002.74,0.292
1008.18,0.2917
1013.62,0.2982
1019.06,0.3041
1024.5,0.3052
1029.95,0.2996
1035.39,0.2999
1040.83,0.3011
1046.27,0.3049
1051.71,0.3109
1057.15,0.3201
1062.59,0.3208
1068.03,0.3215
1073.47,0.3131
1078.91,0.3117
1084.35,0.3109
1089.79,0.3088
1095.23,0.3072
1100.67,0.3059
1106.11,0.3044
1111.55,0.303
1116.99,0.3012
1122.43,0.2987
1127.87,0.2953
1133.32,0.2911
1138.76,0.2862
1144.2,0.2812
1149.64,0.2766
1155.08,0.2721
1160.52,0.2678
1165.96,0.2647
1171.4,0.2621
1176.84,0.2596
1182.28,0.2584
1187.72,0.2678
1193.16,0.2771
1198.6,0.2925
1204.04,0.2849
1209.48,0.2921
1214.92,0.2916
1220.36,0.2986
1225.8,0.3088
1231.24,0.3105
1236.69,0.3187
1242.13,0.325
1247.57,0.3291
1253.01,0.3353
1258.45,0.3428
1263.89,0.3487
1269.33,0.3382
1274.77,0.3236
1280.21,0.3357
1285.65,0.332
1291.09,0.3371
1296.53,0.3406
1301.97,0.3397
1307.41,0.3358
1312.85,0.3331
1318.29,0.3117
1323.73,0.3127
1329.17,0.3577
1334.61,0.3384
1340.06,0.3282
1345.5,0.3181
1350.94,0.305
1356.38,0.2918
1361.82,0.2788
1367.26,0.2656
1372.7,0.2528
1378.14,0.237
1383.58,0.2195
1389.02,0.2026
1394.46,0.1864
1399.9,0.1708
1405.34,0.158
1410.78,0.1463
1416.22,0.1351
1421.66,0.1274
1427.1,0.1203
1432.54,0.114
1437.98,0.1089
1443.43,0.1039
1448.87,0.1013
1454.31,0.0995
1459.75,0.0976
1465.19,0.0968
1470.63,0.0955
1476.07,0.0927
1481.51,0.0887
1486.95,0.0962
1492.39,0.1037
1497.83,0.1139
1503.27,0.126
1508.71,0.1306
1514.15,0.1498
1519.59,0.1559
1525.03,0.1658
1530.47,0.1727
1535.91,0.1817
1541.35,0.1891
1546.8,0.1936
1552.24,0.1979
1557.68,0.2041
1563.12,0.204
1568.56,0.2189
1574.0,0.2148
1579.44,0.2104
1584.88,0.2141
1590.32,0.2177
1595.76,0.2202
1601.2,0.229
1606.64,0.2308
1612.08,0.2361
1617.52,0.2291
1622.96,0.2358
1628.4,0.2398
1633.84,0.2403
1639.28,0.2453
1644.72,0.244
1650.17,0.2438
1655.61,0.2435
1661.05,0.2428
1666.49,0.2445
1671.93,0.2411
1677.37,0.2441
1682.81,0.2424
1688.25,0.2397
1693.69,0.2342
1699.13,0.2331
1704.57,0.2294
1710.01,0.2255
1715.45,0.2229
1720.89,0.2192
1726.33,0.2152
1731.77,0.21
1737.21,0.2173
1742.65,0.2111
1748.09,0.2144
1753.54,0.2114
1758.98,0.2041
1764.42,0.205
1769.86,0.1837
1775.3,0.1876
1780.74,0.1746
1786.18,0.1715
1791.62,0.168
1797.06,0.1635
1802.5,0.157
1807.94,0.1293
1813.38,0.1024
1818.82,0.0765
1824.26,0.0514
1829.7,0.0467
1835.14,0.0452
1840.58,0.0437
1846.02,0.0423
1851.46,0.0409
1856.91,0.04
1862.35,0.039
1867.79,0.0381
1873.23,0.0372
1878.67,0.0362
1884.11,0.0352
1889.55,0.0343
1894.99,0.0333
1900.43,0.0324
1905.87,0.0317
1911.31,0.031
1916.75,0.0302
1922.19,0.0296
1927.63,0.0292
1933.07,0.0287
1938.51,0.0283
1943.95,0.0278
1949.39,0.0275
1954.83,0.0298
1960.28,0.032
1965.72,0.0339
1971.16,0.0338
1976.6,0.0331
1982.04,0.0331
1987.48,0.0505
1992.92,0.0679
1998.36,0.0647
2003.8,0.1135
2009.24,0.081
2014.68,0.1028
2020.12,0.1061
2025.56,0.0988
2031.0,0.1003
2036.44,0.0979
2041.88,0.1001
2047.32,0.0914
2052.76,0.103
2058.2,0.1004
2063.65,0.1052
2069.09,0.1077
2074.53,0.1121
2079.97,0.106
2085.41,0.1094
2090.85,0.1085
2096.29,0.1072
2101.73,0.1132
2107.17,0.1095
2112.61,0.1098
2118.05,0.1138
2123.49,0.1124
2128.93,0.1181
2134.37,0.1141
2139.81,0.1164
2145.25,0.1138
2150.69,0.119
2156.13,0.119
2161.57,0.1201
