wavelength_nm,value
414.13,0.0174
417.32,0.0162
420.52,0.0139
423.72,0.016
426.91,0.0137
430.11,0.0191
433.31,0.0139
436.5,0.0136
439.7,0.015
442.9,0.0138
446.09,0.0155
449.29,0.014
452.49,0.0132
455.68,0.0157
458.88,0.0165
462.08,0.0141
465.27,0.0145
468.47,0.0138
471.67,0.0138
474.86,0.0143
478.06,0.0152
481.26,0.0153
484.45,0.0144
487.65,0.0154
490.85,0.0142
494.04,0.0144
497.24,0.0145
500.43,0.0151
503.63,0.0154
506.83,0.0153
510.03,0.0165
513.22,0.0182
516.42,0.0194
519.61,0.018
522.81,0.018
526.01,0.0207
529.2,0.0207
532.4,0.0223
535.6,0.023
538.79,0.0247
541.99,0.0261
545.19,0.0255
548.38,0.0257
551.58,0.0246
554.78,0.0261
557.97,0.0267
561.17,0.0256
564.37,0.0252
567.56,0.0247
570.76,0.0231
573.96,0.0234
577.15,0.0222
580.35,0.0208
583.55,0.0205
586.74,0.022
589.94,0.0222
593.14,0.02
596.33,0.02
599.53,0.0193
602.73,0.0208
605.92,0.0207
609.12,0.0203
612.32,0.0192
615.51,0.0201
618.71,0.0186
621.91,0.0189
625.1,0.0199
628.3,0.0185
631.5,0.0196
634.69,0.0202
637.89,0.0189
641.09,0.02
644.28,0.019
647.48,0.0196
650.67,0.0181
653.87,0.0181
657.07,0.0186
660.27,0.0165
663.46,0.0166
666.66,0.0171
669.85,0.0157
673.05,0.0166
676.25,0.0162
679.45,0.0166
682.64,0.0172
685.84,0.0188
689.03,0.0264
692.23,0.0341
695.43,0.0418
698.62,0.0495
701.82,0.0571
705.02,0.0648
708.21,0.0725
711.41,0.0801
714.61,0.0878
717.8,0.0955
721.0,0.1032
724.2,0.1108
727.39,0.1185
730.59,0.1262
733.79,0.1338
736.98,0.1415
740.18,0.1492
743.38,0.1571
746.57,0.1687
749.77,0.1752
752.97,0.1781
756.16,0.1809
759.36,0.1837
762.56,0.1865
765.75,0.1893
768.95,0.1921
772.15,0.1949
775.34,0.2
778.54,0.2021
781.74,0.1997
784.93,0.2068
788.13,0.2073
791.33,0.2087
794.52,0.2101
797.72,0.2115
800.92,0.2129
804.11,0.2143
807.31,0.2157
810.51,0.2171
813.7,0.2185
816.9,0.2199
820.1,0.2214
823.29,0.2228
826.49,0.2242
829.68,0.2256
832.88,0.227
836.08,0.2284
839.28,0.2298
842.47,0.2312
845.67,0.2281
848.86,0.2324
852.06,0.2332
855.26,0.2326
858.46,0.2229
861.65,0.2309
864.85,0.243
868.04,0.2401
871.24,0.2369
874.44,0.2314
877.63,0.2362
880.83,0.2429
884.03,0.2356
887.22,0.2433
890.42,0.2399
893.62,0.2394
896.81,0.2398
900.01,0.2412
903.21,0.2428
906.4,0.244
909.6,0.2454
912.8,0.2468
915.99,0.248
919.19,0.2489
922.39,0.2496
925.58,0.2506
928.78,0.2515
931.98,0.2524
935.17,0.2524
938.37,0.2526
941.57,0.2529
944.76,0.2537
947.96,0.254
951.16,0.2541
954.35,0.2544
957.55,0.255
960.75,0.2558
963.94,0.2566
967.14,0.2574
970.1,0.2582
975.54,0.2592
980.98,0.2611
986.42,0.2637
991.86,0.2662
997.3,0.2682
1002.74,0.273
1008.18,0.2768
1013.62,0.2872
1019.06,0.2927
1024.5,0.2911
1029.95,0.2916
1035.39,0.2909
1040.83,0.294
1046.27,0.3004
1051.71,0.3067
1057.15,0.3146
1062.59,0.3159
1068.03,0.3178
1073.47,0.31
1078.91,0.3111
1084.35,0.3114
1089.79,0.3046
1095.23,0.3009
1100.67,0.2982
1106.11,0.2948
1111.55,0.2913
1116.99,0.2869
1122.43,0.2819
1127.87,0.2766
1133.32,0.2701
1138.76,0.2609
1144.2,0.2515
1149.64,0.2433
1155.08,0.2368
1160.52,0.2309
1165.96,0.2258
1171.4,0.2217
1176.84,0.2179
1182.28,0.2149
1187.72,0.2187
1193.16,0.2224
1198.6,0.2354
1204.04,0.2262
1209.48,0.234
1214.92,0.2328
1220.36,0.2404
1225.8,0.2502
1231.24,0.2507
1236.69,0.26
1242.13,0.2649
1247.57,0.2693
1253.01,0.276
1258.45,0.2829
1263.89,0.2887
1269.33,0.2809
1274.77,0.2678
1280.21,0.2769
1285.65,0.2736
1291.09,0.2772
1296.53,0.2766
1301.97,0.2765
1307.41,0.2651
1312.85,0.2607
1318.29,0.2413
1323.73,0.2365
1329.17,0.2672
1334.61,0.2532
1340.06,0.2434
1345.5,0.2338
1350.94,0.2211
1356.38,0.2085
1361.82,0.1966
1367.26,0.186
1372.7,0.1757
1378.14,0.1624
1383.58,0.1474
1389.02,0.1331
1394.46,0.1195
1399.9,0.1065
1405.34,0.0963
1410.78,0.0872
1416.22,0.0784
1421.66,0.0724
1427.1,0.067
1432.54,0.0623
1437.98,0.059
1443.43,0.0557
1448.87,0.0536
1454.31,0.0517
1459.75,0.0497
1465.19,0.0485
1470.63,0.0469
1476.07,0.0447
1481.51,0.0418
1486.95,0.0434
1492.39,0.0449
1497.83,0.0479
1503.27,0.0556
1508.71,0.0573
1514.15,0.0649
1519.59,0.0676
1525.03,0.0739
1530.47,0.0764
1535.91,0.0805
1541.35,0.0848
1546.8,0.0879
1552.24,0.0917
1557.68,0.0944
1563.12,0.0954
1568.56,0.1031
1574.0,0.1011
1579.44,0.1018
1584.88,0.1042
1590.32,0.1063
1595.76,0.1089
1601.2,0.1147
1606.64,0.1149
1612.08,0.1185
1617.52,0.1152
1622.96,0.1195
1628.4,0.1226
1633.84,0.1227
1639.28,0.1261
1644.72,0.1261
1650.17,0.1267
1655.61,0.126
1661.05,0.1264
1666.49,0.1279
1671.93,0.1257
1677.37,0.1276
1682.81,0.1261
1688.25,0.1228
1693.69,0.1204
1699.13,0.119
1704.57,0.1152
1710.01,0.1119
1715.45,0.1111
1720.89,0.1091
1726.33,0.1056
1731.77,0.1038
1737.21,0.1078
1742.65,0.1037
1748.09,0.1049
1753.54,0.1011
1758.98,0.0978
1764.42,0.0985
1769.86,0.0874
1775.3,0.0888
1780.74,0.083
1786.18,0.0806
1791.62,0.0782
1797.06,0.0757
1802.5,0.0722
1807.94,0.0595
1813.38,0.0471
1818.82,0.0352
1824.26,0.0238
1829.7,0.0212
1835.14,0.02
1840.58,0.0188
1846.02,0.0177
1851.46,0.0167
1856.91,0.0161
1862.35,0.0155
1867.79,0.0149
1873.23,0.0143
