wavelength_nm,value
414.13,0.0203
417.32,0.0167
420.52,0.0192
423.72,0.0189
426.91,0.0233
430.11,0.0232
433.31,0.0208
436.5,0.0216
439.7,0.0183
442.9,0.0207
446.09,0.0202
449.29,0.0191
452.49,0.0214
455.68,0.0196
458.88,0.0218
462.08,0.0207
465.27,0.0202
468.47,0.0209
471.67,0.0205
474.86,0.0209
478.06,0.0223
481.26,0.0231
484.45,0.0239
487.65,0.0234
490.85,0.0215
494.04,0.0236
497.24,0.0278
500.43,0.0259
503.63,0.0264
506.83,0.0267
510.03,0.0275
513.22,0.0299
516.42,0.0302
519.61,0.0297
522.81,0.0308
526.01,0.0326
529.2,0.0321
532.4,0.0343
535.6,0.0346
538.79,0.0363
541.99,0.0375
545.19,0.0374
548.38,0.0373
551.58,0.0383
554.78,0.0409
557.97,0.0431
561.17,0.0415
564.37,0.0434
567.56,0.0429
570.76,0.043
573.96,0.0425
577.15,0.0413
580.35,0.0425
583.55,0.0434
586.74,0.043
589.94,0.0429
593.14,0.042
596.33,0.0423
599.53,0.0408
602.73,0.0405
605.92,0.0394
609.12,0.0402
612.32,0.0403
615.51,0.0382
618.71,0.0374
621.91,0.0381
625.1,0.0388
628.3,0.0373
631.5,0.0376
634.69,0.0367
637.89,0.0373
641.09,0.0379
644.28,0.0396
647.48,0.041
650.67,0.0375
653.87,0.037
657.07,0.0373
660.27,0.0332
663.46,0.032
666.66,0.0299
669.85,0.0292
673.05,0.028
676.25,0.0296
679.45,0.0277
682.64,0.0281
685.84,0.0328
689.03,0.0322
692.23,0.0317
695.43,0.0311
698.62,0.0305
701.82,0.03
705.02,0.0294
708.21,0.0288
711.41,0.0282
714.61,0.0277
717.8,0.0271
721.0,0.0265
724.2,0.026
727.39,0.0254
730.59,0.0248
733.79,0.0242
736.98,0.0237
740.18,0.0231
743.38,0.0219
746.57,0.0253
749.77,0.0239
752.97,0.0241
756.16,0.0243
759.36,0.0245
762.56,0.0247
765.75,0.0249
768.95,0.0251
772.15,0.0253
775.34,0.0258
778.54,0.0238
781.74,0.0252
784.93,0.0253
788.13,0.0256
791.33,0.0254
794.52,0.0253
797.72,0.0251
800.92,0.0249
804.11,0.0247
807.31,0.0246
810.51,0.0244
813.7,0.0242
816.9,0.024
820.1,0.0239
823.29,0.0237
826.49,0.0235
829.68,0.0233
832.88,0.0232
836.08,0.023
839.28,0.0228
842.47,0.0226
845.67,0.0208
848.86,0.0224
852.06,0.0213
855.26,0.0195
858.46,0.0206
861.65,0.0203
864.85,0.0202
868.04,0.0209
871.24,0.0201
874.44,0.0172
877.63,0.0203
880.83,0.0168
884.03,0.0207
887.22,0.0188
890.42,0.0201
893.62,0.0223
896.81,0.0223
900.01,0.0221
903.21,0.0218
906.4,0.0215
909.6,0.0213
912.8,0.021
915.99,0.0207
919.19,0.0205
922.39,0.0202
925.58,0.02
928.78,0.0197
931.98,0.0194
935.17,0.0192
938.37,0.0189
941.57,0.0186
944.76,0.0184
947.96,0.0181
951.16,0.0178
954.35,0.0176
957.55,0.0173
960.75,0.0171
963.94,0.0168
967.14,0.0165
970.1,0.0163
975.54,0.016
980.98,0.0156
986.42,0.0151
991.86,0.0147
997.3,0.0142
1002.74,0.0138
1008.18,0.0135
1013.62,0.014
1019.06,0.0146
1024.5,0.0151
1029.95,0.015
1035.39,0.0145
1040.83,0.0148
1046.27,0.014
1051.71,0.014
1057.15,0.0144
1062.59,0.0139
1068.03,0.0151
1073.47,0.0131
1078.91,0.0136
1084.35,0.0135
1089.79,0.0134
1095.23,0.0133
1100.67,0.0131
1106.11,0.013
1111.55,0.0129
1116.99,0.0128
1122.43,0.0126
1127.87,0.0125
1133.32,0.0124
1138.76,0.0123
1144.2,0.0122
1149.64,0.012
1155.08,0.0119
1160.52,0.0118
1165.96,0.0117
1171.4,0.0115
1176.84,0.0114
1182.28,0.0113
1187.72,0.0112
1193.16,0.0111
1198.6,0.0111
1204.04,0.0113
1209.48,0.0116
1214.92,0.012
1220.36,0.0114
1225.8,0.0123
1231.24,0.0119
1236.69,0.0121
1242.13,0.0122
1247.57,0.0118
1253.01,0.011
1258.45,0.0109
1263.89,0.011
1269.33,0.0108
1274.77,0.0124
1280.21,0.0116
1285.65,0.0117
1291.09,0.0116
1296.53,0.0106
1301.97,0.0107
1307.41,0.0098
1312.85,0.0099
1318.29,0.0112
1323.73,0.0084
1329.17,0.0125
1334.61,0.0123
1340.06,0.0122
1345.5,0.012
1350.94,0.0118
1356.38,0.0117
1361.82,0.0115
1367.26,0.0113
1372.7,0.0112
1378.14,0.011
1383.58,0.0109
1389.02,0.0107
1394.46,0.0106
1399.9,0.0104
1405.34,0.0103
1410.78,0.0101
1416.22,0.01
1421.66,0.0098
1427.1,0.0097
1432.54,0.0095
1437.98,0.0094
1443.43,0.0092
1448.87,0.0091
1454.31,0.009
1459.75,0.0088
1465.19,0.0087
1470.63,0.0085
1476.07,0.0084
1481.51,0.0083
1486.95,0.0081
1492.39,0.008
1497.83,0.0068
1503.27,0.0052
1508.71,0.0054
1514.15,0.006
1519.59,0.0059
1525.03,0.0071
1530.47,0.0072
1535.91,0.0061
1541.35,0.0079
1546.8,0.0064
1552.24,0.007
1557.68,0.0075
1563.12,0.0074
1568.56,0.0081
1574.0,0.006
1579.44,0.0075
1584.88,0.0064
1590.32,0.0072
1595.76,0.0078
1601.2,0.0072
1606.64,0.0077
1612.08,0.0076
1617.52,0.0071
1622.96,0.0077
1628.4,0.0074
1633.84,0.0072
1639.28,0.0077
1644.72,0.0071
1650.17,0.0075
1655.61,0.0058
1661.05,0.0079
1666.49,0.0063
1671.93,0.0079
1677.37,0.0083
1682.81,0.0063
1688.25,0.0077
1693.69,0.0072
1699.13,0.0073
1704.57,0.0065
1710.01,0.0067
1715.45,0.0072
1720.89,0.0074
1726.33,0.0067
1731.77,0.0051
1737.21,0.0059
1742.65,0.0057
1748.09,0.0052
1753.54,0.0064
1758.98,0.0074
1764.42,0.0063
1769.86,0.0048
1775.3,0.0072
1780.74,0.0071
1786.18,0.007
1791.62,0.0068
1797.06,0.0067
1802.5,0.0066
1807.94,0.0064
1813.38,0.0063
1818.82,0.0062
1824.26,0.0061
1829.7,0.0059
1835.14,0.0058
1840.58,0.0057
1846.02,0.0056
1851.46,0.0054
1856.91,0.0053
1862.35,0.0052
1867.79,0.0051
1873.23,0.0049
1878.67,0.0048
1884.11,0.0047
1889.55,0.0046
1894.99,0.0045
1900.43,0.0043
1905.87,0.0042
1911.31,0.0041
1916.75,0.004
1922.19,0.0038
1927.63,0.0037
1933.07,0.0036
1938.51,0.0035
1943.95,0.0034
1949.39,0.0032
1954.83,0.0031
1960.28,0.003
1965.72,0.0029
1971.16,0.0028
1976.6,0.0026
1982.04,0.0025
1987.48,0.0024
1992.92,0.0023
1998.36,0.0025
2003.8,0.0
2009.24,0.0022
2014.68,0.0024
2020.12,0.0061
2025.56,0.0018
2031.0,0.0041
2036.44,0.0031
2041.88,0.0016
2047.32,0.0055
2052.76,0.006
2058.2,0.0056
2063.65,0.0053
2069.09,0.0055
2074.53,0.0042
2079.97,0.0054
2085.41,0.0017
2090.85,0.0018
2096.29,0.0041
2101.73,0.0033
2107.17,0.0015
2112.61,0.0039
2118.05,0.0052
2123.49,0.005
2128.93,0.004
2134.37,0.0037
2139.81,0.0041
2145.25,0.0053
2150.69,0.0043
2156.13,0.0051
2161.57,0.0024
2167.02,0.003
2172.46,0.0034
2177.9,0.0028
2183.34,0.0047
2188.78,0.0066
2194.22,0.0039
2199.66,0.0066
2205.1,0.0048
2210.54,0.0037
2215.98,0.0
2221.42,0.0046
2226.86,0.0021
2232.3,0.0064
2237.74,0.0018
2243.18,0.0054
2248.62,0.002
2254.06,0.0017
2259.5,0.0542
2264.94,0.0047
2270.39,0.003
2275.83,0.0034
2281.27,0.0024
2286.71,0.004
2292.15,0.0006
2297.59,0.0468
2303.03,0.0011
2308.47,0.0054
2313.91,0.0011
2319.35,0.0468
2324.79,0.0032
2330.23,0.0029
2335.67,0.0062
2341.11,0.0015
2346.55,0.0406
2351.99,0.0014
2357.43,0.0071
2362.87,0.0054
2368.32,0.0102
2373.76,0.0024
2379.2,0.0035
2384.64,0.04
2390.08,0.0102
2395.52,0.0038
2400.96,0.0363
2406.4,0.0414
