wavelength_nm,value
414.13,0.0273
417.32,0.0266
420.52,0.0286
423.72,0.0291
426.91,0.0285
430.11,0.0373
433.31,0.0256
436.5,0.0321
439.7,0.0323
442.9,0.0336
446.09,0.034
449.29,0.0317
452.49,0.0317
455.68,0.0318
458.88,0.0331
462.08,0.0331
465.27,0.0317
468.47,0.0305
471.67,0.0337
474.86,0.0345
478.06,0.0338
481.26,0.0366
484.45,0.0368
487.65,0.0352
490.85,0.0363
494.04,0.0347
497.24,0.0388
500.43,0.0406
503.63,0.04
506.83,0.0395
510.03,0.0434
513.22,0.044
516.42,0.0481
519.61,0.0478
522.81,0.0496
526.01,0.0559
529.2,0.0552
532.4,0.0586
535.6,0.0601
538.79,0.0657
541.99,0.0658
545.19,0.0674
548.38,0.065
551.58,0.068
554.78,0.071
557.97,0.0704
561.17,0.0689
564.37,0.0671
567.56,0.0667
570.76,0.0686
573.96,0.0642
577.15,0.063
580.35,0.0612
583.55,0.0629
586.74,0.0627
589.94,0.0648
593.14,0.0627
596.33,0.0614
599.53,0.0625
602.73,0.0637
605.92,0.0645
609.12,0.0636
612.32,0.0608
615.51,0.0606
618.71,0.0604
621.91,0.0624
625.1,0.0616
628.3,0.0636
631.5,0.0602
634.69,0.0622
637.89,0.0612
641.09,0.0608
644.28,0.0628
647.48,0.0624
650.67,0.0597
653.87,0.0587
657.07,0.0584
660.27,0.0555
663.46,0.057
666.66,0.0567
669.85,0.0559
673.05,0.0555
676.25,0.0554
679.45,0.0551
682.64,0.0572
685.84,0.0633
689.03,0.0712
692.23,0.0791
695.43,0.0871
698.62,0.095
701.82,0.1029
705.02,0.1108
708.21,0.1187
711.41,0.1266
714.61,0.1345
717.8,0.1424
721.0,0.1503
724.2,0.1582
727.39,0.1661
730.59,0.1741
733.79,0.182
736.98,0.1899
740.18,0.1978
743.38,0.2018
746.57,0.2093
749.77,0.2171
752.97,0.219
756.16,0.221
759.36,0.2229
762.56,0.2248
765.75,0.2268
768.95,0.2287
772.15,0.2307
775.34,0.2301
778.54,0.2371
781.74,0.2344
784.93,0.2323
788.13,0.2338
791.33,0.2349
794.52,0.236
797.72,0.2372
800.92,0.2383
804.11,0.2395
807.31,0.2406
810.51,0.2417
813.7,0.2429
816.9,0.244
820.1,0.2452
823.29,0.2463
826.49,0.2474
829.68,0.2486
832.88,0.2497
836.08,0.2508
839.28,0.252
842.47,0.2531
845.67,0.2526
848.86,0.2583
852.06,0.2535
855.26,0.2551
858.46,0.2458
861.65,0.2539
864.85,0.2689
868.04,0.2589
871.24,0.2506
874.44,0.2605
877.63,0.2527
880.83,0.2538
884.03,0.2556
887.22,0.2649
890.42,0.2687
893.62,0.2628
896.81,0.2627
900.01,0.2621
903.21,0.2615
906.4,0.261
909.6,0.2604
912.8,0.2598
915.99,0.2593
919.19,0.2588
922.39,0.2583
925.58,0.2578
928.78,0.2572
931.98,0.2567
935.17,0.256
938.37,0.2552
941.57,0.2544
944.76,0.2537
947.96,0.2532
951.16,0.2527
954.35,0.2522
957.55,0.2515
960.75,0.2508
963.94,0.2501
967.14,0.2493
970.1,0.2484
975.54,0.2476
980.98,0.2463
986.42,0.2449
991.86,0.2435
997.3,0.2426
1002.74,0.2435
1008.18,0.2433
1013.62,0.2496
1019.06,0.255
1024.5,0.2549
1029.95,0.2528
1035.39,0.2478
1040.83,0.2484
1046.27,0.2528
1051.71,0.2584
1057.15,0.2641
1062.59,0.2663
1068.03,0.2667
1073.47,0.2608
1078.91,0.2589
1084.35,0.2569
1089.79,0.2557
1095.23,0.2541
1100.67,0.2524
1106.11,0.2507
1111.55,0.2491
1116.99,0.2476
1122.43,0.2454
1127.87,0.2424
1133.32,0.2392
1138.76,0.2361
1144.2,0.2331
1149.64,0.23
1155.08,0.2265
1160.52,0.223
1165.96,0.2204
1171.4,0.2179
1176.84,0.2155
1182.28,0.2141
1187.72,0.2205
1193.16,0.227
1198.6,0.2441
1204.04,0.2329
1209.48,0.2399
1214.92,0.2375
1220.36,0.2448
1225.8,0.25
1231.24,0.2498
1236.69,0.2565
1242.13,0.2611
1247.57,0.264
1253.01,0.2676
1258.45,0.2745
1263.89,0.2808
1269.33,0.2699
1274.77,0.256
1280.21,0.2685
1285.65,0.2637
1291.09,0.271
1296.53,0.2721
1301.97,0.2734
1307.41,0.2677
1312.85,0.2674
1318.29,0.2502
1323.73,0.2463
1329.17,0.2934
1334.61,0.2767
1340.06,0.269
1345.5,0.2614
1350.94,0.2519
1356.38,0.2422
1361.82,0.2323
1367.26,0.2215
1372.7,0.2109
1378.14,0.1986
1383.58,0.1851
1389.02,0.1722
1394.46,0.1597
1399.9,0.1476
1405.34,0.1375
1410.78,0.1281
1416.22,0.1191
1421.66,0.1127
1427.1,0.1068
1432.54,0.1013
1437.98,0.0965
1443.43,0.0917
1448.87,0.0892
1454.31,0.0874
1459.75,0.0854
1465.19,0.0842
1470.63,0.0825
1476.07,0.0791
1481.51,0.0746
1486.95,0.0798
1492.39,0.0849
1497.83,0.0924
1503.27,0.1063
1508.71,0.105
1514.15,0.1226
1519.59,0.1263
1525.03,0.1349
1530.47,0.1387
1535.91,0.1498
1541.35,0.1549
1546.8,0.1601
1552.24,0.1618
1557.68,0.1693
1563.12,0.1686
1568.56,0.1806
1574.0,0.1779
1579.44,0.1729
1584.88,0.1782
1590.32,0.1807
1595.76,0.1825
1601.2,0.189
1606.64,0.1914
1612.08,0.1966
1617.52,0.1895
1622.96,0.1949
1628.4,0.2001
1633.84,0.2003
1639.28,0.2051
1644.72,0.2019
1650.17,0.2042
1655.61,0.2045
1661.05,0.2059
1666.49,0.2058
1671.93,0.207
1677.37,0.2084
1682.81,0.21
1688.25,0.2074
1693.69,0.2055
1699.13,0.2038
1704.57,0.2015
1710.01,0.1987
1715.45,0.1978
1720.89,0.1963
1726.33,0.1924
1731.77,0.1891
1737.21,0.1937
1742.65,0.1873
1748.09,0.1884
1753.54,0.186
1758.98,0.1794
1764.42,0.1806
1769.86,0.1631
1775.3,0.1651
1780.74,0.1533
1786.18,0.1514
1791.62,0.149
1797.06,0.1455
1802.5,0.14
1807.94,0.1153
1813.38,0.0913
1818.82,0.0681
1824.26,0.0456
1829.7,0.0419
1835.14,0.0411
1840.58,0.0402
1846.02,0.0394
1851.46,0.0387
1856.91,0.038
1862.35,0.0373
1867.79,0.0367
1873.23,0.036
1878.67,0.0353
1884.11,0.0347
1889.55,0.034
1894.99,0.0334
1900.43,0.0327
1905.87,0.0318
1911.31,0.031
1916.75,0.0301
1922.19,0.0293
1927.63,0.0285
1933.07,0.0278
1938.51,0.027
1943.95,0.0263
1949.39,0.0257
1954.83,0.0284
1960.28,0.0308
1965.72,0.033
1971.16,0.0328
1976.6,0.032
1982.04,0.0319
1987.48,0.0479
1992.92,0.0638
1998.36,0.0571
2003.8,0.0918
2009.24,0.0721
2014.68,0.0865
2020.12,0.0898
2025.56,0.0869
2031.0,0.0872
2036.44,0.0868
2041.88,0.0883
2047.32,0.085
2052.76,0.0928
2058.2,0.0896
2063.65,0.0943
2069.09,0.0959
