wavelength_nm,value
414.13,0.0202
417.32,0.0196
420.52,0.0206
423.72,0.0195
426.91,0.024
430.11,0.0256
433.31,0.0212
436.5,0.0239
439.7,0.0238
442.9,0.0218
446.09,0.0245
449.29,0.0227
452.49,0.0238
455.68,0.0221
458.88,0.0243
462.08,0.0242
465.27,0.0223
468.47,0.0234
471.67,0.0231
474.86,0.0243
478.06,0.0252
481.26,0.0249
484.45,0.0264
487.65,0.0258
490.85,0.0233
494.04,0.024
497.24,0.0268
500.43,0.0286
503.63,0.0264
506.83,0.0287
510.03,0.0294
513.22,0.0314
516.42,0.0362
519.61,0.0366
522.81,0.0363
526.01,0.041
529.2,0.0421
532.4,0.0457
535.6,0.0483
538.79,0.0517
541.99,0.0522
545.19,0.0504
548.38,0.0504
551.58,0.0517
554.78,0.0519
557.97,0.0551
561.17,0.0522
564.37,0.053
567.56,0.0494
570.76,0.0485
573.96,0.0457
577.15,0.0452
580.35,0.0453
583.55,0.0432
586.74,0.0439
589.94,0.0443
593.14,0.042
596.33,0.0423
599.53,0.0424
602.73,0.0403
605.92,0.0421
609.12,0.0415
612.32,0.0398
615.51,0.0383
618.71,0.0383
621.91,0.039
625.1,0.0378
628.3,0.0394
631.5,0.0371
634.69,0.038
637.89,0.0388
641.09,0.0378
644.28,0.0387
647.48,0.0395
650.67,0.035
653.87,0.0342
657.07,0.0341
660.27,0.0323
663.46,0.033
666.66,0.0328
669.85,0.0322
673.05,0.032
676.25,0.0315
679.45,0.0311
682.64,0.0321
685.84,0.0361
689.03,0.0488
692.23,0.0614
695.43,0.0741
698.62,0.0868
701.82,0.0995
705.02,0.1121
708.21,0.1248
711.41,0.1375
714.61,0.1502
717.8,0.1628
721.0,0.1755
724.2,0.1882
727.39,0.2008
730.59,0.2135
733.79,0.2262
736.98,0.2389
740.18,0.2515
743.38,0.2741
746.57,0.2955
749.77,0.3125
752.97,0.3188
756.16,0.325
759.36,0.3313
762.56,0.3375
765.75,0.3438
768.95,0.3501
772.15,0.3563
775.34,0.3663
778.54,0.3698
781.74,0.3681
