wavelength_nm,value
414.13,0.0189
417.32,0.0159
420.52,0.0176
423.72,0.0107
426.91,0.0156
430.11,0.0187
433.31,0.0177
436.5,0.0147
439.7,0.0152
442.9,0.0178
446.09,0.0171
449.29,0.0144
452.49,0.0145
455.68,0.0141
458.88,0.0142
462.08,0.0156
465.27,0.014
468.47,0.0157
471.67,0.0152
474.86,0.0153
478.06,0.0164
481.26,0.0185
484.45,0.0177
487.65,0.0159
490.85,0.0163
494.04,0.0157
497.24,0.0175
500.43,0.0188
503.63,0.0175
506.83,0.0178
510.03,0.0183
513.22,0.0195
516.42,0.0213
519.61,0.0192
522.81,0.0199
526.01,0.0204
529.2,0.0215
532.4,0.0224
535.6,0.022
538.79,0.0229
541.99,0.0223
545.19,0.0233
548.38,0.0237
551.58,0.0245
554.78,0.0243
557.97,0.0255
561.17,0.0245
564.37,0.0253
567.56,0.0253
570.76,0.026
573.96,0.0248
577.15,0.0253
580.35,0.0254
583.55,0.0246
586.74,0.0251
589.94,0.0241
593.14,0.0238
596.33,0.0239
599.53,0.0239
602.73,0.0241
605.92,0.0233
609.12,0.0239
612.32,0.0227
615.51,0.0233
618.71,0.0218
621.91,0.0216
625.1,0.0207
628.3,0.0217
631.5,0.0213
634.69,0.0202
637.89,0.0205
641.09,0.0204
644.28,0.0227
647.48,0.0212
650.67,0.0203
653.87,0.02
657.07,0.0204
660.27,0.0181
663.46,0.0184
666.66,0.0177
669.85,0.0171
673.05,0.0172
676.25,0.018
679.45,0.0173
682.64,0.0179
685.84,0.0211
689.03,0.021
692.23,0.0209
695.43,0.0207
698.62,0.0206
701.82,0.0205
705.02,0.0204
708.21,0.0202
711.41,0.0201
714.61,0.02
717.8,0.0199
721.0,0.0197
724.2,0.0196
727.39,0.0195
730.59,0.0194
733.79,0.0193
736.98,0.0191
740.18,0.019
743.38,0.019
746.57,0.0205
749.77,0.0209
752.97,0.0211
756.16,0.0212
759.36,0.0213
762.56,0.0215
765.75,0.0216
768.95,0.0217
772.15,0.0219
775.34,0.0205
778.54,0.0211
781.74,0.0211
784.93,0.0229
788.13,0.0226
791.33,0.0225
794.52,0.0224
797.72,0.0223
800.92,0.0222
804.11,0.0221
807.31,0.022
810.51,0.0219
