wavelength_nm,value
414.13,0.0165
417.32,0.0197
420.52,0.0183
423.72,0.0183
426.91,0.022
430.11,0.0242
433.31,0.0187
436.5,0.0209
439.7,0.021
442.9,0.0202
446.09,0.0217
449.29,0.0198
452.49,0.0211
455.68,0.0191
458.88,0.0225
462.08,0.0221
465.27,0.0218
468.47,0.0215
471.67,0.0218
474.86,0.0213
478.06,0.0231
481.26,0.0246
484.45,0.0244
487.65,0.0236
490.85,0.0239
494.04,0.0231
497.24,0.0243
500.43,0.0254
503.63,0.0253
506.83,0.0265
510.03,0.0277
513.22,0.0285
516.42,0.0309
519.61,0.0283
522.81,0.0293
526.01,0.0313
529.2,0.0301
532.4,0.0325
535.6,0.0337
538.79,0.0344
541.99,0.0351
545.19,0.0359
548.38,0.0357
551.58,0.0378
554.78,0.0369
557.97,0.04
561.17,0.0393
564.37,0.0405
567.56,0.0395
570.76,0.0406
573.96,0.0397
577.15,0.0395
580.35,0.0393
583.55,0.0412
586.74,0.0387
589.94,0.0396
593.14,0.04
596.33,0.0384
599.53,0.0375
602.73,0.0376
605.92,0.0377
609.12,0.0365
612.32,0.0362
615.51,0.0365
618.71,0.0355
621.91,0.0351
625.1,0.0353
628.3,0.0346
631.5,0.0349
634.69,0.033
637.89,0.0342
641.09,0.0352
644.28,0.0345
647.48,0.0358
650.67,0.0339
653.87,0.034
657.07,0.0323
660.27,0.0301
663.46,0.0291
666.66,0.0271
669.85,0.0268
673.05,0.0267
676.25,0.0264
679.45,0.0258
682.64,0.0274
685.84,0.0315
689.03,0.0309
692.23,0.0304
695.43,0.0299
698.62,0.0293
701.82,0.0288
705.02,0.0282
708.21,0.0277
711.41,0.0272
714.61,0.0266
717.8,0.0261
721.0,0.0256
724.2,0.025
727.39,0.0245
730.59,0.0239
733.79,0.0234
736.98,0.0229
740.18,0.0223
743.38,0.0233
746.57,0.0229
749.77,0.023
752.97,0.0231
756.16,0.0231
759.36,0.0231
762.56,0.0231
765.75,0.0231
768.95,0.0231
772.15,0.0232
775.34,0.0223
778.54,0.0245
781.74,0.0241
784.93,0.0236
788.13,0.0231
791.33,0.023
794.52,0.0229
797.72,0.0228
800.92,0.0227
804.11,0.0225
807.31,0.0224
810.51,0.0223
813.7,0.0222
816.9,0.0221
820.1,0.022
823.29,0.0218
826.49,0.0217
829.68,0.0216
832.88,0.0215
836.08,0.0214
839.28,0.0212
842.47,0.0211
845.67,0.0216
848.86,0.0202
852.06,0.0185
855.26,0.0201
858.46,0.0187
861.65,0.018
864.85,0.0193
868.04,0.0179
871.24,0.019
874.44,0.019
877.63,0.0196
880.83,0.0217
884.03,0.0174
887.22,0.0185
890.42,0.019
893.62,0.0193
896.81,0.0193
900.01,0.019
903.21,0.0188
906.4,0.0185
909.6,0.0183
912.8,0.018
915.99,0.0178
919.19,0.0175
922.39,0.0173
925.58,0.017
928.78,0.0168
931.98,0.0165
935.17,0.0163
938.37,0.016
941.57,0.0158
944.76,0.0156
947.96,0.0153
951.16,0.0151
954.35,0.0148
957.55,0.0146
960.75,0.0143
963.94,0.0141
967.14,0.0138
970.1,0.0136
975.54,0.0133
980.98,0.0129
986.42,0.0125
991.86,0.0121
997.3,0.0116
1002.74,0.0112
1008.18,0.0104
1013.62,0.0099
1019.06,0.0104
1024.5,0.0109
1029.95,0.01
1035.39,0.0092
1040.83,0.009
1046.27,0.0098
1051.71,0.0106
1057.15,0.0105
1062.59,0.011
1068.03,0.0107
1073.47,0.0104
1078.91,0.0108
1084.35,0.0107
1089.79,0.0106
1095.23,0.0105
1100.67,0.0104
1106.11,0.0103
1111.55,0.0103
1116.99,0.0102
1122.43,0.0101
1127.87,0.01
1133.32,0.0099
1138.76,0.0098
1144.2,0.0097
1149.64,0.0096
1155.08,0.0095
1160.52,0.0094
1165.96,0.0093
1171.4,0.0092
1176.84,0.0091
1182.28,0.009
1187.72,0.0089
1193.16,0.0088
1198.6,0.0099
1204.04,0.01
1209.48,0.0095
1214.92,0.0098
1220.36,0.0091
1225.8,0.0097
1231.24,0.0102
1236.69,0.0102
1242.13,0.0102
1247.57,0.0111
1253.01,0.0108
1258.45,0.011
1263.89,0.0112
1269.33,0.0109
1274.77,0.0101
1280.21,0.0103
1285.65,0.0097
1291.09,0.0106
1296.53,0.0109
1301.97,0.0105
1307.41,0.0107
1312.85,0.0112
1318.29,0.0102
1323.73,0.0114
1329.17,0.0149
1334.61,0.0145
1340.06,0.014
1345.5,0.0136
1350.94,0.0131
1356.38,0.0127
1361.82,0.0122
1367.26,0.0118
1372.7,0.0114
1378.14,0.011
1383.58,0.0106
1389.02,0.0102
