wavelength_nm,value
414.13,0.027
417.32,0.027
420.52,0.0253
423.72,0.0249
426.91,0.0293
430.11,0.033
433.31,0.0258
436.5,0.0287
439.7,0.0301
442.9,0.0304
446.09,0.0322
449.29,0.0293
452.49,0.0293
455.68,0.0296
458.88,0.0318
462.08,0.03
465.27,0.0304
468.47,0.0311
471.67,0.031
474.86,0.0311
478.06,0.0344
481.26,0.0335
484.45,0.0351
487.65,0.0337
490.85,0.034
494.04,0.0335
497.24,0.0373
500.43,0.0379
503.63,0.0378
506.83,0.0378
510.03,0.0397
513.22,0.0435
516.42,0.0453
519.61,0.0459
522.81,0.0467
526.01,0.0504
529.2,0.05
532.4,0.053
535.6,0.0562
538.79,0.0598
541.99,0.0607
545.19,0.0609
548.38,0.06
551.58,0.061
554.78,0.0621
557.97,0.0642
561.17,0.0609
564.37,0.0613
567.56,0.0612
570.76,0.061
573.96,0.0605
577.15,0.0575
580.35,0.0582
583.55,0.0573
586.74,0.058
589.94,0.0585
593.14,0.0576
596.33,0.0572
599.53,0.058
602.73,0.0595
605.92,0.0611
609.12,0.0597
612.32,0.059
615.51,0.059
618.71,0.0575
621.91,0.0585
625.1,0.0595
628.3,0.0594
631.5,0.0599
634.69,0.0581
637.89,0.0583
641.09,0.0614
644.28,0.0605
647.48,0.0604
650.67,0.0559
653.87,0.0574
657.07,0.0563
660.27,0.0534
663.46,0.0557
666.66,0.0547
669.85,0.0553
673.05,0.0548
676.25,0.0554
679.45,0.054
682.64,0.0555
685.84,0.0618
689.03,0.0675
692.23,0.0732
695.43,0.0789
698.62,0.0846
701.82,0.0904
705.02,0.0961
708.21,0.1018
711.41,0.1075
714.61,0.1132
717.8,0.1189
721.0,0.1246
724.2,0.1303
727.39,0.1361
730.59,0.1418
733.79,0.1475
736.98,0.1532
740.18,0.1589
743.38,0.1602
746.57,0.17
749.77,0.1735
752.97,0.1747
756.16,0.1759
759.36,0.1771
762.56,0.1783
765.75,0.1795
768.95,0.1807
772.15,0.1819
775.34,0.186
778.54,0.1866
781.74,0.1868
784.93,0.1887
788.13,0.1882
791.33,0.1893
794.52,0.1903
797.72,0.1913
800.92,0.1924
804.11,0.1934
807.31,0.1945
810.51,0.1955
813.7,0.1965
816.9,0.1976
820.1,0.1986
823.29,0.1996
826.49,0.2007
829.68,0.2017
832.88,0.2028
836.08,0.2038
839.28,0.2048
842.47,0.2059
845.67,0.2064
848.86,0.207
852.06,0.2081
855.26,0.2008
858.46,0.1947
861.65,0.2064
864.85,0.2141
868.04,0.2105
871.24,0.2008
874.44,0.2017
877.63,0.2011
880.83,0.2082
884.03,0.21
887.22,0.2129
890.42,0.2125
893.62,0.2111
896.81,0.211
900.01,0.211
903.21,0.2109
906.4,0.2109
909.6,0.2109
912.8,0.2108
915.99,0.2109
919.19,0.2109
922.39,0.211
925.58,0.2111
