wavelength_nm,value
414.13,0.0172
417.32,0.0195
420.52,0.0169
423.72,0.0222
426.91,0.0237
430.11,0.0235
433.31,0.0214
436.5,0.0208
439.7,0.0219
442.9,0.0209
446.09,0.0242
449.29,0.0207
452.49,0.0228
455.68,0.0229
458.88,0.0225
462.08,0.0233
465.27,0.0217
468.47,0.0216
471.67,0.0211
474.86,0.023
478.06,0.0231
481.26,0.0231
484.45,0.0241
487.65,0.023
490.85,0.0226
494.04,0.025
497.24,0.0245
500.43,0.0243
503.63,0.0239
506.83,0.0247
510.03,0.0269
513.22,0.0271
516.42,0.0313
519.61,0.0291
522.81,0.0296
526.01,0.0338
529.2,0.0337
532.4,0.0373
535.6,0.0406
538.79,0.041
541.99,0.0416
545.19,0.0417
548.38,0.0427
551.58,0.042
554.78,0.0428
557.97,0.0445
561.17,0.0421
564.37,0.0393
567.56,0.0396
570.76,0.0372
573.96,0.0365
577.15,0.0354
580.35,0.0326
583.55,0.0333
586.74,0.0345
589.94,0.0346
593.14,0.0342
596.33,0.0336
599.53,0.0308
602.73,0.0331
605.92,0.0322
609.12,0.032
612.32,0.0305
615.51,0.0314
618.71,0.03
621.91,0.0296
625.1,0.0306
628.3,0.0304
631.5,0.0295
634.69,0.0299
637.89,0.0283
641.09,0.0291
644.28,0.029
647.48,0.0286
650.67,0.027
653.87,0.0261
657.07,0.0255
660.27,0.0258
663.46,0.0248
666.66,0.026
669.85,0.0253
673.05,0.024
676.25,0.0246
679.45,0.0245
682.64,0.0253
685.84,0.0283
689.03,0.0441
692.23,0.0599
695.43,0.0757
698.62,0.0915
701.82,0.1073
705.02,0.1231
708.21,0.1389
711.41,0.1547
714.61,0.1705
717.8,0.1863
721.0,0.2021
724.2,0.2179
727.39,0.2337
730.59,0.2495
733.79,0.2653
736.98,0.2811
740.18,0.2969
743.38,0.3255
746.57,0.3519
749.77,0.3641
752.97,0.3727
756.16,0.3814
759.36,0.39
762.56,0.3986
765.75,0.4072
768.95,0.4159
772.15,0.4245
775.34,0.4331
778.54,0.4315
781.74,0.4308
784.93,0.4371
788.13,0.4451
791.33,0.4475
794.52,0.45
797.72,0.4525
800.92,0.455
804.11,0.4575
807.31,0.4599
810.51,0.4624
813.7,0.4649
816.9,0.4674
820.1,0.4699
823.29,0.4723
826.49,0.4748
829.68,0.4773
832.88,0.4798
836.08,0.4823
839.28,0.4847
842.47,0.4872
845.67,0.4755
848.86,0.5022
852.06,0.4842
855.26,0.4833
858.46,0.4779
861.65,0.488
