wavelength_nm,value
414.13,0.0181
417.32,0.0194
420.52,0.0192
423.72,0.0222
426.91,0.0213
430.11,0.0254
433.31,0.0195
436.5,0.0217
439.7,0.0247
442.9,0.0233
446.09,0.0224
449.29,0.0213
452.49,0.0221
455.68,0.022
458.88,0.0242
462.08,0.0251
465.27,0.0219
468.47,0.0237
471.67,0.0236
474.86,0.0245
478.06,0.0255
481.26,0.0261
484.45,0.0268
487.65,0.024
490.85,0.0264
494.04,0.0269
497.24,0.0287
500.43,0.0297
503.63,0.0291
506.83,0.0306
510.03,0.0324
513.22,0.0355
516.42,0.0389
519.61,0.038
522.81,0.04
526.01,0.0446
529.2,0.0458
532.4,0.0504
535.6,0.0514
538.79,0.056
541.99,0.0575
545.19,0.0572
548.38,0.0567
551.58,0.0592
554.78,0.06
557.97,0.0616
561.17,0.0584
564.37,0.059
567.56,0.0588
570.76,0.0568
573.96,0.0564
577.15,0.053
580.35,0.0518
583.55,0.0509
586.74,0.0526
589.94,0.0522
593.14,0.053
596.33,0.0524
599.53,0.0523
602.73,0.0532
605.92,0.0535
609.12,0.0509
612.32,0.0508
615.51,0.0506
618.71,0.049
621.91,0.0481
625.1,0.0503
628.3,0.0491
631.5,0.0474
634.69,0.0496
637.89,0.0495
641.09,0.0496
644.28,0.0497
647.48,0.0499
650.67,0.0474
653.87,0.0459
657.07,0.0464
660.27,0.0425
663.46,0.0435
666.66,0.0439
669.85,0.0434
673.05,0.0433
676.25,0.0432
679.45,0.0432
682.64,0.0428
685.84,0.0479
689.03,0.0576
692.23,0.0674
695.43,0.0771
698.62,0.0868
701.82,0.0965
705.02,0.1062
708.21,0.1159
711.41,0.1257
714.61,0.1354
717.8,0.1451
721.0,0.1548
724.2,0.1645
727.39,0.1742
730.59,0.184
733.79,0.1937
736.98,0.2034
740.18,0.2131
743.38,0.2219
746.57,0.2328
749.77,0.2401
752.97,0.2427
756.16,0.2453
759.36,0.2479
762.56,0.2505
765.75,0.2531
768.95,0.2557
772.15,0.2583
775.34,0.2638
778.54,0.2671
781.74,0.265
784.93,0.2651
788.13,0.271
791.33,0.2721
794.52,0.2732
797.72,0.2743
800.92,0.2754
804.11,0.2766
807.31,0.2777
810.51,0.2788
813.7,0.2799
816.9,0.281
820.1,0.2821
823.29,0.2832
826.49,0.2843
829.68,0.2854
832.88,0.2865
836.08,0.2877
839.28,0.2888
842.47,0.2899
845.67,0.2889
848.86,0.2955
852.06,0.2954
855.26,0.2957
858.46,0.2881
861.65,0.2905
864.85,0.3064
868.04,0.3025
871.24,0.283
874.44,0.296
877.63,0.2981
880.83,0.3049
884.03,0.2951
887.22,0.308
890.42,0.3054
893.62,0.3138
896.81,0.314
900.01,0.3149
903.21,0.3158
906.4,0.3165
909.6,0.3173
912.8,0.3181
915.99,0.3188
919.19,0.3194
922.39,0.3199
925.58,0.3205
928.78,0.3211
931.98,0.3216
935.17,0.3215
938.37,0.3214
941.57,0.3214
944.76,0.3218
947.96,0.322
951.16,0.3222
954.35,0.3223
957.55,0.3226
960.75,0.323
963.94,0.3233
967.14,0.3235
970.1,0.3237
975.54,0.3241
980.98,0.3249
986.42,0.326
991.86,0.327
997.3,0.3282
1002.74,0.3327
1008.18,0.3365
1013.62,0.3446
1019.06,0.3561
1024.5,0.3542
1029.95,0.3537
1035.39,0.3508
1040.83,0.3467
1046.27,0.3525
1051.71,0.3596
1057.15,0.369
1062.59,0.3727
1068.03,0.3738
1073.47,0.3629
1078.91,0.3616
1084.35,0.3598
1089.79,0.3551
1095.23,0.3516
1100.67,0.3486
1106.11,0.3452
1111.55,0.3419
1116.99,0.3381
1122.43,0.3334
1127.87,0.3278
1133.32,0.3213
1138.76,0.3134
1144.2,0.3055
1149.64,0.2983
1155.08,0.2915
1160.52,0.2851
1165.96,0.28
1171.4,0.2756
1176.84,0.2714
1182.28,0.2685
1187.72,0.2764
1193.16,0.2842
1198.6,0.3034
1204.04,0.2912
1209.48,0.2995
1214.92,0.297
1220.36,0.3057
1225.8,0.3109
1231.24,0.3138
1236.69,0.3215
1242.13,0.3265
1247.57,0.3297
1253.01,0.3353
1258.45,0.3437
1263.89,0.3472
1269.33,0.3315
1274.77,0.3196
1280.21,0.3315
1285.65,0.3302
1291.09,0.3333
1296.53,0.3347
1301.97,0.3337
1307.41,0.3253
1312.85,0.3248
1318.29,0.2998
1323.73,0.2993
1329.17,0.3481
1334.61,0.3289
1340.06,0.3177
1345.5,0.3067
1350.94,0.2926
1356.38,0.2785
1361.82,0.2646
1367.26,0.2511
1372.7,0.2379
1378.14,0.2218
1383.58,0.2039
