wavelength_nm,value
414.13,0.0119
417.32,0.0098
420.52,0.0119
423.72,0.0125
426.91,0.0125
430.11,0.0126
433.31,0.0109
436.5,0.0109
439.7,0.0126
442.9,0.012
446.09,0.0111
449.29,0.0119
452.49,0.012
455.68,0.0116
458.88,0.0128
462.08,0.0123
465.27,0.0129
468.47,0.0112
471.67,0.0115
474.86,0.0139
478.06,0.0123
481.26,0.0136
484.45,0.0124
487.65,0.0144
490.85,0.0126
494.04,0.0133
497.24,0.0137
500.43,0.0156
503.63,0.0129
506.83,0.0146
510.03,0.0151
513.22,0.0158
516.42,0.0185
519.61,0.0178
522.81,0.0166
526.01,0.0185
529.2,0.0199
532.4,0.0217
535.6,0.0214
538.79,0.0232
541.99,0.0235
545.19,0.0231
548.38,0.0215
551.58,0.0234
554.78,0.0238
557.97,0.0242
561.17,0.0234
564.37,0.0226
567.56,0.0234
570.76,0.0225
573.96,0.0228
577.15,0.0221
580.35,0.021
583.55,0.0217
586.74,0.0224
589.94,0.0221
593.14,0.0206
596.33,0.0201
599.53,0.0205
602.73,0.0208
605.92,0.0231
609.12,0.021
612.32,0.0208
615.51,0.0215
618.71,0.0201
621.91,0.0204
625.1,0.0218
628.3,0.0213
631.5,0.0204
634.69,0.0213
637.89,0.0206
641.09,0.0211
644.28,0.0218
647.48,0.0216
650.67,0.0195
653.87,0.0195
657.07,0.0198
660.27,0.019
663.46,0.02
666.66,0.0191
669.85,0.0191
673.05,0.0186
676.25,0.0196
679.45,0.0187
682.64,0.0199
685.84,0.0219
689.03,0.028
692.23,0.0341
695.43,0.0402
698.62,0.0462
701.82,0.0523
705.02,0.0584
708.21,0.0645
711.41,0.0706
714.61,0.0766
717.8,0.0827
721.0,0.0888
724.2,0.0949
727.39,0.101
730.59,0.1071
733.79,0.1131
736.98,0.1192
740.18,0.1253
743.38,0.1304
746.57,0.139
749.77,0.1426
752.97,0.1446
756.16,0.1467
759.36,0.1488
762.56,0.1509
765.75,0.153
768.95,0.155
772.15,0.1571
775.34,0.1624
778.54,0.1675
781.74,0.1616
784.93,0.1651
788.13,0.1661
791.33,0.1676
794.52,0.169
797.72,0.1705
800.92,0.1719
804.11,0.1734
807.31,0.1748
810.51,0.1763
813.7,0.1777
816.9,0.1792
820.1,0.1806
823.29,0.1821
826.49,0.1835
829.68,0.185
832.88,0.1864
836.08,0.1879
839.28,0.1893
842.47,0.1908
845.67,0.1901
848.86,0.1911
852.06,0.1873
855.26,0.1986
858.46,0.1884
861.65,0.196
864.85,0.2023
868.04,0.1984
871.24,0.1876
874.44,0.1951
877.63,0.1951
880.83,0.2027
884.03,0.2083
887.22,0.2075
890.42,0.2047
893.62,0.2062
896.81,0.2065
900.01,0.2038
903.21,0.2012
906.4,0.1983
909.6,0.1955
912.8,0.1928
915.99,0.1899
919.19,0.1868
922.39,0.1837
925.58,0.1807
928.78,0.1777
931.98,0.1746
935.17,0.171
938.37,0.1676
941.57,0.1642
944.76,0.1611
947.96,0.1579
951.16,0.1545
954.35,0.1512
957.55,0.1481
960.75,0.1451
963.94,0.1421
967.14,0.1391
970.1,0.1361
975.54,0.1334
980.98,0.1285
986.42,0.1239
991.86,0.1193
997.3,0.1145
1002.74,0.1108
1008.18,0.11
1013.62,0.1122
1019.06,0.1128
1024.5,0.1159
1029.95,0.1157
1035.39,0.1151
1040.83,0.1148
1046.27,0.1176
1051.71,0.1208
1057.15,0.1224
1062.59,0.1234
1068.03,0.1248
1073.47,0.1226
1078.91,0.1196
1084.35,0.12
1089.79,0.1182
1095.23,0.1173
1100.67,0.1168
1106.11,0.116
1111.55,0.1152
1116.99,0.1142
1122.43,0.1128
1127.87,0.1113
1133.32,0.1093
1138.76,0.1065
1144.2,0.1035
1149.64,0.101
1155.08,0.0989
1160.52,0.097
1165.96,0.0956
1171.4,0.0944
1176.84,0.0934
1182.28,0.0928
1187.72,0.0955
1193.16,0.0983
1198.6,0.098
1204.04,0.0997
1209.48,0.1026
1214.92,0.1034
1220.36,0.1068
1225.8,0.11
1231.24,0.1112
1236.69,0.1122
1242.13,0.1148
1247.57,0.1148
1253.01,0.1139
1258.45,0.1142
1263.89,0.1143
1269.33,0.1245
1274.77,0.1198
1280.21,0.1184
1285.65,0.1179
1291.09,0.1147
1296.53,0.1116
1301.97,0.1092
1307.41,0.1052
1312.85,0.1034
1318.29,0.0956
1323.73,0.0906
1329.17,0.0875
1334.61,0.0832
1340.06,0.0805
1345.5,0.0779
1350.94,0.0743
1356.38,0.0707
1361.82,0.0672
1367.26,0.0641
1372.7,0.061
1378.14,0.0569
1383.58,0.0523
1389.02,0.0479
1394.46,0.0436
1399.9,0.0395
1405.34,0.0363
1410.78,0.0334
1416.22,0.0306
1421.66,0.0287
1427.1,0.027
1432.54,0.0256
1437.98,0.0247
1443.43,0.0237
1448.87,0.0233
1454.31,0.0231
1459.75,0.0228
1465.19,0.023
1470.63,0.023
1476.07,0.0228
1481.51,0.0224
1486.95,0.0249
1492.39,0.0275
1497.83,0.0298
1503.27,0.0312
1508.71,0.0328
1514.15,0.0341
1519.59,0.036
1525.03,0.0376
1530.47,0.0376
1535.91,0.0407
1541.35,0.0419
1546.8,0.0421
1552.24,0.0439
1557.68,0.0465
1563.12,0.0457
1568.56,0.0493
1574.0,0.0486
1579.44,0.0505
1584.88,0.0492
1590.32,0.0507
1595.76,0.0499
1601.2,0.0531
1606.64,0.0546
1612.08,0.0581
1617.52,0.0564
1622.96,0.0563
1628.4,0.0592
1633.84,0.0594
1639.28,0.0596
1644.72,0.0599
1650.17,0.0597
1655.61,0.0613
1661.05,0.0616
1666.49,0.061
1671.93,0.0611
1677.37,0.0614
1682.81,0.0614
1688.25,0.06
1693.69,0.0584
1699.13,0.0576
1704.57,0.0556
1710.01,0.0559
1715.45,0.0562
1720.89,0.0565
1726.33,0.0525
1731.77,0.0507
1737.21,0.0528
1742.65,0.0506
1748.09,0.0512
1753.54,0.0513
1758.98,0.0493
1764.42,0.0472
1769.86,0.0471
1775.3,0.0453
1780.74,0.0423
1786.18,0.0412
1791.62,0.04
1797.06,0.0388
1802.5,0.037
1807.94,0.0304
1813.38,0.0241
1818.82,0.018
1824.26,0.0121
1829.7,0.0109
1835.14,0.0103
1840.58,0.0098
1846.02,0.0092
1851.46,0.0088
1856.91,0.0085
1862.35,0.0082
1867.79,0.0079
1873.23,0.0076
1878.67,0.0073
1884.11,0.007
1889.55,0.0067
1894.99,0.0064
1900.43,0.0061
1905.87,0.006
1911.31,0.0059
1916.75,0.0058
1922.19,0.0057
1927.63,0.0057
1933.07,0.0056
1938.51,0.0056
1943.95,0.0056
1949.39,0.0055
1954.83,0.0058
1960.28,0.0061
1965.72,0.0063
1971.16,0.0062
1976.6,0.0061
1982.04,0.006
1987.48,0.0092
1992.92,0.0124
1998.36,0.0169
2003.8,0.0258
2009.24,0.0192
2014.68,0.0123
2020.12,0.0122
2025.56,0.0174
2031.0,0.0185
2036.44,0.0162
2041.88,0.0185
2047.32,0.0177
2052.76,0.0204
2058.2,0.0211
2063.65,0.0248
2069.09,0.0195
2074.53,0.0209
2079.97,0.0189
2085.41,0.0212
2090.85,0.0202
2096.29,0.0216
2101.73,0.0218
2107.17,0.0192
2112.61,0.0206
2118.05,0.0217
2123.49,0.0198
2128.93,0.0199
2134.37,0.0253
2139.81,0.0245
2145.25,0.0245
2150.69,0.0253
2156.13,0.0253
2161.57,0.0272
2167.02,0.0234
2172.46,0.0252
2177.9,0.0242
2183.34,0.024
2188.78,0.0258
2194.22,0.0269
2199.66,0.029
2205.1,0.0277
2210.54,0.0248
2215.98,0.0292
2221.42,0.0277
2226.86,0.0257
2232.3,0.0286
2237.74,0.0204
2243.18,0.0219
2248.62,0.0233
2254.06,0.0238
2259.5,0.0247
2264.94,0.0208
2270.39,0.0233
2275.83,0.0251
2281.27,0.0237
2286.71,0.0175
2292.15,0.0227
2297.59,0.0191
2303.03,0.0189
2308.47,0.0173
2313.91,0.0206
2319.35,0.0192
2324.79,0.0164
2330.23,0.0204
2335.67,0.0194
2341.11,0.0171
2346.55,0.0134
2351.99,0.0089
2357.43,0.0149
2362.87,0.0133
2368.32,0.0212
2373.76,0.0205
2379.2,0.0164
2384.64,0.0141
2390.08,0.0187
2395.52,0.0187
2400.96,0.0094
2406.4,0.0243
2411.84,0.0117
2417.28,0.0207
2422.72,0.0228
2428.16,0.0184
2433.6,0.0084
2439.04,0.0083
2444.48,0.0465
2449.92,0.0188
2455.36,0.0154
2460.8,0.0264
2466.24,0.0159
2471.69,0.001
2477.13,0.0025
2482.57,0.1056
2488.01,0.4647
2493.45,0.3298
2498.89,0.2485
